time,ax,ay,az,gx,gy,gz
597513,0.63,0.99,-0.31,-25.27,-115.04,-57.59
597525,0.69,1.0,-0.3,-32.71,-97.72,-58.68
597537,0.74,0.98,-0.27,-35.88,-77.54,-60.33
597549,0.76,0.94,-0.24,-34.84,-54.73,-53.74
597561,0.74,0.94,-0.26,-30.88,-31.74,-44.11
597573,0.68,0.98,-0.28,-19.11,-12.23,-33.32
597585,0.59,1.14,-0.3,-3.2,2.34,-20.69
597747,0.37,1.5,-0.27,87.78,134.23,176.87
597759,0.38,1.42,-0.28,82.17,142.34,179.0
597772,0.4,1.31,-0.27,73.45,155.51,181.01
597784,0.39,1.2,-0.24,69.36,176.24,182.72
597808,0.36,1.07,-0.1,60.83,217.28,185.22
597820,0.33,1.03,-0.05,53.63,239.17,184.91
597832,0.27,1.0,-0.04,44.97,259.17,186.74
597844,0.24,0.99,-0.02,36.56,275.08,185.77
597856,0.19,1.02,-0.02,25.58,285.27,184.18
597868,0.11,1.06,-0.01,13.02,289.6,178.88
597880,0.04,1.09,-0.01,-3.62,284.29,179.98
597892,-0.05,1.1,-0.06,-18.44,267.65,172.84
597904,-0.08,1.1,-0.06,-27.77,246.61,164.06
597916,-0.12,1.12,-0.06,-30.21,224.96,151.81
597928,-0.16,1.17,-0.03,-35.45,201.12,137.9
597940,-0.21,1.21,0.03,-39.05,180.08,120.59
597952,-0.25,1.21,0.06,-47.59,159.23,105.59
597964,-0.24,1.17,0.12,-52.4,140.63,88.33
597976,-0.2,1.13,0.19,-55.57,127.77,71.68
597988,-0.16,1.08,0.27,-57.34,125.33,55.1
598000,-0.14,1.09,0.32,-60.88,128.19,37.41
598012,-0.18,1.08,0.31,-67.59,130.69,20.28
598024,-0.24,1.1,0.22,-73.56,124.96,1.56
598186,0.19,0.88,0.48,-29.36,102.77,-130.15
598198,0.23,0.84,0.54,-20.03,49.6,-121.0
598210,0.32,0.79,0.6,-14.6,1.06,-107.16
598222,0.49,0.73,0.6,-9.6,-33.21,-90.51
598246,0.69,0.68,0.47,-23.5,-68.82,-48.44
598258,0.74,0.59,0.38,-32.04,-80.71,-29.41
598270,0.81,0.51,0.29,-34.23,-85.4,-14.66
598282,0.89,0.48,0.24,-33.56,-80.28,-5.45
598294,0.98,0.46,0.25,-32.47,-65.71,1.2
598306,1.03,0.45,0.22,-35.64,-46.38,7.29
598318,1.03,0.28,0.14,-33.44,-27.42,1.38
598330,1.0,0.37,0.14,-32.77,-6.56,18.15
598342,0.88,0.4,0.11,-25.88,3.5,33.94
598354,0.84,0.41,0.04,-23.81,10.82,35.34
598366,0.78,0.42,-0.01,-16.49,14.29,48.94
598378,0.73,0.41,-0.04,-10.39,10.94,56.93
598390,0.72,0.42,-0.08,-2.59,8.26,59.12
598402,0.72,0.48,-0.14,8.94,7.04,64.18
598414,0.73,0.57,-0.19,18.57,10.21,67.78
598426,0.71,0.67,-0.27,18.69,14.54,72.9
598438,0.71,0.74,-0.38,21.25,21.12,77.84
598450,0.65,0.83,-0.5,27.05,26.91,83.63
598462,0.54,1.0,-0.68,38.75,24.05,86.93
598620,0.39,1.75,-0.43,268.45,195.94,152.35
598632,0.35,1.69,-0.43,269.0,217.58,149.24
598644,0.3,1.61,-0.44,268.39,241.24,147.72
598656,0.22,1.57,-0.44,260.77,260.88,159.24
598680,0.14,1.58,-0.5,243.33,289.17,171.38
598692,0.1,1.6,-0.5,234.24,303.38,176.81
598704,0.07,1.68,-0.44,233.33,316.61,178.88
598716,0.02,1.82,-0.38,220.03,330.08,178.09
598728,-0.05,1.82,-0.34,195.52,338.68,181.81
598740,-0.16,1.69,-0.32,175.03,339.17,185.34
598752,-0.26,1.54,-0.28,158.33,330.51,188.88
598764,-0.35,1.39,-0.25,141.68,313.13,188.63
598776,-0.43,1.26,-0.21,127.66,289.54,185.89
598788,-0.49,1.19,-0.15,126.5,261.97,174.49
598800,-0.52,1.23,-0.12,121.07,228.8,159.91
598812,-0.51,1.21,-0.09,105.77,192.58,143.27
598824,-0.44,1.12,-0.06,93.45,160.63,123.39
598836,-0.37,1.03,-0.06,86.13,138.26,100.71
598848,-0.28,0.97,-0.06,74.85,128.87,75.89
598860,-0.29,0.93,-0.02,65.71,123.74,53.82
598872,-0.3,0.92,0.02,57.72,121.24,32.84
598884,-0.23,0.96,0.09,52.78,121.73,11.74
598896,-0.05,1.09,0.1,56.32,127.52,-13.13
599059,1.19,0.66,0.44,50.58,92.83,31.5
599073,1.1,0.61,0.44,42.6,112.28,42.29
599084,0.96,0.58,0.39,32.66,129.66,59.37
599096,0.83,0.56,0.45,25.64,135.88,77.11
599108,0.75,0.62,0.51,19.43,133.13,91.32
599120,0.69,0.7,0.47,6.5,132.77,104.43
599132,0.61,0.66,0.42,-9.23,131.12,118.63
599144,0.49,0.67,0.43,-23.5,124.72,131.81
599156,0.4,0.68,0.53,-43.26,115.82,138.21
599168,0.33,0.72,0.68,-65.57,111.85,140.04
599180,0.22,0.68,0.78,-85.03,107.95,136.01
599192,0.17,0.56,0.72,-92.59,109.17,129.31
599204,0.08,0.51,0.66,-95.82,105.02,123.39
599216,0.03,0.52,0.63,-104.05,90.21,112.96
599228,0.03,0.51,0.66,-110.51,74.29,98.02
599240,-0.01,0.47,0.69,-110.88,57.89,80.28
599252,-0.01,0.42,0.68,-103.87,38.74,62.05
599264,0.05,0.4,0.6,-91.06,22.1,45.95
599276,-0.04,0.62,0.55,-90.64,-5.04,33.88
599288,-0.48,1.9,1.21,-182.95,-96.99,47.9
599300,1.03,0.01,0.88,-203.87,-49.49,65.52
599312,0.03,0.36,1.18,-161.43,-31.01,1.99
599324,0.37,-0.03,1.09,-100.39,-35.22,-3.19
599336,0.52,0.29,0.78,-67.22,11.85,-11.98
599495,1.08,0.56,1.28,81.19,-11.01,-12.1
599507,1.17,0.55,1.4,76.86,-3.82,-1.37
599519,1.26,0.56,1.32,72.17,21.37,3.33
599531,0.96,0.45,1.27,62.78,61.3,4.49
599543,0.56,0.46,1.35,60.46,72.22,-0.39
599567,0.71,0.8,1.76,22.17,74.96,-7.52
599579,0.66,0.92,2.04,-6.43,75.45,-12.16
599591,0.62,0.96,2.26,-33.68,77.1,-13.19
599603,0.62,0.99,2.35,-66.79,87.34,-11.67
599615,0.55,1.0,2.31,-102.77,100.88,-8.87
599627,0.49,0.99,2.19,-136.12,110.69,-6.67
599639,0.36,0.94,2.07,-165.88,112.46,-8.13
599651,0.33,0.93,1.98,-190.03,109.41,-13.19
599663,0.33,0.94,1.91,-212.47,111.73,-20.63
599675,0.36,0.99,1.78,-233.81,118.74,-29.96
599687,0.41,1.03,1.63,-256.31,124.35,-36.91
599699,0.53,1.08,1.48,-277.1,129.96,-43.68
599711,0.54,1.1,1.4,-293.68,129.23,-49.35
599723,0.64,1.14,1.35,-306.67,127.34,-54.54
599735,0.68,1.18,1.36,-321.43,127.22,-59.11
599747,0.73,1.2,1.33,-333.81,122.34,-63.38
599759,0.82,1.24,1.25,-345.15,115.33,-64.96
599771,0.83,1.26,1.22,-357.89,111.0,-65.82
599931,0.87,0.94,0.04,-458.87,-121.99,-24.29
599943,0.75,0.84,-0.08,-454.9,-83.94,-13.19
599955,0.63,0.72,-0.19,-451.98,-40.89,-6.49
599967,0.6,0.62,-0.36,-447.71,6.55,-4.29
599991,0.36,0.38,-0.84,-453.99,66.18,-17.34
600003,0.36,0.25,-1.29,-458.81,70.45,-34.72
600015,0.21,0.08,-1.75,-452.65,56.61,-63.01
600027,0.11,-0.09,-2.35,-438.2,15.15,-88.93
600039,0.1,-0.27,-3.13,-412.59,-42.96,-108.93
600051,0.01,-0.51,-3.75,-366.06,-108.27,-122.71
600063,-0.03,-0.74,-4.15,-305.27,-156.99,-124.41
600075,-0.03,-0.79,-4.44,-236.67,-170.28,-111.0
600087,-0.03,-0.95,-4.73,-167.04,-152.96,-82.1
600099,-0.08,-1.08,-4.94,-100.64,-132.48,-51.98
600111,0.13,-1.04,-4.78,-13.68,-114.79,-58.5
600123,0.17,-0.7,-4.48,72.11,-100.04,-55.15
600135,0.24,-0.37,-4.03,153.14,-87.84,-61.61
600147,0.33,-0.03,-3.64,214.67,-85.22,-63.99
600159,0.4,0.33,-3.24,266.25,-98.09,-68.99
600171,0.51,0.72,-2.81,308.02,-117.29,-76.61
600183,0.75,1.12,-2.4,343.27,-129.06,-83.26
600195,0.84,1.43,-2.04,379.36,-136.68,-88.62
600207,0.8,1.62,-1.77,415.16,-139.79,-92.89
600373,-1.82,6.39,-0.86,593.39,112.65,-43.5
600385,-2.26,6.68,-1.07,562.84,12.77,-68.32
600397,-2.44,6.74,-0.36,525.16,-68.15,-74.96
600409,-2.29,6.86,0.64,526.38,-123.09,-116.06
600433,-2.55,7.11,2.36,522.41,-106.93,-231.67
600445,-2.78,7.08,3.3,519.24,-37.96,-299.05
600457,-3.19,7.3,3.98,512.96,-6.32,-383.5
600469,-3.44,7.58,4.53,512.47,-84.0,-488.8
600481,-2.71,8.44,4.44,474.55,-224.98,-605.02
600493,-2.39,8.58,5.38,403.75,-343.88,-696.73
600505,-1.51,9.02,6.81,300.28,-354.43,-764.17
600517,-0.37,9.09,7.39,197.84,-316.5,-832.34
600529,-0.04,10.0,7.61,99.24,-353.09,-890.09
600541,0.6,11.23,7.71,-18.38,-440.77,-923.38
600553,1.95,12.1,6.76,-185.27,-619.31,-933.32
600565,3.5,12.26,5.93,-393.38,-813.88,-841.49
600577,5.0,12.24,5.75,-610.03,-877.05,-664.05
600589,6.04,11.07,4.01,-788.93,-934.24,-464.17
600601,6.13,10.5,2.71,-902.1,-1102.9,-229.48
600613,6.12,10.41,0.26,-953.5,-1417.42,63.33
600625,6.66,10.26,-2.5,-847.34,-1737.05,355.95
600637,7.11,9.76,-5.7,-569.17,-2012.48,556.07
600649,6.48,10.16,-7.96,-187.95,-2012.48,593.82
600817,-6.84,16.0,-7.7,1304.18,-213.7,522.54
600829,-3.67,16.0,-7.09,1293.88,-289.67,518.88
600841,-0.31,16.0,-6.01,1144.67,-228.82,-24.05
600853,-1.25,16.0,-4.79,1047.53,-87.66,-175.02
600877,0.89,15.25,-3.47,769.91,317.22,-167.71
600889,1.22,13.88,-3.12,655.46,622.46,-213.99
600901,0.32,12.74,-2.63,574.67,875.27,-149.72
600913,-0.18,11.53,-1.58,496.86,1083.93,-66.24
600925,-1.16,10.31,-1.46,399.0,1224.17,-13.56
600937,-3.34,7.91,-0.74,356.25,1229.9,128.21
600949,-5.23,6.91,0.62,181.13,883.56,287.78
600961,-5.76,5.42,1.47,142.72,613.44,365.1
600973,-6.08,4.46,2.16,93.45,331.43,373.45
600985,-5.5,3.13,2.45,57.17,133.93,351.07
600997,-5.18,2.18,2.29,8.63,27.71,297.23
601009,-5.28,1.36,2.05,-48.32,-71.99,207.6
601021,-4.64,0.9,1.55,-84.97,-184.0,131.87
601033,-3.57,0.9,0.88,-122.47,-234.73,9.55
601045,-2.41,1.31,0.41,-165.94,-244.61,-126.55
601057,-1.46,1.99,0.1,-228.2,-220.71,-218.38
601069,-0.93,2.47,-0.16,-292.77,-186.68,-263.13
601081,-0.64,2.62,-0.39,-332.95,-160.28,-296.67
601093,-0.52,2.71,-0.53,-342.4,-148.88,-329.29
601260,-1.06,2.01,-2.27,-381.49,-292.78,72.84
601272,-1.31,1.61,-2.18,-345.94,-276.32,42.35
601284,-1.43,1.49,-2.1,-296.92,-266.01,-8.32
601296,-1.36,1.42,-1.86,-237.16,-248.15,-58.07
601320,-1.33,1.52,-1.61,-143.01,-150.28,-149.05
601332,-1.15,1.58,-1.55,-125.88,-78.45,-186.55
601344,-0.99,1.68,-1.39,-116.79,-4.18,-226.18
601356,-0.86,1.68,-1.24,-110.21,48.5,-265.27
601368,-0.69,1.65,-1.13,-90.64,88.56,-305.21
601380,-0.57,1.98,-1.04,-50.82,121.49,-353.8
601392,-0.74,2.71,-0.7,-16.49,142.16,-393.44
601404,-0.87,3.23,-0.9,25.03,129.11,-409.78
601416,-0.77,3.21,-1.18,12.72,103.68,-401.24
601428,-0.62,2.95,-1.21,1.99,74.9,-393.01
601440,-0.56,2.93,-1.14,17.9,29.47,-387.83
601452,-0.46,3.1,-1.1,23.21,-38.94,-385.57
601464,-0.31,3.07,-1.08,15.28,-108.63,-367.4
601476,-0.21,2.91,-1.09,3.14,-168.21,-342.4
601488,-0.03,2.64,-1.08,-0.09,-223.76,-311.61
601500,0.17,2.4,-1.01,7.47,-275.95,-275.21
601512,0.32,2.2,-0.9,16.68,-327.72,-231.91
601524,0.48,1.93,-0.84,24.79,-373.39,-183.26
601536,0.61,1.61,-0.83,34.49,-408.88,-133.38
601702,0.32,0.0,-0.11,54.12,-41.07,10.65
601714,0.31,-0.07,-0.12,45.16,-38.27,7.66
601726,0.36,-0.16,-0.04,44.0,-37.23,7.35
601738,0.41,-0.18,-0.01,49.85,-32.9,6.99
601762,0.33,-0.1,0.09,48.94,-31.32,13.63
601774,0.3,-0.05,0.07,41.8,-38.7,18.88
601786,0.32,-0.06,0.12,38.27,-42.66,18.94
601798,0.4,-0.01,0.22,52.29,-41.07,13.45
601810,0.41,0.16,0.26,68.75,-37.78,10.22
601822,0.29,0.34,0.18,66.5,-43.94,11.81
601834,0.08,0.47,0.06,53.94,-61.38,17.11
601846,-0.12,0.53,-0.23,57.66,-92.78,33.21
601858,-0.21,0.67,-0.44,93.88,-124.12,26.44
601870,-0.15,0.96,-0.39,152.72,-151.26,22.05
601882,0.03,1.45,-0.19,185.22,-177.84,24.98
601894,0.23,1.95,0.12,155.89,-189.61,32.11
601906,0.48,2.05,0.41,112.05,-170.65,34.55
601918,0.71,1.74,0.65,113.75,-117.17,32.41
601930,0.72,1.59,0.68,141.56,-47.54,25.34
601942,0.61,1.58,0.63,160.83,17.95,26.62
601954,0.56,1.65,0.59,165.64,84.84,36.81
601966,0.6,1.68,0.62,158.88,159.78,49.12
601978,0.53,1.7,0.64,145.16,236.06,63.63
602137,0.11,0.69,0.53,45.4,-45.53,94.79
602149,0.24,0.82,0.56,37.96,-37.05,85.28
602161,0.34,0.89,0.5,25.58,-20.77,75.77
602173,0.35,0.89,0.41,10.28,-5.22,70.95
602185,0.3,0.83,0.31,-2.95,3.74,69.79
602209,0.31,0.79,0.2,9.67,5.51,58.76
602221,0.31,0.95,0.22,23.75,-1.26,76.01
602233,0.42,1.06,0.25,28.63,-4.24,57.54
602245,0.57,1.16,0.26,34.06,-0.71,57.48
602257,0.66,1.24,0.24,35.71,9.35,52.72
602269,0.68,1.32,0.19,28.33,21.3,48.21
602281,0.66,1.36,0.1,23.69,32.34,50.89
602293,0.62,1.45,0.03,29.49,40.08,54.73
602305,0.62,1.61,0.01,40.52,40.15,55.95
602317,0.68,1.77,0.05,46.99,40.33,56.62
602329,0.78,1.79,0.09,49.3,47.46,55.77
602341,0.82,1.73,0.12,52.17,60.69,53.27
602353,0.82,1.71,0.12,55.95,73.99,53.45
602365,0.75,1.66,0.08,53.39,86.73,60.16
602377,0.67,1.6,0.02,51.19,98.8,70.59
602389,0.57,1.54,-0.02,49.79,110.02,82.17
602401,0.49,1.47,-0.0,47.53,117.58,91.99
602413,0.43,1.32,-0.03,46.25,122.89,107.29
602568,-0.06,0.35,0.09,16.44,60.57,88.76
602580,-0.07,0.33,0.07,16.25,48.26,79.49
602592,-0.09,0.33,0.06,17.05,35.69,66.87
602604,-0.12,0.34,0.05,20.1,21.55,50.46
602616,-0.11,0.41,0.05,23.63,8.87,32.11
602628,-0.06,0.49,0.04,21.8,0.15,10.16
602640,-0.01,0.56,0.05,18.94,-4.67,-11.73
602652,0.01,0.65,0.05,17.05,-7.17,-35.21
602664,0.03,0.76,0.03,9.49,-8.39,-55.21
602676,0.03,0.84,0.02,2.11,-11.62,-71.79
602688,0.0,0.9,-0.02,-0.27,-17.9,-88.32
602700,-0.02,0.99,-0.05,-2.83,-25.77,-101.55
602712,-0.04,1.09,-0.08,-4.36,-35.46,-111.85
602724,-0.08,1.19,-0.11,-6.18,-50.4,-120.21
602736,-0.12,1.28,-0.16,-10.03,-71.99,-125.45
602748,-0.16,1.3,-0.22,-15.03,-96.62,-127.95
602760,-0.16,1.28,-0.24,-14.42,-124.18,-131.67
602772,-0.19,1.34,-0.24,2.35,-148.63,-143.74
602784,-0.23,1.57,-0.23,19.49,-173.39,-157.46
602796,-0.2,1.8,-0.19,23.57,-200.22,-165.88
602808,-0.0,1.85,-0.18,13.27,-216.5,-172.77
602820,0.24,1.67,-0.1,6.13,-210.53,-179.72
602832,0.37,1.49,0.02,11.99,-187.84,-194.17
602844,0.37,1.41,0.05,32.66,-156.13,-221.79
603005,0.23,0.46,0.04,17.35,-107.6,-46.79
603017,0.25,0.47,0.06,19.12,-114.85,-41.0
603029,0.27,0.5,0.05,18.51,-118.82,-35.76
603041,0.27,0.54,-0.0,14.43,-121.99,-32.46
603066,0.25,0.57,-0.08,15.58,-124.73,-35.02
603077,0.26,0.64,-0.1,22.35,-123.09,-41.06
603089,0.3,0.74,-0.06,34.0,-116.99,-59.54
603101,0.33,0.96,-0.04,38.21,-107.29,-57.65
603113,0.35,1.14,-0.03,31.19,-97.54,-69.6
603125,0.37,1.21,-0.03,12.29,-90.22,-70.39
603137,0.39,1.15,-0.03,-2.16,-82.72,-70.94
603149,0.42,1.03,-0.06,-5.76,-74.0,-71.73
603161,0.42,1.0,-0.06,3.88,-66.07,-69.54
603173,0.42,1.07,-0.02,17.11,-59.18,-62.22
603185,0.41,1.19,0.01,22.47,-54.67,-49.23
603197,0.39,1.23,0.02,20.34,-47.84,-34.66
603209,0.38,1.22,-0.0,23.21,-39.49,-20.88
603221,0.34,1.27,-0.05,34.55,-32.23,-8.8
603233,0.32,1.45,-0.07,51.68,-25.71,-2.22
603245,0.31,1.73,-0.08,61.07,-19.0,3.45
603257,0.33,1.95,-0.06,57.11,-10.83,11.74
603269,0.38,2.04,-0.05,44.79,1.49,21.13
603281,0.44,1.95,-0.06,30.58,16.91,30.28
603441,0.21,0.8,-0.04,-6.18,156.12,152.29
603453,0.17,0.74,-0.05,-8.01,168.8,152.29
603465,0.11,0.72,-0.04,-10.09,175.82,152.23
603477,0.05,0.71,-0.02,-13.93,175.69,153.45
603501,0.0,0.73,-0.02,-16.0,164.9,147.17
603513,-0.06,0.77,-0.05,-21.55,152.77,146.2
603525,-0.11,0.8,-0.08,-30.21,136.67,143.33
603537,-0.15,0.76,-0.11,-39.36,114.84,140.95
603549,-0.2,0.73,-0.14,-38.81,91.61,133.57
603561,-0.22,0.79,-0.15,-30.33,68.87,120.89
603573,-0.24,0.92,-0.18,-26.79,48.32,108.33
603585,-0.28,1.04,-0.18,-33.01,26.73,96.07
603597,-0.3,1.09,-0.19,-45.82,3.13,84.55
603609,-0.26,1.06,-0.17,-57.77,-19.67,74.18
603621,-0.21,1.01,-0.17,-57.47,-38.45,58.57
603633,-0.22,1.04,-0.19,-54.66,-52.42,44.24
603645,-0.27,1.08,-0.17,-55.15,-64.18,30.16
603657,-0.3,1.11,-0.13,-56.86,-77.66,19.31
603669,-0.29,1.08,-0.12,-59.36,-90.53,10.28
603681,-0.28,0.96,-0.15,-52.95,-100.4,-3.68
603693,-0.24,0.96,-0.14,-44.42,-106.2,-14.96
603705,-0.24,1.01,-0.11,-18.38,-109.37,-33.38
603717,-0.24,1.3,-0.12,7.9,-109.73,-63.99
603880,0.15,0.8,0.23,9.43,36.91,-158.8
603892,0.14,0.69,0.2,7.96,16.3,-149.72
603904,0.14,0.57,0.15,6.56,-5.53,-138.5
603916,0.16,0.46,0.13,6.74,-27.35,-125.21
603940,0.15,0.32,0.08,15.77,-59.92,-104.11
603952,0.15,0.32,0.11,20.34,-73.27,-95.45
603964,0.15,0.37,0.1,20.22,-89.06,-85.76
603976,0.16,0.41,0.06,15.28,-104.73,-76.49
603988,0.18,0.43,-0.0,14.61,-119.49,-70.39
604000,0.19,0.52,-0.04,26.8,-131.5,-70.88
604012,0.21,0.72,-0.06,41.5,-141.38,-73.93
604024,0.24,0.96,-0.04,50.03,-148.88,-78.5
604036,0.3,1.19,-0.01,48.57,-151.2,-84.23
604048,0.41,1.36,0.02,34.12,-146.68,-86.85
604060,0.5,1.41,0.0,11.86,-133.33,-89.78
604072,0.57,1.33,-0.03,-7.4,-117.05,-89.48
604084,0.63,1.22,-0.04,-12.28,-98.09,-89.48
604096,0.66,1.15,-0.03,-8.32,-77.17,-85.69
604108,0.64,1.2,0.02,-3.75,-57.72,-65.76
604120,0.61,1.18,0.01,4.18,-39.85,-54.35
604132,0.52,1.22,0.01,14.12,-28.39,-32.89
604144,0.44,1.29,-0.05,18.63,-19.79,-15.45
604156,0.35,1.38,-0.13,33.63,-17.29,2.66
604316,0.13,1.4,-0.12,2.29,140.15,143.09
604328,0.15,1.26,-0.08,-4.54,146.61,145.1
604340,0.15,1.14,-0.05,-10.88,153.62,149.55
604352,0.13,1.03,-0.03,-12.16,159.35,152.66
604376,0.1,0.88,0.01,-17.59,166.79,162.66
604388,0.08,0.83,-0.01,-21.92,170.63,167.72
604400,0.05,0.78,0.02,-27.53,173.68,170.83
604412,-0.06,0.75,0.05,-28.32,170.63,170.95
604424,-0.2,0.74,0.06,-35.27,155.27,168.76
604436,-0.35,0.72,0.03,-41.18,125.63,164.61
