time,ax,ay,az,gx,gy,gz
343881,2.26,1.13,1.02,-5.76,-23.33,-44.78
343893,1.87,0.73,1.11,-13.87,-27.96,-36.3
343905,1.55,0.43,0.89,-9.78,-28.21,-31.49
343917,1.11,0.26,1.29,-29.54,-79.79,-6.37
343929,1.26,-0.17,1.27,-18.93,-77.23,-4.66
343941,1.39,-0.16,1.0,-32.47,-18.57,-9.41
344101,0.04,-0.36,0.07,33.63,45.82,114.18
344113,0.11,-0.49,0.1,41.01,55.08,114.55
344125,0.41,-0.63,0.01,63.27,60.76,120.04
344137,0.8,-0.67,-0.06,90.34,77.77,129.61
344161,1.45,-0.77,0.43,138.57,131.73,124.24
344173,2.27,-0.33,1.01,196.5,177.16,85.04
344185,2.92,0.31,1.46,225.28,193.32,48.63
344197,3.32,0.69,1.41,231.5,168.13,38.7
344209,3.37,1.21,1.29,204.36,186.79,38.76
344221,2.48,1.81,1.39,126.32,189.6,44.06
344233,2.48,1.67,1.41,92.35,124.84,80.59
344245,2.16,1.52,1.43,79.43,24.78,96.81
344257,1.94,1.35,1.21,64.73,-37.05,99.85
344269,1.54,0.99,0.94,42.96,-52.66,96.01
344281,1.13,0.68,0.67,26.25,-42.72,86.81
344293,0.82,0.4,0.51,24.97,-23.82,73.88
344305,0.28,0.29,0.19,26.5,-4.61,50.83
344317,-0.08,0.11,-0.03,40.4,11.18,29.98
344329,-0.38,0.12,-0.16,60.28,16.18,9.73
344341,-0.66,0.13,-0.32,72.29,26.37,-16.0
344353,-0.9,0.14,-0.36,85.83,39.11,-43.68
344365,-1.16,0.25,-0.47,92.41,45.08,-78.26
344377,-1.33,0.35,-0.57,101.25,44.29,-108.56
344536,0.57,3.99,0.53,72.11,-154.55,-380.27
344548,0.97,4.27,0.33,99.36,-192.78,-386.91
344560,1.5,4.16,0.54,123.63,-218.09,-389.96
344572,1.66,3.8,1.02,123.39,-234.43,-374.6
344596,2.23,3.13,0.84,67.66,-124.24,-247.52
344608,2.36,2.78,0.74,28.94,-18.82,-191.0
344620,2.01,1.98,0.85,4.06,21.06,-129.05
344632,1.82,1.27,0.84,9.06,13.13,-84.29
344644,1.64,0.77,0.81,10.03,-11.07,-58.38
344656,1.64,0.37,0.76,7.96,-24.85,-37.28
344668,1.65,0.15,0.69,2.53,-31.81,-20.33
344680,1.6,-0.08,0.58,-4.36,-34.06,-5.69
344692,1.46,-0.31,0.51,-10.76,-35.65,5.04
344704,1.6,-0.57,0.45,-11.06,-29.61,19.49
344716,1.79,-0.83,0.42,-9.84,-16.87,31.93
344728,1.95,-1.07,0.52,-1.49,-0.95,50.83
344740,2.09,-1.11,0.56,8.57,23.5,73.39
344752,2.1,-1.04,0.57,8.63,54.05,113.09
344764,2.14,-0.78,0.54,-10.03,77.95,161.32
344776,2.35,-0.47,0.43,-38.62,99.05,207.9
344788,2.63,-0.15,0.34,-66.98,104.17,251.56
344800,2.77,0.18,0.37,-84.97,84.11,288.88
344812,2.83,0.46,0.48,-85.94,40.51,315.83
344971,-2.27,2.33,-0.7,-32.22,122.4,349.55
344983,-2.92,1.84,-1.47,-17.59,264.66,304.37
344995,-3.68,1.52,-2.07,-15.03,344.78,235.22
345007,-4.22,1.39,-2.39,48.27,301.49,124.49
345031,-3.73,1.55,-2.16,213.08,4.35,-169.17
345043,-2.95,1.77,-1.77,265.83,-97.23,-312.46
345055,-2.5,1.99,-1.5,286.93,-140.22,-424.9
345067,-1.97,2.36,-1.32,282.53,-145.1,-478.99
345079,-1.23,2.78,-0.95,272.78,-118.21,-496.73
345091,-0.5,3.17,-0.4,251.13,-68.51,-492.77
345103,0.29,3.42,0.36,245.4,-20.1,-486.67
345115,1.03,3.83,0.83,239.3,14.54,-475.51
345127,1.44,4.12,1.14,233.82,1.06,-451.61
345139,2.05,4.41,1.31,217.53,-42.05,-402.28
345151,2.43,4.19,1.47,177.53,-95.95,-334.11
345163,2.64,3.71,1.58,133.63,-140.89,-263.38
345175,2.83,2.86,1.48,99.18,-158.03,-201.12
345187,2.76,1.83,1.43,72.35,-166.38,-161.98
345199,2.73,0.85,1.46,61.86,-169.24,-135.21
345211,3.0,0.14,1.4,45.16,-160.04,-116.67
345223,3.05,-0.55,1.27,21.25,-156.62,-92.65
345235,3.16,-1.02,1.13,-6.12,-166.2,-58.62
345247,3.36,-1.29,1.19,-35.88,-176.01,-18.56
345411,1.54,4.57,2.23,-235.82,1.37,413.27
345423,0.59,5.11,1.92,-224.78,-133.88,360.89
345435,-0.04,4.42,1.05,-195.64,-180.59,342.78
345447,-0.37,3.82,-0.04,-171.73,-125.53,311.74
345471,-3.17,2.27,-1.01,-113.07,114.05,270.34
345483,-3.48,2.13,-1.98,-79.66,268.62,223.94
345495,-3.93,2.03,-2.8,-25.15,332.34,113.7
345507,-3.89,2.19,-3.1,87.78,211.43,-48.01
345519,-3.32,2.36,-2.84,195.4,13.38,-215.69
345531,-2.86,2.61,-2.39,263.45,-142.78,-352.83
345543,-2.14,2.97,-1.86,286.56,-170.46,-450.88
345555,-1.4,3.4,-1.27,273.69,-108.94,-493.5
345567,-0.57,3.63,-0.78,263.75,-28.09,-498.56
345579,0.23,3.71,-0.04,269.06,19.96,-484.72
345591,1.11,3.87,0.6,270.58,25.27,-469.48
345603,1.66,4.04,1.06,250.95,-8.45,-441.3
345615,2.22,4.43,1.4,214.12,-63.94,-396.18
345627,2.72,4.44,1.34,170.1,-131.93,-358.56
345639,3.28,3.69,1.38,136.07,-217.23,-319.29
345651,3.47,2.68,1.55,101.32,-288.64,-273.38
345663,3.53,1.65,1.46,63.88,-298.33,-217.65
345675,3.26,0.58,1.43,35.77,-255.83,-168.38
345687,3.18,-0.13,1.33,10.52,-206.32,-130.69
345852,3.92,1.99,2.8,-84.66,-75.83,535.16
345864,4.29,3.48,3.97,-137.71,-60.65,556.07
345876,4.5,4.82,4.57,-199.54,-62.48,555.46
345888,4.45,5.23,4.48,-258.93,-120.16,561.38
345912,4.74,4.92,5.69,-306.79,-166.13,560.28
345924,4.21,4.9,5.14,-343.14,-77.84,597.84
345936,3.59,5.03,4.84,-379.36,13.74,621.68
345948,3.07,5.11,4.78,-408.2,69.72,637.72
345960,2.71,5.13,4.18,-450.21,121.12,617.78
345972,2.05,4.73,3.54,-482.28,139.78,587.84
345984,1.76,4.17,3.08,-499.72,124.17,558.76
345996,1.54,3.75,2.59,-505.51,123.62,529.43
346008,1.54,3.44,2.05,-504.72,150.51,504.18
346020,1.6,3.22,1.71,-498.99,199.29,476.81
346032,1.87,3.09,1.38,-491.79,263.38,441.87
346044,2.0,2.89,0.97,-482.83,330.88,401.2
346056,2.0,2.6,0.67,-469.11,382.89,357.23
346068,1.86,2.5,0.43,-453.5,410.02,301.81
346080,1.51,2.48,-0.26,-436.79,390.76,244.49
346092,0.94,2.01,-1.33,-421.43,341.24,200.65
346104,0.47,1.43,-1.99,-410.94,306.3,160.04
346116,0.43,1.25,-2.3,-397.83,303.38,91.2
346128,0.54,1.27,-2.92,-369.72,265.63,6.81
346291,0.93,2.77,-1.97,460.58,-279.49,-157.65
346303,1.02,3.15,-1.8,495.64,-245.53,-189.11
346315,1.12,3.62,-1.7,541.01,-223.57,-213.74
346327,1.22,4.08,-1.52,580.4,-209.73,-232.34
346351,1.4,5.35,-1.02,651.74,-144.79,-246.37
346363,1.13,5.77,-0.52,684.43,-85.46,-245.69
346375,0.96,6.34,-0.33,714.55,-7.05,-235.57
346387,0.55,6.88,-0.18,729.3,61.91,-220.88
346399,-0.01,7.27,0.07,730.71,101.61,-199.48
346411,-0.56,7.72,0.32,712.96,100.88,-181.06
346423,-0.98,7.95,0.63,683.94,68.13,-171.85
346435,-1.12,8.06,0.99,643.75,13.01,-174.54
346447,-1.54,7.84,1.69,607.17,-74.55,-200.33
346459,-1.96,7.49,2.52,584.0,-161.07,-239.29
346471,-1.9,7.48,3.52,554.79,-148.27,-275.39
346483,-2.03,7.32,4.49,514.43,-74.49,-329.41
346495,-2.95,7.12,5.63,489.73,-45.71,-407.34
346507,-3.07,7.25,6.14,438.33,-73.15,-492.83
346519,-2.87,7.64,6.3,341.86,-167.11,-612.83
346531,-2.53,7.98,6.38,235.58,-332.72,-729.6
346543,-1.43,8.29,6.66,100.95,-434.73,-824.11
346555,0.51,8.37,6.7,-10.09,-456.56,-892.65
346567,1.79,9.1,7.61,-95.39,-417.72,-928.01
346733,1.79,16.0,-6.6,1590.1,-135.65,165.4
346745,3.35,16.0,-11.0,1796.8,822.71,265.04
346757,2.08,16.0,-16.0,1512.72,1692.1,420.52
346769,-13.64,16.0,-13.29,1055.28,1486.85,519.73
346793,-13.31,16.0,-8.52,756.25,-117.11,806.01
346805,-4.37,16.0,-9.17,915.95,-232.84,725.4
346817,-5.86,16.0,-12.05,1057.72,-108.45,685.65
346829,-3.56,16.0,-9.9,1232.29,-21.93,677.29
346841,-2.01,16.0,-9.83,1353.94,215.88,544.24
346853,-1.37,16.0,-8.48,1242.47,521.3,596.38
346865,-0.5,16.0,-6.09,970.28,683.13,599.31
346877,-1.12,16.0,-4.8,895.34,787.77,652.29
346889,-1.31,16.0,-3.4,792.17,746.67,760.52
346901,-1.85,16.0,-2.09,635.83,604.29,771.07
346913,-3.17,16.0,-0.84,527.72,342.28,776.32
346925,-3.25,16.0,-0.28,507.17,75.45,807.54
346937,-1.71,14.76,-0.38,478.57,4.35,764.55
346949,-0.71,12.86,0.13,397.9,149.35,681.2
346961,-1.51,10.77,0.5,325.64,298.62,601.81
346973,-3.04,9.55,0.91,246.8,385.08,557.84
346985,-5.15,7.98,1.67,165.64,390.39,534.55
346997,-6.64,5.68,2.21,91.25,307.28,490.83
347009,-7.41,3.55,2.05,29.73,182.83,431.38
347176,1.35,4.5,-0.57,-320.51,-230.22,-317.1
347188,1.35,4.14,-0.59,-329.84,-260.65,-228.32
347200,1.26,3.91,-0.69,-344.11,-291.32,-158.19
347212,0.82,3.59,-0.81,-354.66,-320.95,-101.37
347236,0.81,3.18,-1.26,-369.97,-326.87,-36.0
347248,1.0,3.02,-1.29,-391.86,-264.79,-33.56
347260,0.8,2.79,-1.31,-413.2,-194.98,-45.02
347272,0.23,2.48,-1.41,-417.04,-155.4,-62.95
347284,-0.19,2.27,-1.53,-394.9,-168.27,-76.18
347296,-0.42,2.14,-1.77,-357.83,-213.82,-85.69
347308,-0.44,2.03,-1.91,-316.31,-255.04,-88.44
347320,-0.01,1.97,-1.96,-277.89,-236.13,-91.55
347332,0.46,1.97,-1.9,-258.07,-144.85,-103.01
347344,0.49,1.8,-1.68,-233.87,-26.2,-121.49
347356,0.25,1.58,-1.41,-198.5,64.9,-141.12
347368,0.03,1.43,-1.21,-157.89,109.11,-153.56
347380,-0.09,1.33,-1.02,-123.2,123.99,-166.24
347392,-0.13,1.69,-0.96,-97.04,128.68,-186.18
347404,-0.2,2.62,-0.84,-82.47,134.96,-209.11
347416,-0.26,3.23,-0.89,-66.31,132.1,-234.23
347428,-0.19,2.84,-1.08,-66.06,116.85,-236.73
347440,-0.31,2.52,-0.94,-72.59,72.04,-246.3
347452,-0.33,2.48,-0.9,-75.15,7.22,-238.87
347620,0.49,0.74,-0.61,44.73,-104.37,-169.72
347632,0.5,0.64,-0.52,56.19,-105.4,-159.48
347644,0.57,0.45,-0.46,74.18,-98.76,-147.65
347656,0.63,0.39,-0.38,60.89,-91.62,-125.63
347680,0.54,0.14,-0.2,54.3,-71.01,-95.57
347692,0.48,0.06,-0.14,55.95,-69.85,-82.89
347704,0.4,0.04,-0.1,62.41,-75.22,-72.22
347716,0.32,0.05,-0.04,65.28,-86.38,-64.35
347728,0.3,0.07,-0.01,64.12,-100.59,-57.89
347740,0.31,0.06,-0.0,55.83,-115.22,-47.4
347752,0.32,0.03,0.02,43.51,-126.44,-35.76
347764,0.33,-0.03,0.06,30.34,-131.87,-24.35
347776,0.37,-0.09,0.1,19.43,-134.12,-12.46
347788,0.41,-0.12,0.13,10.28,-130.77,-3.68
347800,0.43,-0.14,0.16,2.41,-121.68,4.43
347812,0.41,-0.13,0.17,-0.88,-108.7,10.65
347824,0.37,-0.06,0.21,-0.51,-93.82,13.57
347836,0.33,0.05,0.24,-7.34,-81.07,20.59
347848,0.28,0.14,0.27,-20.51,-73.33,29.12
347860,0.22,0.17,0.23,-33.01,-67.35,36.38
347872,0.15,0.24,0.17,-29.42,-59.92,36.93
347884,-0.01,0.46,-0.04,-11.86,-63.45,29.98
347896,-0.2,0.74,-0.35,34.73,-82.78,15.34
348057,0.51,1.16,0.44,109.0,-45.34,-119.41
348069,0.35,1.1,0.58,99.79,-71.38,-111.43
348081,0.37,0.94,0.49,115.58,-107.29,-119.78
348093,0.46,0.88,0.53,115.16,-139.12,-99.66
348117,0.69,0.84,0.57,108.45,-173.33,-87.22
348129,0.78,0.79,0.52,93.14,-169.24,-78.62
348141,0.82,0.7,0.54,79.24,-156.5,-67.65
348153,0.82,0.62,0.5,64.67,-143.27,-54.66
348165,0.77,0.54,0.49,51.25,-129.98,-39.78
348177,0.76,0.44,0.5,41.38,-116.26,-25.39
348189,0.76,0.38,0.5,36.32,-104.18,-18.5
348201,0.73,0.38,0.48,31.32,-90.83,-15.76
348213,0.73,0.39,0.47,29.55,-75.89,-15.27
348225,0.77,0.44,0.47,36.8,-55.46,-16.24
348237,0.8,0.58,0.45,38.27,-31.99,-20.21
348249,0.78,0.71,0.34,40.52,-11.5,-25.57
348261,0.73,0.81,0.31,31.74,5.27,-11.43
348273,0.64,0.91,0.21,29.24,12.89,-6.98
348285,0.65,0.99,0.11,28.69,12.65,1.99
348297,0.64,1.17,0.05,39.55,7.4,9.55
348309,0.62,1.53,0.05,40.22,-2.84,14.79
348321,0.67,1.83,0.05,32.05,-6.93,19.73
348333,0.74,1.94,0.05,21.68,-5.16,25.1
348491,0.38,1.49,-0.12,4.3,126.49,126.07
348503,0.34,1.29,-0.11,2.53,133.8,133.88
348515,0.32,1.12,-0.07,1.56,139.29,142.29
348527,0.29,1.0,-0.06,0.4,142.58,148.15
348551,0.24,0.83,-0.02,-2.83,147.16,156.01
348563,0.21,0.77,-0.01,-6.25,146.3,158.21
348575,0.17,0.71,-0.0,-9.23,142.46,159.49
348587,0.14,0.68,-0.01,-12.89,135.33,159.91
348599,0.11,0.64,-0.03,-18.2,126.91,159.0
348611,0.08,0.6,-0.04,-23.38,117.1,157.35
348623,0.04,0.56,-0.05,-27.28,104.47,153.63
348635,-0.01,0.53,-0.06,-29.29,90.88,146.62
348647,-0.03,0.53,-0.07,-30.57,78.32,136.81
348659,-0.03,0.53,-0.08,-32.89,66.37,124.91
348671,-0.02,0.53,-0.08,-36.18,54.78,111.93
348683,-0.02,0.53,-0.07,-39.11,43.38,94.61
348695,-0.03,0.56,-0.09,-40.21,30.88,76.62
348707,-0.03,0.62,-0.11,-41.73,16.49,58.15
348719,-0.04,0.68,-0.15,-44.42,2.1,40.59
348731,-0.04,0.74,-0.17,-44.54,-11.68,21.99
348743,-0.03,0.8,-0.17,-47.28,-25.89,5.34
348755,-0.02,0.8,-0.17,-49.84,-40.89,-9.35
348767,0.01,0.79,-0.2,-49.97,-55.4,-22.83
348928,0.36,1.2,-0.15,5.46,-46.62,-208.07
348940,0.33,1.27,-0.19,5.77,-41.5,-207.46
348952,0.29,1.33,-0.16,10.46,-46.2,-205.09
348964,0.25,1.39,-0.1,15.52,-60.95,-202.28
348988,0.35,1.45,-0.04,24.91,-91.44,-189.78
349000,0.41,1.44,-0.03,23.94,-96.32,-180.51
349012,0.41,1.35,-0.02,21.13,-98.94,-169.41
349024,0.41,1.24,-0.01,19.97,-101.68,-158.32
349036,0.43,1.13,0.0,18.82,-101.81,-146.3
349048,0.43,1.03,-0.04,14.61,-97.84,-133.87
349060,0.45,0.92,-0.04,10.28,-87.72,-120.02
349072,0.49,0.82,-0.03,8.14,-75.59,-108.19
349084,0.53,0.77,-0.03,8.27,-63.09,-99.6
349096,0.57,0.73,-0.0,10.4,-51.5,-94.11
349108,0.55,0.78,0.02,15.16,-39.92,-90.45
349120,0.55,0.76,0.03,19.36,-29.37,-92.59
349132,0.52,0.82,0.03,22.17,-21.07,-88.62
349144,0.51,0.83,-0.0,17.9,-13.09,-89.6
