time,ax,ay,az,gx,gy,gz
176413,0.51,0.56,0.33,47.84,55.21,13.39
176425,0.48,0.53,0.27,47.17,62.95,14.61
176437,0.51,0.52,0.12,46.07,71.67,16.99
176449,0.49,0.55,0.07,41.38,80.88,23.88
176461,0.4,0.56,0.07,38.69,74.41,31.44
176473,0.42,0.58,0.02,38.33,59.96,35.65
176485,0.64,0.58,-0.09,41.01,62.83,38.63
176497,0.88,0.64,-0.24,38.82,96.73,40.1
176509,0.9,0.74,-0.3,25.4,150.76,44.24
176521,0.85,0.79,-0.4,11.25,210.08,52.6
176533,0.65,0.84,-0.42,-4.66,257.58,62.48
176545,0.51,0.79,-0.46,-11.61,278.44,74.49
176557,0.49,0.79,-0.47,-4.9,277.58,84.91
176569,0.54,0.9,-0.51,-0.27,265.15,95.77
176725,0.19,1.68,0.2,54.85,151.97,146.93
176737,0.18,1.54,0.27,63.27,158.87,148.27
176749,0.05,1.36,0.33,66.44,160.45,155.95
176761,0.1,1.09,0.27,73.33,163.44,150.77
176785,0.13,0.82,0.23,62.72,198.5,146.68
176797,0.11,0.74,0.23,59.61,217.34,141.99
176809,0.06,0.72,0.23,56.44,232.71,135.59
176821,-0.04,0.68,0.27,54.73,237.58,130.83
176833,-0.11,0.66,0.29,55.03,230.02,125.46
176845,-0.11,0.63,0.25,52.72,213.07,120.77
176857,-0.05,0.64,0.19,50.58,194.29,113.33
176869,0.06,0.68,0.11,47.84,180.88,107.23
176881,0.17,0.78,0.09,43.21,177.16,99.31
176893,0.2,0.8,0.13,36.74,175.51,91.74
176905,0.19,0.8,0.21,35.34,164.17,84.43
176917,0.22,0.8,0.3,36.01,144.96,76.44
176929,0.31,0.82,0.32,37.78,125.21,67.72
176941,0.41,0.87,0.29,37.72,110.08,60.4
176953,0.46,0.89,0.31,35.4,97.34,55.4
176965,0.5,0.92,0.36,33.69,85.94,51.87
176977,0.55,0.95,0.44,32.23,77.22,49.67
176989,0.55,0.98,0.52,32.29,69.05,46.87
177001,0.58,1.03,0.6,33.08,63.68,44.85
177158,0.36,0.53,0.38,10.22,-10.65,50.65
177170,0.35,0.45,0.37,8.57,-13.33,49.43
177182,0.37,0.41,0.37,7.29,-10.16,50.28
177194,0.34,0.4,0.33,2.29,-7.35,48.33
177206,0.21,0.37,0.36,-5.76,-7.05,40.83
177230,0.03,0.3,0.46,-12.89,-26.81,32.29
177242,0.12,0.28,0.44,-13.62,-35.65,29.61
177254,0.27,0.3,0.42,-13.07,-33.51,27.78
177266,0.4,0.35,0.39,-17.59,-24.0,28.15
177278,0.45,0.38,0.35,-24.05,-14.92,28.63
177290,0.52,0.45,0.32,-29.23,-10.28,30.04
177302,0.55,0.47,0.31,-31.61,-11.26,31.38
177314,0.57,0.44,0.38,-25.27,-19.12,30.4
177326,0.61,0.47,0.45,-14.6,-32.66,28.02
177338,0.7,0.52,0.49,-5.76,-42.9,25.52
177350,0.84,0.59,0.51,-1.73,-39.24,25.46
177362,0.82,0.69,0.49,-5.64,-16.5,25.83
177374,0.77,0.66,0.52,-7.59,-10.04,29.43
177386,0.81,0.69,0.54,-2.53,-14.67,31.44
177398,0.8,0.68,0.66,9.79,-21.44,30.46
177410,0.83,0.78,0.74,20.22,-25.83,27.29
177422,0.92,0.82,0.78,24.73,-17.11,28.02
177434,0.96,0.87,0.86,23.94,-5.34,27.66
177590,0.66,0.15,0.54,42.66,68.99,51.56
177602,0.39,0.08,0.46,37.23,80.08,46.93
177614,0.21,0.16,0.41,17.23,77.77,48.63
177626,0.27,0.1,0.53,-5.15,67.58,53.15
177638,0.25,0.01,0.68,-19.97,57.89,50.28
177662,0.25,-0.04,0.76,-38.5,43.56,38.51
177674,0.33,0.04,0.7,-45.82,44.47,30.16
177686,0.36,0.15,0.66,-55.03,49.29,24.43
177698,0.39,0.26,0.59,-63.68,50.82,18.15
177710,0.43,0.37,0.55,-71.55,48.07,10.52
177722,0.49,0.47,0.53,-78.44,40.45,2.9
177734,0.55,0.57,0.55,-82.59,28.93,-6.43
177746,0.57,0.65,0.52,-83.44,13.13,-16.67
177758,0.61,0.75,0.48,-82.59,-0.77,-25.69
177770,0.59,0.83,0.45,-81.31,-11.5,-34.17
177782,0.58,0.89,0.41,-79.36,-17.48,-41.0
177794,0.54,0.97,0.38,-75.7,-22.17,-50.09
177806,0.51,1.0,0.3,-69.42,-25.71,-59.78
177818,0.48,1.04,0.25,-60.33,-30.95,-72.34
177830,0.42,1.09,0.14,-47.34,-39.37,-86.61
177842,0.33,1.07,0.01,-31.06,-46.38,-100.63
177854,0.19,1.08,-0.21,-12.89,-48.94,-116.12
177866,-0.19,0.99,-0.52,5.77,-41.2,-134.23
178024,0.84,4.24,0.94,336.01,83.62,-359.35
178036,0.92,4.0,1.33,321.07,73.93,-313.38
178048,0.96,3.67,1.48,291.44,32.95,-260.45
178060,1.1,3.32,1.37,245.71,-27.42,-201.18
178084,1.27,2.53,1.44,155.4,-106.81,-97.77
178096,1.28,1.97,1.55,131.32,-122.48,-66.18
178108,1.23,1.57,1.58,117.47,-134.31,-51.0
178120,1.23,1.14,1.47,106.25,-146.74,-43.38
178132,1.4,0.77,1.38,93.69,-164.43,-42.22
178144,1.58,0.47,1.47,79.79,-174.0,-36.73
178156,1.74,-0.01,1.75,57.9,-160.28,-18.68
178168,1.87,-0.48,1.92,31.38,-143.88,8.7
178180,2.07,-0.75,1.94,7.05,-130.46,45.71
178192,2.14,-0.88,2.08,-16.0,-113.03,81.32
178204,2.45,-0.73,2.16,-32.53,-80.1,108.57
178216,2.46,-0.45,2.3,-58.99,-34.0,136.13
178228,2.5,-0.12,2.21,-87.65,-14.12,163.51
178240,2.46,0.31,2.14,-123.5,-12.11,198.7
178252,2.44,0.78,2.04,-164.17,-24.73,237.54
178264,2.4,1.32,2.07,-200.57,-34.24,280.22
178276,2.33,2.0,2.27,-232.65,-34.73,319.31
178288,2.19,2.89,2.39,-266.25,-35.65,356.5
178300,1.97,4.0,2.43,-294.9,-51.32,390.04
178462,-3.42,2.73,-2.88,225.03,-64.73,-353.68
178474,-2.82,3.07,-2.3,238.88,-28.76,-394.96
178486,-1.99,3.42,-1.61,254.61,6.73,-418.19
178498,-1.05,3.59,-0.94,278.75,28.5,-432.65
178522,0.42,3.92,0.28,294.91,-13.51,-430.57
178534,1.2,4.28,0.59,280.95,-57.96,-421.98
178546,1.74,4.38,0.78,256.8,-96.87,-404.29
178558,2.25,3.95,1.08,229.24,-129.61,-372.22
178570,2.82,3.28,1.33,193.75,-153.33,-321.18
178582,3.1,2.61,1.46,160.95,-183.63,-267.89
178594,3.15,2.0,1.33,137.17,-214.85,-208.32
178606,3.25,1.32,1.25,120.46,-210.28,-152.28
178618,3.13,0.65,1.24,106.99,-184.31,-112.1
178630,3.06,0.11,1.22,98.94,-162.35,-74.84
178642,3.11,-0.3,1.27,92.84,-153.76,-53.74
178654,3.01,-0.7,1.32,84.0,-143.03,-33.32
178666,2.78,-1.09,1.46,57.84,-135.46,-1.43
178678,2.7,-1.38,1.44,35.83,-139.0,23.82
178690,2.52,-1.64,1.48,14.79,-151.07,52.17
178702,2.44,-1.79,1.51,2.35,-167.29,86.32
178714,2.29,-1.67,1.67,-5.21,-166.01,124.91
178726,2.11,-1.33,1.84,-13.75,-129.79,161.87
178738,2.04,-1.02,1.91,-32.65,-72.29,182.35
178901,1.54,6.34,5.04,-555.27,-14.92,574.61
178913,1.35,6.21,4.75,-594.42,13.5,561.87
178925,1.3,5.98,4.36,-626.49,37.16,540.89
178937,1.26,5.53,3.93,-646.18,47.34,517.23
178961,1.47,4.84,2.91,-658.38,69.78,474.12
178973,1.59,4.72,2.43,-649.54,94.41,456.13
178985,1.79,4.54,1.93,-634.54,137.83,435.95
178997,1.92,4.19,1.55,-613.87,186.67,410.34
179009,2.12,3.93,1.38,-593.87,237.65,379.12
179021,2.03,3.81,0.99,-578.38,262.52,335.59
179033,1.69,3.41,0.08,-558.38,241.43,302.66
179045,1.24,3.03,-0.57,-534.66,212.46,267.96
179057,0.92,2.56,-1.03,-501.18,204.6,219.91
179069,0.66,2.14,-1.53,-460.15,216.43,169.55
179081,0.38,1.75,-1.98,-426.31,213.8,127.23
179093,0.27,1.6,-2.55,-399.42,193.5,97.78
179105,0.16,1.78,-3.12,-374.78,178.13,56.56
179117,0.09,1.94,-3.73,-340.57,132.65,12.41
179129,0.08,1.81,-4.36,-292.53,49.17,-5.33
179141,0.16,1.65,-4.72,-215.09,-53.88,-17.34
179153,0.07,1.54,-4.81,-125.09,-110.71,-20.69
179165,-0.35,1.3,-4.75,-31.25,-128.7,-15.69
179177,-0.46,1.17,-4.56,57.9,-113.94,3.02
179340,1.1,5.2,-0.88,596.99,-111.01,-229.48
179352,0.52,5.67,-0.59,627.47,-44.49,-232.52
179364,0.09,6.17,-0.43,650.89,16.55,-228.13
179376,0.13,6.65,-0.33,684.97,77.77,-231.49
179400,-0.89,7.28,0.34,710.52,36.91,-266.55
179412,-1.21,7.8,0.54,695.71,-26.68,-290.82
179424,-1.05,8.15,0.93,657.96,-80.89,-308.56
179436,-1.01,8.49,1.66,610.64,-107.72,-336.73
179448,-1.55,8.44,2.9,577.47,-132.96,-367.65
179460,-1.34,8.49,3.95,552.6,-102.48,-399.78
179472,-1.34,8.52,5.08,517.53,-7.6,-449.23
179484,-2.21,8.46,6.06,483.57,31.12,-517.83
179496,-2.46,8.52,6.22,424.18,-31.81,-603.13
179508,-2.11,9.34,6.34,331.07,-206.13,-714.72
179520,-1.67,9.41,6.54,224.67,-405.22,-823.5
179532,0.1,9.88,7.02,93.45,-490.1,-896.24
179544,2.05,10.12,7.82,-22.65,-428.33,-937.4
179556,2.86,11.34,8.17,-120.21,-318.45,-945.21
179568,3.76,12.27,7.69,-230.64,-251.07,-899.48
179580,4.4,13.24,6.84,-389.9,-359.55,-813.62
179592,4.67,12.72,5.83,-562.83,-563.64,-695.57
179604,5.63,11.8,5.27,-746.37,-749.61,-528.74
179616,6.54,11.46,4.24,-877.04,-906.81,-343.87
179782,-1.54,16.0,-8.85,1212.35,-785.34,591.68
179794,-6.22,16.0,-10.08,1279.12,-360.28,296.93
179806,-8.8,16.0,-10.59,1372.66,-579.0,186.01
179818,-5.37,16.0,-11.07,1588.21,-787.11,132.17
179842,-0.93,16.0,-9.99,1269.18,-565.95,-263.01
179854,-0.99,16.0,-9.64,1142.29,-583.7,-404.78
179866,0.01,16.0,-9.52,1014.67,-555.46,-373.8
179878,0.27,15.54,-9.35,900.34,-491.2,-393.07
179890,1.5,13.9,-8.62,767.6,-405.04,-380.69
179902,3.33,12.66,-7.27,622.05,-209.98,-415.69
179914,3.61,11.41,-6.15,505.16,59.54,-493.87
179926,3.9,10.21,-4.88,430.52,358.56,-543.99
179938,3.86,8.69,-3.77,390.46,704.96,-541.67
179950,3.8,7.09,-3.11,360.77,1085.45,-518.68
179962,3.46,6.5,-2.93,371.01,1472.95,-368.87
179974,1.29,7.12,-2.89,355.22,1757.34,-229.11
179986,-3.82,8.24,-2.37,190.34,1669.54,-10.88
179998,-9.74,6.08,0.17,-16.86,1027.34,72.05
180010,-11.33,2.68,2.55,-143.5,239.17,298.02
180022,-7.96,0.74,2.94,-169.54,-406.44,436.2
180034,-4.72,0.07,2.45,-120.64,-731.44,346.01
180046,-0.82,0.66,1.46,-81.61,-702.17,219.24
180058,2.03,1.78,0.9,-201.55,-374.55,36.07
180226,1.11,1.39,-0.82,-251.92,-119.55,101.56
180238,0.87,1.33,-0.82,-270.64,-49.06,92.72
180250,0.41,1.27,-0.86,-292.65,6.24,78.82
180262,0.08,1.14,-0.69,-298.26,36.67,59.43
180286,-0.34,1.59,-0.59,-261.98,77.1,-10.27
180298,-1.02,2.86,-0.68,-270.82,57.52,-63.07
180310,-1.81,4.08,-1.37,-344.17,-32.78,-78.74
180322,-1.99,3.94,-2.14,-425.57,-139.49,-51.55
180334,-1.54,2.83,-2.23,-439.6,-220.22,-34.11
180346,-1.29,2.73,-2.14,-421.0,-287.9,-66.49
180358,-1.24,3.09,-2.05,-389.29,-317.42,-95.02
180370,-0.94,3.21,-2.15,-352.95,-292.6,-114.72
180382,-0.52,3.38,-2.39,-321.12,-209.79,-147.89
180394,-0.33,3.62,-2.61,-317.22,-103.57,-186.55
180406,-0.32,3.39,-2.52,-306.0,-7.66,-233.07
180418,-0.36,3.14,-2.29,-270.15,46.49,-281.73
180430,-0.27,2.95,-2.14,-218.75,74.23,-328.74
180442,-0.1,2.83,-1.98,-165.82,92.16,-371.85
180454,0.17,2.81,-1.86,-109.29,103.87,-413.26
180466,0.44,2.91,-1.75,-53.01,104.35,-448.44
180478,0.67,3.02,-1.65,-6.86,101.49,-473.26
180490,0.92,3.02,-1.61,18.51,96.85,-474.17
180502,1.13,2.85,-1.53,30.28,97.95,-458.32
