time,ax,ay,az,gx,gy,gz
155967,0.55,0.57,0.36,-23.01,16.61,-3.99
155979,0.56,0.63,0.4,-28.32,18.13,-6.37
155991,0.49,0.64,0.45,-36.06,13.87,-9.66
156003,0.47,0.62,0.46,-37.77,-2.05,-10.45
156015,0.58,0.65,0.42,-39.97,-14.0,-10.45
156027,0.67,0.66,0.4,-43.68,-13.21,-8.68
156039,0.72,0.66,0.42,-46.43,-7.78,-6.85
156051,0.71,0.7,0.41,-51.12,-0.83,-4.78
156063,0.65,0.7,0.41,-56.18,3.93,-0.94
156075,0.6,0.73,0.41,-58.81,-2.23,1.68
156087,0.62,0.83,0.46,-56.12,-12.42,-1.73
156099,0.72,0.97,0.51,-51.98,-22.23,-8.19
156111,0.81,1.1,0.56,-46.86,-25.28,-16.06
156266,0.37,0.72,0.57,-36.0,-39.0,-14.66
156278,0.27,0.61,0.55,-36.0,-45.28,-19.29
156290,0.28,0.58,0.52,-38.38,-50.71,-22.34
156302,0.29,0.54,0.5,-42.65,-53.94,-24.96
156326,0.3,0.47,0.5,-48.14,-59.67,-26.67
156338,0.36,0.46,0.48,-51.0,-59.06,-26.43
156350,0.41,0.44,0.48,-53.38,-51.26,-25.57
156362,0.42,0.41,0.48,-55.76,-45.34,-24.29
156374,0.4,0.37,0.46,-55.51,-42.6,-23.13
156386,0.43,0.37,0.4,-54.36,-41.74,-22.46
156398,0.45,0.36,0.36,-54.11,-43.51,-22.1
156410,0.48,0.38,0.33,-54.42,-45.83,-20.94
156422,0.45,0.37,0.36,-53.75,-47.9,-19.96
156434,0.44,0.39,0.39,-52.89,-51.32,-19.84
156446,0.48,0.42,0.39,-52.83,-49.31,-19.54
156458,0.51,0.43,0.43,-51.73,-43.82,-21.37
156470,0.51,0.46,0.51,-48.56,-38.63,-24.72
156482,0.52,0.51,0.56,-44.9,-37.6,-29.96
156494,0.56,0.59,0.56,-44.05,-43.63,-34.17
156506,0.61,0.65,0.56,-44.84,-54.37,-37.71
156518,0.63,0.7,0.56,-48.14,-68.94,-39.6
156530,0.73,0.7,0.58,-49.23,-76.01,-38.62
156542,0.78,0.68,0.6,-44.6,-76.01,-38.19
156703,0.67,0.51,0.7,-2.28,0.82,-12.71
156715,0.66,0.53,0.66,4.91,-0.1,-20.69
156727,0.63,0.57,0.59,10.1,-5.34,-26.06
156739,0.6,0.59,0.54,12.66,-18.15,-28.8
156763,0.61,0.55,0.48,10.4,-37.11,-23.44
156775,0.62,0.48,0.54,5.89,-39.31,-16.73
156787,0.6,0.41,0.61,2.72,-38.27,-14.29
156799,0.55,0.35,0.63,-0.57,-35.89,-13.5
156811,0.49,0.3,0.62,-5.03,-36.2,-14.72
156823,0.47,0.27,0.57,-8.38,-34.98,-15.88
156835,0.47,0.25,0.52,-13.07,-32.48,-15.76
156847,0.45,0.26,0.49,-16.55,-32.17,-17.59
156859,0.49,0.26,0.46,-20.82,-29.98,-16.85
156871,0.56,0.29,0.46,-23.14,-22.05,-19.17
156883,0.57,0.27,0.51,-22.22,-20.04,-22.83
156895,0.62,0.3,0.55,-19.48,-29.55,-26.18
156907,0.62,0.34,0.54,-18.01,-45.28,-28.5
156919,0.67,0.38,0.5,-18.99,-57.17,-27.83
156931,0.71,0.42,0.49,-22.71,-60.04,-26.0
156943,0.75,0.43,0.49,-25.64,-59.18,-24.23
156955,0.83,0.46,0.47,-26.61,-51.07,-23.68
156967,0.78,0.46,0.48,-25.76,-46.93,-26.3
156979,0.73,0.48,0.46,-22.59,-53.27,-29.54
157138,1.01,0.86,0.62,13.51,-35.65,-36.43
157151,0.94,0.89,0.68,10.4,-19.85,-32.95
157162,0.83,0.87,0.71,4.67,-17.78,-28.5
157174,0.71,0.87,0.69,-2.28,-28.63,-24.72
157198,0.58,0.86,0.61,-13.93,-55.16,-21.91
157210,0.53,0.83,0.58,-18.93,-56.99,-23.8
157222,0.49,0.76,0.56,-22.53,-56.87,-27.1
157234,0.45,0.66,0.54,-23.62,-58.21,-30.51
157246,0.42,0.57,0.52,-26.43,-60.95,-32.52
157258,0.39,0.49,0.52,-30.88,-61.62,-33.44
157270,0.31,0.44,0.5,-37.59,-60.1,-32.04
157282,0.29,0.38,0.49,-44.72,-56.56,-29.84
157294,0.22,0.33,0.48,-53.5,-55.22,-28.5
157306,0.14,0.28,0.5,-61.67,-60.95,-27.34
157318,0.2,0.24,0.47,-65.15,-62.11,-27.77
157330,0.25,0.25,0.46,-66.49,-57.6,-31.55
157342,0.3,0.23,0.4,-63.44,-51.01,-34.9
157354,0.35,0.23,0.4,-58.87,-44.12,-37.1
157366,0.39,0.23,0.39,-51.67,-41.68,-38.93
157378,0.39,0.32,0.38,-48.99,-48.15,-39.05
157390,0.42,0.34,0.45,-44.66,-52.35,-38.26
157402,0.51,0.37,0.52,-38.07,-55.59,-39.54
157414,0.61,0.42,0.55,-28.68,-59.55,-41.3
157574,1.16,0.75,0.82,48.94,46.85,-42.71
157586,0.89,0.79,0.85,48.14,37.04,-49.29
157598,0.67,0.82,0.94,37.41,4.96,-49.35
157610,0.78,0.82,1.05,17.47,-20.34,-42.22
158008,0.11,3.73,-0.09,288.63,-21.44,-432.04
158020,0.5,4.23,0.31,302.47,15.57,-424.78
158032,0.8,4.53,0.6,325.77,23.8,-418.01
158044,1.19,4.55,0.95,342.47,19.84,-402.46
158068,1.66,4.09,1.62,295.28,-10.83,-296.37
158080,1.7,3.59,1.61,238.63,-36.62,-219.96
158092,1.79,3.11,1.69,190.4,-79.92,-146.3
158104,1.87,2.58,1.78,157.35,-118.03,-95.82
158116,1.84,1.93,1.97,140.52,-135.71,-66.49
158128,1.81,1.29,2.12,121.99,-143.45,-53.32
158140,1.89,0.78,2.06,95.83,-163.03,-46.49
158152,2.03,0.38,1.97,65.83,-193.39,-40.69
158164,2.1,-0.1,2.04,35.52,-221.07,-27.34
158176,2.34,-0.7,2.16,4.61,-223.57,-6.98
158188,2.66,-1.29,2.2,-21.43,-208.51,23.7
158200,2.82,-1.67,2.34,-40.51,-188.15,59.37
158212,3.1,-1.51,2.44,-56.92,-162.29,96.26
158224,3.2,-0.98,2.35,-79.6,-135.83,146.07
158236,3.22,-0.41,2.25,-104.66,-108.03,207.54
158248,3.11,0.17,2.33,-136.49,-70.89,270.34
158260,2.94,0.74,2.34,-174.17,-36.81,333.09
158272,2.75,1.47,2.48,-207.83,-9.98,388.45
158284,2.52,2.35,2.78,-240.39,12.4,426.07
158446,-3.51,2.75,-3.35,133.63,-115.83,-255.21
158458,-2.8,2.77,-2.72,178.14,-179.85,-356.85
158470,-2.1,2.85,-2.0,194.18,-164.43,-401.55
158482,-1.33,3.01,-1.33,199.36,-90.16,-417.34
158506,-0.09,3.15,-0.41,229.43,13.5,-405.82
158518,0.55,3.23,0.02,244.24,-12.42,-398.56
158530,1.11,3.4,0.57,235.71,-53.27,-382.4
158542,1.65,3.74,1.1,205.46,-91.26,-360.51
158554,2.31,3.85,1.3,170.89,-130.4,-341.55
158566,2.99,3.5,1.29,141.07,-187.11,-324.9
158578,3.37,2.78,1.48,119.18,-269.0,-314.66
158590,3.75,1.88,1.61,91.44,-301.56,-282.22
158602,3.93,1.07,1.69,57.84,-282.11,-234.23
158614,4.05,0.51,1.4,27.17,-250.83,-181.0
158626,3.9,0.05,1.05,11.86,-238.27,-123.62
158638,3.74,-0.37,1.01,11.01,-224.85,-56.3
158650,3.46,-1.06,1.28,-0.03,-182.54,11.13
158662,3.28,-1.39,1.27,-1.18,-120.16,32.48
158674,2.78,-1.74,1.15,-14.9,-91.2,56.38
158686,2.55,-2.03,0.91,-24.11,-101.99,91.44
158698,2.13,-2.15,1.05,-24.66,-121.99,120.71
158710,1.87,-1.97,1.2,-29.42,-115.16,157.96
158722,1.77,-1.52,1.23,-34.11,-85.89,186.99
158886,2.76,4.85,4.75,-440.94,-63.15,562.11
158898,2.58,4.94,4.7,-472.59,-58.09,557.35
158910,2.33,5.02,4.62,-511.31,-24.98,570.16
158922,2.26,5.01,4.36,-544.36,10.51,571.93
158946,1.84,4.44,3.46,-584.72,72.65,553.02
158958,1.81,4.27,3.03,-591.86,95.33,546.07
158970,1.89,4.23,2.52,-590.64,136.61,537.23
158982,1.99,4.22,2.08,-582.59,184.84,519.49
158994,2.13,4.12,1.68,-573.5,235.82,492.72
159006,2.08,4.16,1.38,-564.17,267.34,446.99
159018,1.73,3.78,0.38,-550.33,243.8,394.98
159030,0.98,3.15,-0.35,-528.26,191.85,368.57
159042,0.49,2.56,-0.95,-501.12,184.78,337.41
159054,0.14,1.95,-1.28,-453.26,238.13,283.76
159066,-0.19,1.54,-1.79,-401.49,281.43,233.15
159078,-0.05,1.1,-2.54,-337.59,284.96,151.26
159090,-0.07,0.74,-3.14,-280.27,246.0,91.56
159102,-0.1,0.58,-3.45,-230.76,186.12,63.63
159114,0.11,0.82,-3.53,-171.37,122.4,25.77
159126,0.41,1.18,-3.67,-126.92,79.29,0.16
159138,0.7,1.49,-3.93,-84.23,35.69,-12.46
159150,0.72,1.6,-4.0,-35.88,-8.82,-12.59
159162,0.68,1.72,-3.92,8.69,-58.76,-6.49
159324,1.0,3.98,-1.18,531.38,-199.67,-200.02
159336,0.87,4.46,-1.19,556.25,-198.63,-201.3
159348,0.83,5.07,-1.03,583.14,-148.03,-196.61
159361,0.71,5.47,-0.68,607.17,-64.12,-197.89
159384,-0.36,6.42,-0.52,644.18,37.71,-215.76
159396,-0.98,6.94,-0.43,656.62,29.6,-207.71
159408,-1.46,7.36,-0.09,631.99,-10.95,-200.82
159420,-1.32,7.86,0.51,604.36,-50.28,-206.85
159432,-1.33,8.11,1.28,570.58,-76.56,-232.34
159444,-1.72,8.25,2.21,563.39,-116.99,-292.16
159456,-1.95,8.66,3.11,561.13,-116.81,-350.39
159468,-1.96,8.92,4.08,534.18,-50.59,-415.09
159480,-2.61,9.02,5.5,504.55,-8.94,-500.63
159492,-2.7,9.26,5.94,456.32,-88.94,-611.73
159504,-2.45,9.77,6.13,372.66,-277.23,-756.79
159516,-1.74,10.51,6.49,257.41,-489.18,-896.37
159528,-0.32,10.91,6.98,98.39,-583.57,-978.07
159540,2.34,11.15,7.51,-39.05,-539.61,-999.6
159552,3.1,12.25,8.06,-174.11,-448.88,-1005.09
159564,4.21,13.34,7.08,-320.51,-384.73,-931.98
159576,4.75,13.89,5.89,-494.66,-533.57,-824.54
159588,5.45,13.22,4.7,-652.53,-736.32,-660.94
159600,6.73,11.62,4.15,-805.03,-839.37,-467.4
159767,-16.0,16.0,-10.93,1062.84,-19.73,570.28
159779,-7.49,16.0,-6.79,989.85,-407.48,810.28
159791,-4.47,16.0,-8.42,966.62,-184.98,532.72
159803,-5.75,16.0,-8.98,998.57,-54.61,476.13
159827,-1.14,16.0,-6.13,1101.19,238.44,395.89
159839,0.19,16.0,-5.03,1076.38,527.89,456.99
159851,0.25,16.0,-2.95,917.6,789.35,428.57
159863,-2.32,16.0,-1.38,774.36,766.3,553.88
159875,-3.85,16.0,0.16,672.41,466.24,657.84
159887,-3.65,16.0,1.04,647.47,68.56,688.39
159899,-1.83,14.76,1.44,648.21,-107.29,685.59
159911,-0.2,13.53,1.62,579.91,-26.68,607.41
159923,-0.37,12.2,1.58,469.49,141.73,495.71
159935,-1.62,10.06,1.8,371.5,252.28,452.6
159947,-2.35,7.89,2.85,342.6,310.76,480.83
159959,-3.17,7.54,3.09,248.08,375.21,475.46
159971,-4.42,6.16,3.61,196.56,423.93,509.49
159983,-5.69,3.77,3.14,53.21,382.83,463.45
159995,-6.52,2.08,2.89,30.16,189.41,324.24
160007,-5.65,0.3,2.26,-30.7,19.96,201.2
160019,-4.73,-0.8,1.84,-81.31,-76.07,63.02
160031,-3.46,-0.66,1.43,-116.79,-107.42,-92.28
160043,-2.29,0.04,1.12,-143.62,-107.6,-197.83
160209,0.96,1.69,-0.98,-320.57,-262.84,56.2
160221,0.77,1.4,-1.11,-305.09,-232.35,75.89
160233,0.68,1.35,-1.17,-298.99,-188.76,84.43
160245,0.68,1.43,-1.03,-290.21,-139.61,78.63
160269,0.43,1.38,-0.67,-285.7,-32.78,66.2
160281,0.11,1.32,-0.68,-271.43,-7.48,63.02
160293,-0.27,1.21,-0.81,-257.71,-1.99,58.57
160305,-0.48,1.18,-0.82,-245.45,-1.56,53.21
160317,-0.56,1.65,-0.75,-239.11,5.82,30.71
160329,-0.72,2.61,-0.68,-251.49,26.55,-18.19
160341,-0.85,3.17,-0.91,-258.93,39.29,-48.93
160353,-1.05,3.14,-1.18,-274.11,33.07,-74.72
160365,-1.2,2.87,-1.26,-277.47,-0.34,-100.82
160377,-1.2,2.89,-1.2,-262.59,-58.21,-133.8
160389,-1.07,2.97,-1.17,-245.7,-115.95,-169.72
160401,-0.87,2.97,-1.17,-231.31,-156.13,-193.99
160413,-0.5,2.9,-1.23,-222.89,-161.2,-207.77
160425,-0.16,2.87,-1.23,-218.93,-138.57,-218.74
160437,-0.02,2.82,-1.16,-210.27,-108.51,-232.4
160449,0.0,2.68,-1.08,-194.42,-80.53,-244.96
160461,0.02,2.46,-0.94,-171.98,-60.59,-254.05
160473,0.09,2.29,-0.81,-144.97,-48.82,-263.8
160485,0.22,2.16,-0.7,-116.55,-41.56,-273.13
160651,0.45,0.62,-0.22,-59.66,-179.37,-153.19
160663,0.5,0.49,-0.28,-74.97,-208.94,-128.87
160676,0.54,0.34,-0.3,-91.79,-231.44,-104.23
160687,0.55,0.19,-0.25,-106.79,-248.76,-78.8
160711,0.49,0.0,-0.21,-120.51,-286.56,-31.24
160723,0.47,-0.02,-0.22,-120.15,-310.65,-11.24
160735,0.48,-0.0,-0.43,-115.94,-329.92,5.83
160747,0.45,0.07,-0.79,-102.71,-340.1,17.66
160759,0.42,0.19,-0.99,-77.83,-342.96,28.45
160771,0.38,0.33,-1.05,-35.51,-338.03,37.11
160783,0.39,0.6,-0.87,-8.56,-339.43,49.67
160795,0.4,0.87,-0.68,-18.75,-346.56,63.63
160807,0.56,0.68,-0.59,-44.66,-338.57,29.18
160819,0.81,0.22,-0.43,-0.64,-301.74,22.41
160831,0.83,0.27,-0.24,70.1,-270.04,-34.48
160843,0.85,0.66,-0.06,118.14,-231.13,-67.46
160855,0.95,0.59,0.13,147.84,-164.85,-81.79
160867,0.94,0.45,0.28,169.06,-80.89,-90.27
160879,0.83,0.5,0.26,176.44,1.79,-94.17
160891,0.77,0.56,0.08,168.88,70.02,-87.71
160903,0.78,0.58,0.01,151.44,126.85,-67.89
160915,0.81,0.56,-0.03,142.9,168.93,-47.28
160927,0.74,0.57,0.06,139.79,200.69,-39.41
161090,0.85,1.43,0.43,136.8,43.13,-11.98
161102,0.84,1.64,0.38,137.17,64.29,1.93
161114,0.77,1.94,0.29,134.61,73.93,14.0
161126,0.66,2.27,0.24,131.62,72.65,28.09
161150,0.62,2.44,0.37,138.39,73.13,57.05
161162,0.59,2.4,0.37,143.33,75.02,71.07
161174,0.56,2.24,0.42,146.13,79.6,88.51
161186,0.57,2.1,0.48,146.13,92.46,104.0
161198,0.54,2.07,0.45,142.9,106.12,115.83
161210,0.52,2.0,0.36,136.74,124.66,128.45
161222,0.5,1.87,0.33,128.51,146.43,136.81
161234,0.43,1.81,0.38,121.99,168.44,139.91
161246,0.32,1.78,0.4,115.22,188.32,140.4
161258,0.27,1.63,0.4,106.62,203.5,143.21
161270,0.22,1.45,0.42,96.44,214.35,145.34
161282,0.19,1.32,0.4,81.8,220.39,149.91
161294,0.12,1.16,0.35,65.46,217.89,153.88
161306,0.04,1.0,0.3,50.34,206.61,157.6
161318,-0.04,0.86,0.28,39.61,185.94,159.0
161330,-0.12,0.74,0.28,33.57,161.12,159.18
161342,-0.2,0.66,0.32,30.28,132.89,155.34
161354,-0.21,0.61,0.35,27.6,103.32,152.48
161366,-0.18,0.58,0.31,21.44,78.8,150.4
161526,-0.21,0.99,0.02,-24.66,-93.82,-76.24
161537,-0.13,1.04,-0.03,-25.09,-109.61,-104.48
161549,-0.05,1.06,-0.01,-25.57,-119.67,-128.07
161561,0.01,1.11,0.02,-23.2,-125.83,-148.93
161585,0.01,1.52,0.07,-22.47,-131.44,-190.82
161597,0.03,1.85,-0.05,-26.61,-135.71,-211.18
161609,0.15,2.04,-0.21,-31.55,-142.42,-226.43
161621,0.28,1.96,-0.26,-35.88,-147.29,-234.9
161633,0.36,1.71,-0.13,-30.45,-150.77,-241.24
161645,0.33,1.63,0.06,-17.77,-162.23,-243.87
161657,0.33,1.64,0.24,-7.95,-180.53,-236.12
161669,0.44,1.68,0.25,0.16,-191.93,-221.79
161681,0.67,1.72,0.09,-1.37,-179.55,-206.98
161693,0.8,1.68,-0.08,-16.06,-140.04,-186.06
161705,0.76,1.55,-0.11,-35.45,-92.23,-164.66
161717,0.64,1.34,-0.05,-47.34,-61.99,-152.04
161729,0.55,1.17,0.01,-49.6,-52.29,-140.63
161741,0.5,1.0,0.04,-50.33,-52.11,-129.6
161753,0.47,0.87,0.04,-49.23,-54.73,-111.73
161765,0.32,0.7,0.04,-48.26,-73.27,-93.8
161777,0.24,0.59,0.03,-47.28,-104.98,-82.83
161789,0.26,0.49,-0.01,-44.17,-136.38,-71.61
161801,0.32,0.45,-0.05,-39.72,-157.35,-61.79
161966,0.74,0.96,-0.04,-0.82,-12.72,-19.23
161979,0.74,0.99,-0.05,6.19,-10.71,-4.96
161990,0.69,1.03,-0.09,14.12,-11.26,7.17
162002,0.64,1.11,-0.13,21.56,-16.01,17.6
162026,0.7,1.62,-0.19,41.38,-19.61,27.17
162038,0.75,1.92,-0.21,39.24,-7.11,29.37
162050,0.83,1.92,-0.19,33.57,12.89,36.44
162062,0.83,1.79,-0.18,36.86,29.96,43.39
162074,0.72,1.71,-0.15,41.13,37.77,55.34
162086,0.59,1.66,-0.11,45.95,36.73,73.27
162098,0.51,1.68,-0.11,54.36,31.73,93.94
162110,0.51,1.65,-0.13,61.62,31.3,112.54
162122,0.52,1.52,-0.13,65.4,40.51,125.83
162134,0.49,1.4,-0.1,68.14,52.28,132.54
162146,0.46,1.31,-0.1,73.27,65.57,136.56
162158,0.46,1.22,-0.06,77.17,80.33,139.24
162170,0.46,1.14,-0.02,79.12,99.6,141.81
162182,0.45,1.04,-0.01,79.91,125.63,143.88
162194,0.42,0.97,-0.0,75.89,154.35,146.2
162206,0.33,0.9,-0.02,71.74,177.22,150.52
162218,0.26,0.83,-0.03,65.95,194.35,153.51
162230,0.17,0.78,-0.04,59.12,203.99,156.62
162242,0.06,0.73,-0.05,54.49,207.58,155.52
162401,-0.51,0.72,-0.2,-11.31,-10.22,-19.54
162413,-0.48,0.66,-0.16,-8.32,-35.89,-32.1
162425,-0.37,0.66,-0.16,2.23,-52.9,-51.67
162437,-0.26,0.76,-0.15,9.49,-55.71,-75.02
162461,-0.14,0.93,-0.06,18.75,-31.62,-116.12
162473,-0.15,0.95,-0.02,21.62,-11.26,-135.39
162485,-0.17,0.97,0.07,31.74,10.69,-149.23
162497,-0.19,1.09,0.07,38.14,26.43,-169.29
162509,-0.15,1.23,0.07,40.22,36.0,-169.05
162521,-0.01,1.3,0.14,41.74,43.56,-174.78
162533,0.1,1.45,0.2,50.64,53.26,-178.74
162545,0.16,1.7,0.31,53.94,55.21,-179.48
162557,0.19,1.91,0.32,51.56,46.55,-178.62
162569,0.16,2.11,0.28,47.11,28.26,-169.54
162581,0.16,2.26,0.22,40.16,6.79,-155.27
162593,0.25,2.33,0.2,29.18,-14.85,-135.09
162605,0.32,2.31,0.2,17.9,-43.15,-113.56
162617,0.29,2.17,0.23,9.73,-87.29,-93.5
162641,0.4,1.89,0.17,9.79,-184.0,-60.88
162653,0.55,1.75,0.13,6.74,-209.37,-45.51
162665,0.66,1.54,0.12,2.17,-219.61,-33.32
162677,0.75,1.33,0.14,-0.39,-217.05,-26.55
162837,0.47,-0.52,0.22,-1.0,15.45,87.05
162849,0.5,-0.33,0.14,9.3,9.96,90.83
162861,0.64,-0.14,0.05,12.84,4.96,95.1
162873,0.81,-0.01,0.02,10.64,10.63,101.07
162885,0.92,0.07,0.04,7.6,19.78,103.94
162909,1.15,0.25,-0.02,5.71,40.82,108.63
162921,1.19,0.43,-0.16,4.55,43.13,124.61
162933,1.24,0.62,-0.29,11.62,33.68,141.32
162945,1.39,1.07,-0.36,43.45,26.3,146.32
162957,1.67,2.3,-0.03,68.14,19.84,128.21
162969,2.08,3.54,-0.14,11.13,62.89,121.01
162981,2.23,2.9,-0.03,8.14,150.21,129.55
162993,1.49,2.69,-0.07,14.0,166.18,110.46
163005,1.14,2.77,-0.18,21.32,160.15,128.09
163017,0.92,2.95,-0.23,9.49,150.15,148.27
163029,0.67,2.96,-0.16,7.66,139.41,148.21
163041,0.32,2.7,-0.09,5.83,114.72,146.93
163053,0.02,2.34,-0.14,2.66,77.52,140.04
163065,-0.15,1.97,-0.23,0.71,40.39,136.2
163077,-0.3,1.62,-0.27,-0.39,13.5,126.93
163089,-0.33,1.29,-0.26,8.39,4.29,114.55
163101,-0.3,1.03,-0.13,19.36,16.79,99.79
163113,-0.35,0.87,-0.04,25.34,42.52,76.5
163271,-0.67,0.54,-0.09,53.94,-27.23,-162.59
163283,-0.63,0.57,-0.05,47.05,-53.39,-164.11
163295,-0.62,0.7,-0.01,44.43,-84.61,-168.13
163307,-0.62,1.1,-0.08,53.39,-137.42,-181.0
163331,-0.27,2.14,-0.38,40.46,-237.35,-166.18
163343,0.21,2.28,-0.4,5.34,-237.72,-151.49
163355,0.73,2.03,-0.1,3.02,-207.29,-156.85
163367,0.79,2.37,0.12,8.94,-188.88,-165.21
163379,0.86,2.57,0.17,11.5,-177.84,-158.62
163391,0.97,2.59,0.08,16.56,-155.28,-140.51
163403,1.0,2.51,0.05,15.89,-125.83,-118.26
163415,0.98,2.36,0.08,9.85,-103.88,-95.33
163427,0.83,2.16,0.15,10.83,-97.54,-69.9
163439,0.77,1.91,0.17,12.66,-111.68,-62.59
163451,0.69,1.66,0.16,12.11,-125.71,-35.33
163463,0.73,1.37,0.15,11.8,-137.48,-29.17
163475,0.7,1.14,0.13,5.95,-141.44,-11.24
163487,0.69,0.91,0.11,0.22,-144.12,-4.05
163499,0.69,0.73,0.08,-3.2,-145.34,-4.05
163511,0.71,0.58,0.07,-7.22,-145.16,-0.69
163523,0.75,0.39,0.13,-10.7,-143.33,-0.57
163535,0.81,0.22,0.17,-13.62,-141.38,-2.34
163547,0.87,0.09,0.22,-13.44,-137.9,-3.26
163709,0.92,1.04,-0.1,39.36,77.28,139.67
163721,0.99,2.13,0.09,42.78,66.37,120.28
163733,1.16,3.22,0.06,-14.6,86.97,122.72
163745,1.2,2.5,0.21,-25.15,141.12,128.57
163769,0.65,2.61,0.31,-5.94,92.52,120.89
163781,0.67,2.81,0.18,-8.14,78.26,126.32
163793,0.51,2.8,0.16,-14.97,76.18,120.46
163805,0.27,2.53,0.16,-22.47,70.94,121.81
163817,0.1,2.22,0.1,-27.4,57.28,114.49
163829,-0.03,1.91,0.01,-31.12,41.61,109.79
163841,-0.12,1.57,-0.03,-28.56,27.71,100.16
163853,-0.15,1.25,-0.0,-21.0,24.47,87.9
163865,-0.12,1.01,0.07,-10.57,29.96,70.28
163877,-0.09,0.82,0.09,-1.0,46.24,49.49
163889,-0.07,0.65,0.12,7.9,70.27,24.91
163901,-0.15,0.53,0.07,9.36,101.24,9.79
163913,-0.26,0.41,0.07,9.85,121.73,-8.93
163925,-0.32,0.32,0.1,16.01,125.57,-26.67
163937,-0.32,0.29,0.07,25.03,113.56,-45.21
163949,-0.31,0.27,0.01,32.23,97.71,-62.83
163961,-0.31,0.21,-0.03,35.77,84.72,-77.22
163973,-0.33,0.13,-0.06,33.82,77.04,-84.23
163985,-0.36,0.06,-0.09,27.78,68.38,-83.13
164144,0.31,1.98,0.2,46.99,-176.26,-142.16
164156,0.28,2.36,0.2,45.1,-180.1,-136.18
164168,0.54,2.15,0.17,43.33,-169.85,-107.34
164180,0.64,1.96,0.08,35.52,-145.16,-83.13
164204,0.52,1.5,0.18,22.47,-99.73,-54.84
164216,0.48,1.22,0.28,28.51,-96.32,-54.6
164228,0.45,1.11,0.31,28.75,-93.45,-29.72
164240,0.49,0.93,0.35,22.72,-95.04,-38.5
164252,0.54,0.74,0.36,17.72,-90.71,-34.35
164264,0.56,0.57,0.36,12.78,-86.5,-33.32
164276,0.58,0.44,0.35,6.07,-80.1,-38.8
164288,0.55,0.36,0.3,-0.09,-74.85,-37.52
164300,0.5,0.31,0.24,-4.29,-73.94,-34.11
164312,0.46,0.28,0.2,-6.0,-76.62,-30.51
164324,0.47,0.25,0.17,-4.11,-80.53,-26.55
164336,0.53,0.25,0.18,0.64,-80.16,-23.68
164348,0.58,0.31,0.2,5.1,-77.42,-21.43
