time,ax,ay,az,gx,gy,gz
190697,1.32,3.83,0.79,-22.22,56.85,280.1
190709,1.16,4.16,0.65,-31.43,54.66,281.68
190721,0.93,4.3,0.43,-21.79,29.05,288.15
190733,0.67,4.34,0.38,-18.93,-1.2,287.05
190757,0.03,3.64,0.18,-13.44,16.18,267.66
190769,-0.31,3.0,0.02,-15.51,56.37,253.21
190781,-0.83,2.16,-0.17,-6.43,110.33,230.34
190793,-1.18,1.53,-0.05,13.45,166.55,209.67
190805,-1.51,1.12,-0.2,34.3,229.66,178.45
190817,-1.76,0.75,-0.35,46.74,296.12,139.55
190829,-2.08,0.58,-0.52,64.61,326.24,91.68
190841,-2.26,0.42,-0.71,88.63,298.38,27.9
190853,-2.36,0.33,-0.9,114.43,229.54,-44.29
190865,-2.41,0.3,-0.94,138.57,132.22,-113.38
190877,-2.24,0.34,-0.9,159.36,31.24,-174.96
190889,-1.92,0.52,-0.83,174.06,-43.76,-231.49
190901,-1.51,0.95,-0.73,175.22,-78.09,-280.27
190913,-1.08,1.38,-0.71,165.58,-91.99,-313.8
190925,-0.81,1.52,-0.78,154.73,-108.7,-341.37
190937,-0.72,1.55,-0.81,143.45,-133.82,-356.61
190949,-0.56,1.66,-0.73,125.22,-160.59,-341.91
190961,-0.3,1.7,-0.43,90.28,-166.62,-311.3
190973,0.04,1.8,-0.04,66.07,-148.27,-287.28
191136,1.08,0.21,0.21,-51.06,-175.59,53.82
191148,1.13,-0.03,0.17,-57.59,-160.46,55.1
191160,1.16,-0.23,0.19,-59.48,-150.22,56.93
191172,1.15,-0.36,0.24,-61.86,-141.74,64.06
191196,1.05,-0.41,0.25,-55.94,-132.9,89.43
191208,0.99,-0.34,0.13,-53.38,-126.26,100.52
191220,0.92,-0.31,0.0,-50.82,-121.26,110.95
191232,0.88,-0.31,-0.05,-44.48,-118.76,118.39
191244,0.86,-0.35,-0.04,-34.78,-113.21,125.65
191256,0.88,-0.4,0.04,-22.22,-100.95,133.02
191268,0.91,-0.31,0.11,-8.81,-81.32,142.05
191280,0.94,-0.19,0.11,1.99,-54.55,153.15
191292,1.02,0.01,0.1,10.22,-23.09,167.35
191304,1.07,0.31,0.12,15.03,1.43,191.99
191316,1.15,0.59,0.17,19.73,25.45,206.01
191328,1.14,0.97,0.28,20.58,42.46,220.1
191340,1.18,1.61,0.42,19.85,56.67,226.68
191352,1.35,2.51,0.67,26.25,82.95,214.55
191364,1.46,3.04,0.85,32.23,118.19,185.65
191376,1.3,3.16,0.76,19.43,121.85,169.37
191388,0.95,3.18,0.62,38.21,74.54,156.44
191400,0.68,3.2,0.87,40.89,8.87,149.49
191412,0.25,3.25,0.7,31.44,-8.27,138.76
191572,-0.54,0.12,-0.29,51.8,130.45,-79.84
191584,-0.57,0.05,-0.29,47.05,124.54,-84.48
191596,-0.58,0.07,-0.3,44.18,117.04,-92.95
191608,-0.6,0.21,-0.3,39.67,106.61,-105.63
191632,-0.71,0.63,-0.49,31.86,44.72,-133.13
191644,-0.74,0.66,-0.6,27.78,-9.24,-144.54
191656,-0.7,0.62,-0.66,27.78,-71.81,-152.65
191668,-0.64,0.58,-0.58,27.84,-122.84,-155.94
191680,-0.54,0.6,-0.36,23.33,-150.89,-154.78
191692,-0.48,0.9,-0.04,12.84,-153.76,-158.74
191704,-0.45,1.64,0.13,10.89,-157.6,-175.02
191716,-0.33,2.59,-0.15,17.17,-174.18,-194.11
191728,0.17,2.8,-0.48,25.77,-160.77,-187.28
191740,0.57,2.36,0.06,27.6,-145.71,-197.59
191752,0.64,2.29,0.77,32.29,-129.85,-181.37
191764,0.68,2.49,1.16,38.02,-112.66,-148.38
191776,0.88,2.57,0.78,22.72,-84.12,-103.74
191788,0.98,2.52,0.44,5.58,-56.87,-64.78
191800,0.78,2.28,0.5,-3.01,-55.34,-29.9
191812,0.56,1.99,0.62,0.4,-102.35,-11.79
191824,0.6,1.6,0.62,4.36,-163.15,-6.18
191836,0.72,1.29,0.53,1.68,-198.82,-2.77
191848,0.78,0.99,0.43,-1.73,-209.31,-2.59
192010,1.37,-0.15,0.33,9.12,42.71,145.65
192022,1.43,0.02,0.25,8.14,59.96,170.46
192034,1.46,0.24,0.17,3.82,75.63,195.04
192046,1.46,0.42,0.14,-1.37,87.89,218.21
192058,1.36,0.73,0.2,-8.75,90.57,236.87
192082,1.34,2.28,0.58,-10.94,75.33,236.44
192094,1.49,3.32,0.72,-4.9,86.73,213.09
192106,1.52,3.63,0.57,-29.72,111.73,209.79
192118,1.3,3.53,0.39,-25.09,91.49,206.32
192130,1.0,3.47,0.74,-17.59,52.52,204.91
192142,0.27,3.45,0.55,-24.29,23.32,203.94
192154,0.24,3.01,0.36,-28.32,27.71,194.37
192166,0.02,2.53,0.29,-33.14,65.08,184.31
192178,-0.4,1.8,0.29,-12.28,77.46,157.29
192190,-0.6,1.31,0.28,22.96,92.89,135.89
192202,-0.68,0.96,0.25,53.21,126.12,103.63
192214,-0.63,0.87,0.14,74.91,180.08,77.72
192226,-0.69,0.71,0.07,93.14,227.77,48.39
192238,-0.73,0.61,-0.04,106.19,253.26,18.45
192250,-0.83,0.5,-0.19,111.93,255.08,-6.49
192262,-0.91,0.42,-0.31,111.99,233.68,-27.83
192274,-0.95,0.33,-0.41,108.14,203.93,-44.6
192286,-0.97,0.26,-0.44,102.41,169.47,-60.88
192445,0.18,2.84,-0.24,65.03,-220.04,-259.41
192457,0.59,2.77,0.04,82.53,-228.76,-262.95
192469,0.81,2.71,0.64,88.63,-215.16,-240.94
192481,0.95,2.86,1.08,88.33,-177.29,-211.98
192505,1.32,2.48,0.59,61.62,-46.13,-121.43
192517,1.16,2.07,0.67,54.3,-9.31,-81.49
192529,1.01,1.7,0.84,56.25,-13.03,-47.22
192541,0.94,1.37,0.88,53.33,-43.63,-27.28
192553,0.94,1.04,0.79,44.79,-68.33,-15.82
192565,0.92,0.75,0.69,35.28,-85.83,-6.98
192577,0.9,0.54,0.63,25.22,-99.73,-4.48
192589,0.97,0.29,0.6,16.01,-105.95,-5.33
192601,1.01,0.06,0.64,5.46,-108.88,-5.69
192613,1.05,-0.13,0.62,-2.65,-118.94,-3.56
192625,1.17,-0.25,0.57,-6.86,-130.22,3.82
192637,1.21,-0.28,0.51,-14.17,-138.82,17.29
192649,1.26,-0.33,0.43,-21.31,-141.99,39.31
192661,1.33,-0.34,0.38,-26.67,-137.17,63.33
192673,1.48,-0.33,0.31,-26.25,-121.38,87.05
192685,1.57,-0.29,0.3,-23.68,-90.16,109.91
192697,1.5,-0.24,0.38,-24.54,-57.78,133.57
192709,1.46,-0.13,0.36,-17.77,-29.43,152.6
192721,1.5,0.02,0.26,-16.12,-8.94,174.0
192881,-0.28,2.22,0.19,44.91,163.44,275.83
192893,-0.52,1.69,0.17,59.97,224.23,265.52
192905,-0.8,1.36,0.23,69.91,270.02,233.94
192917,-1.02,0.97,0.06,75.71,308.26,196.87
192941,-1.53,0.4,-0.16,101.01,282.16,88.27
192953,-1.57,0.28,-0.2,116.19,220.08,31.56
192965,-1.48,0.2,-0.16,132.66,160.27,-22.83
192977,-1.32,0.15,-0.13,141.68,113.19,-66.18
192989,-1.13,0.12,-0.11,141.8,92.28,-97.4
193001,-1.0,0.16,-0.12,129.85,86.3,-117.65
193013,-0.85,0.18,-0.13,109.06,95.63,-125.21
193025,-0.77,0.3,-0.15,83.33,104.72,-131.3
193037,-0.7,0.42,-0.14,58.39,108.38,-140.33
193049,-0.62,0.62,-0.11,43.69,87.89,-155.94
193061,-0.65,0.75,-0.16,32.47,42.34,-177.34
193073,-0.62,0.73,-0.2,31.86,-31.5,-196.24
193085,-0.53,0.78,-0.22,31.07,-113.09,-208.74
193097,-0.37,0.86,-0.18,25.34,-181.74,-210.57
193121,0.0,1.66,0.2,-15.15,-232.66,-201.24
193133,0.17,2.22,0.22,-28.2,-238.33,-204.41
193145,0.41,2.55,-0.01,-16.31,-261.32,-218.74
193157,0.77,2.38,0.05,-2.53,-291.81,-230.27
193321,1.25,0.07,0.37,-10.57,-46.93,37.66
193333,1.21,-0.03,0.38,-10.82,-45.95,49.06
193345,1.19,-0.12,0.36,-7.71,-38.27,61.38
193357,1.19,-0.17,0.28,-3.56,-21.56,75.65
193381,1.03,-0.21,0.24,6.99,27.34,101.74
193393,1.07,-0.14,0.2,12.29,55.39,114.73
193405,1.12,-0.04,0.12,11.74,86.73,133.02
193417,1.12,0.12,0.1,17.96,129.96,135.65
193429,0.96,0.23,0.2,18.63,159.78,146.13
193441,0.94,0.44,0.21,18.75,181.55,152.29
193453,0.93,0.81,0.17,10.58,197.77,156.74
193465,1.03,1.48,0.09,7.96,194.78,148.82
193477,1.2,2.37,0.15,14.0,196.79,130.22
193489,1.41,2.75,0.07,21.19,225.02,120.89
193501,1.24,2.5,0.09,16.32,237.16,109.55
193513,1.04,2.47,0.03,21.62,217.89,115.22
193525,0.83,2.5,0.02,24.73,201.91,122.9
193537,0.54,2.41,0.08,20.95,174.84,126.68
193549,0.5,2.25,0.09,18.45,154.05,126.93
193561,0.42,2.01,-0.01,13.63,142.16,125.71
193573,0.33,1.66,-0.09,13.69,123.99,126.62
193585,0.26,1.45,-0.17,21.56,106.61,119.18
193597,0.17,1.24,-0.15,26.93,104.35,108.45
193756,-0.13,0.45,-0.0,-0.09,153.01,11.26
193768,-0.18,0.5,0.05,-4.36,146.73,9.98
193780,-0.13,0.48,0.12,-9.84,140.94,7.72
193792,-0.06,0.61,0.22,-9.66,136.06,1.56
193816,-0.08,1.59,0.01,-2.22,69.23,-16.37
193828,-0.1,2.03,-0.1,14.85,16.12,-19.6
193840,-0.08,1.94,0.08,28.21,-20.65,-15.69
193852,-0.11,1.55,0.33,40.03,-56.32,-7.46
193864,0.09,1.7,0.41,52.6,-71.81,0.16
193876,0.41,1.86,0.4,56.93,-43.76,5.4
193888,0.48,1.66,0.38,47.23,7.22,12.6
193900,0.33,1.36,0.43,44.67,41.06,15.34
193912,0.26,1.1,0.48,54.97,54.96,18.21
193924,0.18,1.03,0.63,61.19,58.44,21.32
193936,-0.03,0.85,0.73,58.75,46.24,26.62
193948,-0.03,0.71,0.65,61.44,25.76,27.29
193960,0.02,0.73,0.6,54.49,20.39,39.49
193972,0.03,0.6,0.6,46.5,22.4,34.61
193984,-0.03,0.53,0.65,40.22,18.26,30.28
193996,0.03,0.42,0.68,38.75,15.76,22.9
194008,0.09,0.4,0.68,35.58,19.11,14.12
194020,0.1,0.34,0.71,33.27,27.95,9.73
194032,0.14,0.33,0.7,30.28,38.01,9.43
194188,0.41,1.17,0.89,-16.55,125.76,7.72
194200,0.35,1.69,0.67,-19.9,89.6,11.62
194212,0.43,1.89,0.25,-13.26,62.4,2.66
194224,0.4,1.43,0.02,-23.01,28.13,4.49
194236,0.46,1.05,0.12,-8.87,-16.87,-7.46
194260,0.89,1.65,0.59,33.39,-34.85,-8.93
194272,1.04,1.67,0.6,44.12,9.41,-10.51
194284,0.91,1.59,0.58,48.21,58.19,-0.21
194296,0.77,1.43,0.54,52.11,90.82,13.76
194308,0.54,1.27,0.53,50.95,116.12,26.56
194320,0.48,1.11,0.54,54.0,130.94,29.31
194332,0.56,1.09,0.58,50.83,141.79,28.15
194344,0.47,0.98,0.66,34.85,139.23,21.5
194356,0.18,0.75,0.68,20.34,116.37,15.16
194368,0.03,0.58,0.64,21.68,77.22,15.46
194380,0.19,0.49,0.56,28.88,52.04,13.7
194392,0.32,0.6,0.47,24.3,59.47,9.85
194404,0.22,0.76,0.39,-0.88,80.51,6.68
194416,0.05,0.74,0.34,-27.77,96.91,14.49
194428,-0.03,0.72,0.35,-44.36,105.69,21.68
194440,-0.05,0.72,0.31,-59.97,104.05,23.94
194452,-0.12,0.7,0.27,-71.73,87.83,21.13
194464,-0.13,0.67,0.24,-75.57,60.21,16.26
194620,0.52,1.2,0.55,46.44,34.78,2.05
194632,0.19,1.1,0.08,40.77,39.35,4.31
194644,-0.08,0.88,-0.11,44.97,18.07,23.76
194656,0.01,0.72,-0.05,49.3,-8.33,35.71
194668,0.2,0.73,0.15,54.85,-32.35,44.0
194692,0.51,0.73,0.53,65.1,-77.48,49.73
194704,0.48,0.75,0.6,66.86,-83.15,54.85
194716,0.47,0.63,0.55,63.57,-81.07,63.76
194728,0.54,0.51,0.55,64.85,-72.6,64.0
194740,0.57,0.57,0.52,69.3,-58.33,64.24
194752,0.57,0.63,0.53,69.12,-49.55,70.65
194764,0.6,0.59,0.44,66.68,-42.05,69.06
194776,0.53,0.58,0.4,72.6,-39.43,74.0
194788,0.46,0.59,0.31,76.32,-49.0,79.91
194800,0.4,0.56,0.17,78.39,-62.84,84.91
194812,0.35,0.5,0.13,84.73,-77.05,86.56
194824,0.45,0.57,0.04,95.1,-91.62,90.77
194836,0.54,0.61,-0.1,103.57,-99.18,94.18
194848,0.78,0.59,-0.17,108.69,-78.09,97.48
194860,0.92,0.62,-0.14,117.47,-32.05,101.2
194872,1.02,0.71,-0.14,118.75,15.33,104.06
194884,0.97,0.81,-0.22,123.69,55.88,107.11
194896,0.81,0.97,-0.32,126.99,88.01,108.51
195054,0.44,1.18,-0.36,99.06,-50.28,138.33
195066,0.71,1.2,-0.19,92.53,-39.06,120.16
195078,1.04,1.11,-0.12,90.64,14.47,107.54
195090,0.99,1.16,-0.18,82.84,82.34,108.27
195114,0.54,0.69,-0.21,95.83,167.22,73.7
195126,0.35,0.59,-0.25,101.38,165.57,66.99
195138,0.31,0.49,-0.23,109.3,162.58,67.72
195150,0.35,0.45,-0.16,121.8,163.44,63.09
195162,0.38,0.49,-0.02,123.69,172.58,60.16
195174,0.44,0.47,0.0,124.55,192.46,58.15
195186,0.46,0.49,-0.03,119.73,217.16,60.04
195198,0.29,0.4,-0.01,122.17,231.79,50.22
195210,0.05,0.31,0.05,126.01,218.99,47.48
195222,0.13,0.33,-0.02,132.9,198.38,45.34
195234,0.3,0.42,-0.01,131.32,193.99,41.99
195246,0.38,0.51,0.06,125.71,193.93,32.05
195258,0.4,0.59,0.13,119.0,193.74,21.87
195270,0.45,0.63,0.16,115.28,191.97,14.79
195282,0.45,0.69,0.16,110.03,180.63,4.85
195294,0.44,0.75,0.17,106.32,159.23,-3.5
195306,0.49,0.85,0.18,103.75,129.11,-11.55
195318,0.6,1.01,0.21,97.78,103.07,-20.57
195330,0.83,1.12,0.25,85.22,90.15,-29.29
195489,0.42,0.41,0.28,-57.71,-38.94,-8.62
195501,0.45,0.33,0.18,-47.83,-59.98,-2.89
195513,0.53,0.31,0.17,-46.49,-70.89,7.54
195525,0.66,0.3,0.24,-48.99,-66.38,20.83
195549,0.75,0.18,0.35,-68.93,-18.39,30.4
195561,0.67,0.1,0.35,-72.83,5.76,30.89
195573,0.43,-0.01,0.28,-67.77,12.4,26.5
195585,0.27,0.03,0.37,-68.62,-7.78,24.06
195597,0.36,0.02,0.44,-61.73,-35.89,20.59
195609,0.47,0.06,0.42,-61.73,-36.44,14.79
195621,0.52,0.15,0.42,-68.75,-17.54,13.15
195633,0.68,0.18,0.35,-77.4,9.9,16.13
195645,0.67,0.21,0.32,-85.57,26.55,16.44
195657,0.5,0.13,0.43,-67.04,4.72,13.82
195669,0.67,0.24,0.37,-51.43,-17.96,9.06
195681,0.74,0.29,0.35,-41.61,-15.83,5.83
195693,0.71,0.3,0.39,-32.34,-16.07,1.44
195705,0.84,0.37,0.38,-25.76,-14.61,3.15
195717,0.9,0.48,0.47,-23.01,-9.73,9.67
195729,1.1,0.56,0.64,-11.55,-10.16,16.01
195741,1.11,0.63,0.8,1.01,-0.59,8.88
195753,0.89,0.54,0.83,27.41,-4.55,-5.45
195765,0.93,0.65,0.75,49.24,-12.23,-19.41
195922,0.66,0.18,0.91,-56.98,48.13,67.72
195934,0.57,0.2,0.81,-67.95,50.39,69.0
195946,0.52,0.28,0.72,-78.26,56.55,71.07
195958,0.55,0.42,0.65,-88.56,69.05,68.88
195982,0.42,0.75,0.52,-98.01,67.28,48.09
195994,0.33,1.09,0.33,-100.09,47.52,29.43
196006,0.23,1.38,0.13,-103.87,19.9,13.82
196018,0.12,1.78,-0.24,-107.47,-23.15,-5.57
196030,-0.21,2.08,-0.83,-117.34,-70.77,-24.17
196042,-0.8,2.13,-1.4,-129.78,-108.39,-40.51
196054,-1.28,2.2,-1.83,-130.94,-118.09,-59.66
196066,-1.6,2.08,-2.07,-100.03,-104.06,-95.63
196078,-1.78,2.05,-2.23,-30.88,-56.93,-167.22
196090,-1.73,2.24,-2.24,60.71,-17.78,-262.95
196102,-1.45,2.46,-2.03,163.63,-16.81,-377.59
196114,-1.52,2.81,-1.62,245.34,-63.03,-467.22
196126,-1.24,3.21,-1.22,294.36,-114.85,-521.55
196138,-0.53,3.77,-0.85,293.51,-98.57,-524.41
196150,0.27,3.84,-0.04,274.49,-28.21,-507.77
196162,0.74,3.82,0.84,271.74,21.18,-499.11
196174,1.07,4.07,1.09,290.03,5.15,-487.77
196186,1.81,4.4,1.27,307.35,-50.89,-461.61
196198,2.39,4.54,1.58,296.56,-96.62,-411.3
196361,4.58,-0.31,1.51,-71.73,-123.82,331.74
196373,4.48,0.48,1.55,-85.15,-76.68,410.77
196386,4.27,1.35,1.67,-102.89,-51.26,485.83
196397,4.17,2.32,2.15,-120.03,-29.61,547.54
196421,3.74,4.44,2.94,-176.37,23.68,619.79
196433,3.41,5.49,3.02,-206.49,31.73,632.96
196445,2.74,6.09,3.1,-227.95,18.5,629.55
196457,1.93,6.78,2.78,-241.0,-11.32,621.07
196469,1.17,6.77,1.81,-227.65,-21.01,583.09
196481,-0.13,6.1,1.07,-208.01,-23.7,532.66
196493,-1.32,5.09,-0.23,-183.5,50.82,475.4
196505,-2.76,4.6,-1.67,-169.05,159.47,429.61
196517,-4.72,4.21,-2.49,-123.01,229.29,341.26
196529,-5.23,4.04,-3.31,-61.43,306.55,212.6
196541,-5.12,3.58,-3.69,59.67,267.83,13.21
196553,-4.77,3.37,-3.57,193.08,73.62,-216.73
196565,-4.33,3.52,-2.9,274.49,-103.76,-374.96
196577,-3.18,3.96,-2.16,297.96,-107.78,-466.67
196589,-1.87,4.17,-1.26,288.39,17.52,-497.71
196601,-1.0,4.31,-0.4,293.33,112.28,-523.44
196613,-0.16,4.72,0.21,321.62,86.55,-549.96
196625,1.09,5.46,0.78,333.75,-31.2,-576.85
196637,2.51,5.86,1.24,308.75,-170.16,-580.51
196801,3.04,-2.61,1.11,-25.09,-189.55,147.72
196813,2.93,-2.22,1.36,-19.6,-127.66,190.34
196825,3.03,-1.51,1.62,-19.66,-88.15,235.95
196837,3.24,-0.65,1.86,-29.29,-71.93,289.67
196861,3.59,1.08,2.31,-90.03,-68.39,433.39
196873,4.0,2.08,3.18,-125.82,-41.26,501.26
196885,4.36,3.45,3.99,-172.83,-2.05,543.33
196897,4.69,4.71,4.19,-221.98,-9.98,564.0
196909,4.93,5.58,4.59,-261.92,-64.98,561.07
196921,4.94,6.07,5.32,-295.39,-83.57,551.93
196933,4.81,5.88,5.35,-341.06,-50.22,554.61
196945,3.97,5.61,5.17,-396.25,-7.6,578.27
196957,3.28,5.19,4.86,-433.68,26.0,594.55
196969,2.77,5.2,4.85,-456.73,53.38,601.5
196981,2.51,5.42,4.56,-484.48,90.51,591.81
196993,2.32,5.37,4.09,-519.17,143.99,568.57
197005,2.01,4.98,3.74,-549.72,172.1,539.73
197017,1.83,4.59,3.32,-567.77,181.18,506.13
197029,1.73,4.28,2.84,-575.33,172.65,476.38
197041,1.78,4.15,2.2,-574.6,177.83,454.18
197053,1.83,3.95,1.6,-569.66,210.51,434.43
197065,1.81,3.63,1.25,-556.43,261.67,411.93
197077,1.87,3.27,0.93,-539.05,324.47,385.46
197239,0.2,1.52,-4.82,35.71,-142.6,-9.05
197251,0.14,1.66,-4.6,126.8,-143.33,-1.55
197263,0.23,1.85,-4.38,213.08,-153.51,-10.69
197275,0.32,1.99,-4.04,295.16,-192.29,-40.21
197299,0.62,2.24,-2.91,429.91,-288.33,-122.83
197311,0.87,2.47,-2.38,471.07,-310.71,-160.82
197323,1.24,2.9,-2.0,491.32,-290.95,-186.49
197335,1.44,3.36,-1.7,508.94,-255.89,-210.69
197347,1.56,3.74,-1.49,531.19,-224.06,-236.0
197359,1.42,4.32,-1.42,558.02,-222.35,-264.11
197371,1.25,5.05,-1.33,590.64,-241.44,-283.19
197383,1.54,6.03,-1.15,627.66,-222.11,-286.06
197395,1.45,6.54,-0.75,654.61,-165.22,-288.13
197407,1.1,7.33,-0.49,684.43,-79.37,-279.41
197419,0.68,8.18,-0.27,718.33,6.43,-265.21
197431,0.24,8.69,0.17,753.63,78.44,-248.13
197443,-0.38,8.99,0.61,756.8,110.15,-227.34
197455,-0.72,9.38,0.71,734.61,103.87,-214.05
197467,-1.32,9.32,1.12,702.53,29.29,-222.83
197479,-1.7,9.09,2.14,673.63,-66.93,-246.67
197491,-1.62,8.94,3.14,654.3,-114.31,-297.65
197503,-1.77,8.89,4.1,627.72,-98.82,-361.18
197515,-2.5,8.45,5.24,614.36,-82.35,-431.24
197680,7.08,11.56,-1.41,-950.76,-1194.85,13.76
197692,6.73,10.97,-4.6,-805.45,-1675.71,154.79
197704,6.19,10.96,-8.82,-494.48,-2012.48,357.78
197716,5.19,11.13,-10.21,84.3,-2012.48,365.1
197740,-1.03,15.52,-8.79,1190.58,-1064.06,49.49
197752,0.19,16.0,-7.47,1608.08,-410.22,56.01
197764,1.7,16.0,-8.74,1928.51,551.12,118.27
197776,1.19,16.0,-16.0,1760.58,1435.63,329.12
197788,-9.42,16.0,-15.14,1639.73,1496.55,250.59
197800,-11.24,16.0,-16.0,1287.66,1165.76,589.31
197812,-16.0,16.0,-10.15,866.8,81.73,493.76
197824,-6.09,16.0,-6.14,944.85,-305.83,774.06
197836,-4.12,16.0,-9.77,893.02,22.83,529.12
197848,-4.86,16.0,-7.35,930.4,111.67,433.02
197860,-3.45,16.0,-7.44,1101.01,381.85,437.11
197872,-1.84,16.0,-7.04,934.3,665.08,416.56
197884,-2.73,16.0,-5.85,719.73,895.39,533.27
197896,-3.83,16.0,-4.01,663.94,869.35,623.27
197908,-4.0,16.0,-1.3,596.56,631.91,715.95
197920,-4.11,16.0,-0.58,531.93,354.35,809.18
197932,-3.0,16.0,0.34,450.4,121.85,832.23
197944,-2.12,15.47,1.09,419.0,65.27,823.39
197956,-1.85,13.92,1.18,369.18,115.82,766.68
198124,-0.87,1.85,0.47,-194.11,-79.73,-410.45
198136,-0.53,2.6,0.43,-242.34,-51.2,-464.78
198148,-0.29,3.1,0.46,-260.57,-67.72,-480.33
198160,-0.06,3.69,0.36,-265.39,-117.11,-481.0
198184,0.59,4.54,0.44,-257.71,-289.55,-422.52
198196,1.19,4.94,0.24,-263.32,-347.23,-348.44
198208,1.75,5.08,-0.22,-294.05,-360.53,-262.89
198220,1.82,4.74,-0.69,-343.75,-360.46,-178.74
198232,1.42,4.0,-1.02,-384.78,-373.03,-110.02
198244,0.99,3.32,-1.3,-399.6,-411.38,-41.73
198256,0.85,2.74,-1.52,-391.37,-459.37,12.17
198268,0.83,2.38,-1.62,-383.32,-492.78,46.5
198280,1.23,2.07,-1.57,-352.16,-468.7,64.79
198292,1.65,2.12,-1.63,-340.33,-379.37,75.83
198304,1.65,1.85,-1.55,-349.48,-236.93,84.73
198316,1.28,1.49,-1.42,-343.75,-97.54,79.61
198328,0.68,1.21,-1.4,-332.4,3.68,67.78
198340,0.15,1.08,-1.31,-309.78,58.07,55.22
198352,-0.21,1.1,-1.14,-275.51,70.21,44.98
198364,-0.39,1.24,-0.99,-245.76,61.43,33.63
198376,-0.26,1.28,-0.78,-221.31,58.56,23.39
198388,-0.17,1.49,-0.8,-210.57,75.27,-14.72
198400,-0.13,2.0,-0.77,-205.88,109.17,-31.43
198566,0.73,1.21,-0.82,33.45,-4.43,-199.6
198578,0.75,1.02,-0.71,55.52,11.67,-206.24
198590,0.66,0.86,-0.66,73.14,19.66,-208.56
