time,ax,ay,az,gx,gy,gz
249770,0.21,0.44,-0.33,-103.01,-109.24,-93.26
249782,0.23,0.44,-0.33,-100.57,-106.68,-96.0
249794,0.24,0.42,-0.34,-95.27,-105.89,-98.87
249806,0.26,0.44,-0.35,-88.07,-103.7,-101.43
249818,0.27,0.51,-0.34,-81.49,-101.38,-103.56
249830,0.27,0.58,-0.33,-77.28,-99.43,-104.6
249842,0.26,0.65,-0.35,-73.2,-99.24,-105.69
249854,0.25,0.74,-0.36,-67.4,-101.2,-107.95
249866,0.24,0.83,-0.36,-63.14,-105.16,-109.11
249878,0.23,0.91,-0.37,-60.39,-110.34,-109.84
249890,0.22,0.95,-0.38,-55.45,-117.11,-110.76
249902,0.21,1.0,-0.37,-47.53,-125.46,-111.67
249914,0.2,1.05,-0.35,-39.66,-133.63,-112.71
249926,0.22,1.07,-0.32,-29.9,-138.27,-115.09
249938,0.26,1.13,-0.25,-19.84,-138.88,-118.44
249950,0.3,1.16,-0.21,-10.88,-136.62,-123.07
249962,0.28,1.22,-0.22,-0.76,-135.22,-129.84
249974,0.22,1.37,-0.28,10.22,-136.13,-140.57
250141,0.76,1.28,0.3,74.18,-5.34,-124.41
250153,0.7,1.1,0.35,69.73,-4.98,-100.39
250165,0.62,0.96,0.35,63.82,-12.84,-75.09
250177,0.59,0.84,0.38,60.64,-28.03,-47.34
250201,0.57,0.61,0.32,54.24,-70.65,-5.27
250213,0.59,0.55,0.29,56.8,-87.96,5.22
250225,0.61,0.54,0.22,60.4,-97.96,10.89
250237,0.64,0.58,0.19,59.67,-101.13,14.31
250249,0.65,0.61,0.18,54.43,-97.78,15.52
250261,0.67,0.65,0.14,44.12,-90.28,15.34
250273,0.68,0.63,0.12,36.62,-78.76,12.9
250285,0.7,0.63,0.13,34.49,-63.39,7.29
250297,0.71,0.65,0.1,35.03,-45.16,1.5
250309,0.72,0.71,0.08,37.9,-25.46,-3.8
250321,0.73,0.8,0.04,42.17,-6.56,-7.89
250333,0.74,0.86,-0.02,47.17,11.55,-15.76
250345,0.76,1.01,-0.01,49.79,32.52,-9.6
250357,0.75,1.14,0.0,51.86,49.78,-8.26
250369,0.75,1.29,-0.03,51.5,64.41,-5.39
250381,0.71,1.37,-0.06,46.74,77.71,2.66
250393,0.69,1.38,-0.07,43.14,92.52,13.27
250405,0.65,1.37,-0.07,44.06,100.69,26.62
250417,0.57,1.37,-0.08,46.56,105.45,41.2
250574,0.36,1.39,-0.42,71.99,144.47,103.27
250586,0.37,1.36,-0.32,75.22,164.78,105.4
250598,0.34,1.32,-0.31,80.52,188.62,113.88
250610,0.34,1.3,-0.31,81.93,211.91,112.11
250634,0.26,1.29,-0.3,86.5,251.24,109.91
250646,0.22,1.27,-0.29,85.52,263.26,108.7
250658,0.19,1.2,-0.26,82.47,269.29,106.87
250670,0.16,1.12,-0.23,79.67,267.16,104.0
250682,0.14,1.06,-0.22,76.93,262.71,101.32
250694,0.14,0.96,-0.19,71.62,255.94,100.52
250706,0.11,0.88,-0.16,64.91,245.33,99.31
250718,0.09,0.81,-0.15,56.86,230.02,97.96
250730,0.09,0.74,-0.17,47.53,214.17,97.17
250742,0.05,0.68,-0.18,37.84,196.85,95.52
250754,0.04,0.62,-0.18,30.58,179.66,92.35
250766,0.03,0.58,-0.19,25.16,165.15,89.06
250778,0.02,0.57,-0.19,19.85,152.16,84.12
250790,0.01,0.57,-0.21,13.88,140.02,76.38
250802,-0.0,0.59,-0.21,7.05,127.71,68.02
250814,0.0,0.62,-0.22,2.6,117.4,56.74
250826,-0.0,0.67,-0.22,-3.01,107.65,43.51
250838,-0.01,0.71,-0.23,-11.0,97.65,30.46
250850,-0.01,0.72,-0.21,-16.55,88.32,16.93
251010,-0.07,1.45,-0.2,27.78,-61.5,-80.09
251022,0.06,1.28,-0.09,39.97,-53.63,-92.04
251034,0.16,1.2,0.06,60.34,-39.37,-108.62
251046,0.22,1.24,0.18,78.51,-21.74,-124.17
251070,0.19,1.35,0.14,86.56,15.27,-134.17
251082,0.16,1.35,0.06,80.95,30.57,-132.83
251094,0.12,1.31,0.01,73.27,44.47,-129.66
251106,0.06,1.27,0.02,65.64,53.5,-125.39
251118,-0.01,1.21,0.09,58.51,53.93,-117.71
251130,-0.07,1.12,0.15,50.52,40.08,-107.77
251142,-0.08,1.0,0.2,42.9,14.96,-97.71
251154,-0.06,0.85,0.25,37.78,-17.23,-89.84
251166,-0.05,0.72,0.27,34.18,-52.29,-83.44
251178,-0.03,0.63,0.28,32.6,-86.26,-77.4
251190,0.02,0.56,0.29,31.68,-115.4,-71.73
251202,0.09,0.53,0.25,28.08,-137.11,-66.85
251214,0.15,0.51,0.24,26.5,-154.12,-62.4
251226,0.23,0.53,0.22,24.55,-164.24,-59.35
251238,0.31,0.58,0.17,22.47,-167.54,-56.61
251250,0.35,0.63,0.1,18.88,-166.38,-55.88
251262,0.37,0.69,0.04,15.89,-159.61,-59.23
251274,0.38,0.77,-0.01,15.77,-151.07,-60.76
251286,0.38,0.87,-0.03,16.99,-145.53,-61.85
251446,0.67,1.56,-0.13,27.35,32.4,-14.78
251458,0.62,1.79,-0.17,32.41,32.83,-4.11
251470,0.63,1.96,-0.16,28.51,34.84,8.7
251482,0.66,1.94,-0.17,16.62,39.17,23.51
251494,0.65,1.79,-0.18,6.44,42.95,36.13
251506,0.61,1.6,-0.17,0.58,44.47,50.28
251518,0.53,1.46,-0.18,-4.17,45.27,67.41
251530,0.44,1.37,-0.19,-3.81,45.45,84.73
251542,0.39,1.38,-0.19,1.32,46.24,99.55
251554,0.37,1.4,-0.18,3.33,48.62,111.74
251566,0.36,1.37,-0.15,2.72,53.32,119.85
251578,0.35,1.29,-0.12,4.24,59.23,122.6
251590,0.35,1.25,-0.1,8.33,65.88,121.2
251602,0.33,1.21,-0.07,9.0,74.72,121.93
251614,0.32,1.1,-0.06,6.99,83.62,124.06
251626,0.3,0.98,-0.04,5.16,95.51,127.84
251638,0.27,0.88,-0.03,4.3,105.82,131.74
251650,0.23,0.81,-0.01,2.11,112.28,135.95
251662,0.19,0.72,0.02,0.22,112.83,139.49
251674,0.19,0.68,0.01,1.19,112.95,142.84
251686,0.16,0.67,0.01,2.96,114.17,144.24
251698,0.12,0.7,0.0,1.13,112.46,143.15
251710,0.09,0.71,-0.01,-3.32,109.23,141.07
251722,0.06,0.71,-0.04,-8.26,106.61,138.15
251879,-0.08,1.02,-0.12,-49.05,-65.46,-17.59
251891,-0.04,0.99,-0.11,-48.32,-66.62,-29.11
251903,-0.01,0.94,-0.09,-40.27,-62.35,-41.85
251915,-0.05,0.97,-0.03,-18.93,-58.63,-68.26
251939,-0.12,1.6,-0.15,-6.12,-56.38,-103.44
251951,0.05,1.52,-0.17,-10.82,-47.17,-116.24
251963,0.2,1.26,-0.09,-5.27,-27.6,-132.22
251975,0.26,1.14,0.04,11.38,-4.31,-156.67
251987,0.27,1.17,0.19,25.4,15.21,-173.38
251999,0.26,1.24,0.27,38.14,29.17,-180.39
252011,0.26,1.3,0.24,42.6,40.33,-179.78
252023,0.26,1.28,0.14,36.07,54.96,-173.93
252035,0.22,1.21,0.05,24.73,69.9,-164.11
252047,0.15,1.1,0.05,14.91,74.23,-150.02
252059,0.07,0.97,0.09,7.29,61.12,-136.55
252071,-0.0,0.8,0.15,3.45,30.39,-122.22
252083,-0.04,0.67,0.19,0.16,-14.37,-107.77
252095,-0.03,0.55,0.22,0.03,-62.42,-96.73
252107,0.03,0.46,0.2,-0.03,-106.26,-82.83
252119,0.11,0.39,0.2,-0.03,-138.76,-70.15
252131,0.22,0.35,0.2,-0.33,-156.32,-59.29
252143,0.28,0.35,0.16,-3.32,-166.44,-48.44
252155,0.33,0.38,0.13,-6.12,-172.54,-39.84
252316,0.7,1.13,-0.0,17.47,-53.76,1.26
252328,0.67,1.26,-0.06,25.83,-51.56,10.89
252341,0.66,1.44,-0.14,36.44,-53.27,14.73
252352,0.66,1.72,-0.22,46.38,-55.34,14.06
252376,0.83,2.08,-0.27,41.13,-36.87,18.09
252388,0.91,1.96,-0.22,35.4,-14.92,20.89
252400,0.89,1.74,-0.16,31.56,6.97,25.04
252412,0.77,1.63,-0.15,30.71,24.78,32.48
252424,0.64,1.63,-0.14,31.99,37.52,43.63
252436,0.59,1.55,-0.15,35.34,48.93,62.48
252448,0.58,1.43,-0.15,37.35,59.96,78.94
252460,0.54,1.29,-0.13,42.23,71.67,84.43
252472,0.51,1.21,-0.07,45.16,85.08,98.57
252484,0.47,1.09,-0.03,46.56,92.46,98.27
252496,0.45,0.99,-0.0,46.5,104.96,104.24
252508,0.42,0.91,0.0,44.3,116.79,109.31
252520,0.39,0.8,0.05,40.03,129.96,114.0
252532,0.32,0.71,0.09,37.05,140.27,119.06
252544,0.26,0.66,0.12,31.99,143.13,121.74
252556,0.22,0.59,0.13,27.6,142.34,124.85
252568,0.18,0.57,0.14,22.84,139.29,127.05
252580,0.13,0.54,0.14,13.45,130.63,127.66
252592,0.08,0.48,0.11,1.07,115.88,125.59
252749,-0.11,1.12,-0.11,-57.16,-54.49,-5.09
252761,-0.13,0.94,-0.05,-43.07,-52.23,-18.99
252773,-0.16,1.02,0.0,-26.18,-45.28,-24.84
252785,-0.31,1.28,0.01,-0.82,-49.61,-42.1
252809,-0.32,1.96,-0.3,13.27,-69.61,-77.34
252821,-0.07,1.74,-0.23,13.39,-61.99,-89.84
252833,0.18,1.46,-0.05,24.79,-41.26,-114.9
252845,0.31,1.36,0.12,40.95,-8.51,-148.32
252857,0.3,1.4,0.27,50.71,23.32,-172.71
252869,0.22,1.53,0.3,54.97,47.22,-182.46
252881,0.19,1.62,0.19,51.86,66.79,-181.73
252893,0.21,1.57,0.08,36.68,89.6,-174.05
252905,0.18,1.5,0.03,18.63,116.73,-162.89
252917,0.04,1.4,0.06,0.4,123.26,-149.17
252929,-0.1,1.22,0.13,-10.45,100.15,-135.39
252941,-0.2,1.01,0.2,-13.07,49.78,-121.18
252953,-0.23,0.82,0.2,-14.23,-19.12,-106.73
252965,-0.19,0.66,0.21,-11.79,-87.72,-89.6
252977,-0.07,0.54,0.2,-9.23,-141.74,-76.73
252989,0.04,0.49,0.19,-10.94,-177.35,-65.27
253001,0.08,0.47,0.18,-16.0,-204.06,-52.4
253013,0.12,0.44,0.18,-17.65,-225.89,-43.93
253025,0.2,0.46,0.15,-19.6,-244.31,-36.49
253187,0.8,0.96,-0.16,-27.83,-42.42,-45.88
253199,0.77,0.96,-0.18,-22.77,-25.59,-32.04
253211,0.71,0.99,-0.22,-11.67,-14.85,-18.26
253223,0.65,1.09,-0.25,5.83,-12.23,-6.49
253247,0.6,1.69,-0.32,39.91,-15.53,11.68
253259,0.7,1.91,-0.32,44.73,-10.04,22.48
253271,0.79,1.88,-0.32,43.21,3.56,33.39
253283,0.79,1.81,-0.34,45.03,19.66,41.74
253295,0.7,1.79,-0.33,47.29,34.47,54.18
253307,0.58,1.79,-0.34,48.75,43.56,70.77
253319,0.51,1.85,-0.37,51.8,49.72,88.51
253331,0.49,1.83,-0.38,53.57,57.95,106.32
253343,0.47,1.73,-0.34,54.91,66.43,121.68
253355,0.44,1.69,-0.32,58.33,73.07,125.95
253367,0.41,1.65,-0.3,60.95,79.05,129.37
253379,0.4,1.53,-0.27,63.21,85.08,133.7
253391,0.4,1.4,-0.22,64.24,92.95,138.45
253403,0.38,1.25,-0.17,64.67,108.5,143.57
253415,0.35,1.13,-0.14,64.61,123.26,149.49
253427,0.32,1.03,-0.11,63.39,136.97,155.1
253439,0.29,0.93,-0.08,61.01,146.97,160.95
253451,0.27,0.85,-0.08,59.12,154.78,166.44
253463,0.22,0.78,-0.07,56.56,160.02,171.38
253622,-0.09,0.74,-0.14,11.07,112.28,26.2
253634,-0.11,0.74,-0.12,5.52,103.01,10.16
253646,-0.11,0.77,-0.13,2.41,90.27,-7.28
253658,-0.1,0.81,-0.13,-0.7,75.57,-21.49
253682,-0.11,0.85,-0.16,-2.89,33.5,-45.45
253694,-0.12,0.86,-0.15,3.88,11.43,-58.32
253706,-0.1,0.89,-0.13,12.41,-7.9,-71.55
253718,-0.04,0.93,-0.07,22.17,-20.95,-85.21
253730,0.03,1.01,0.03,37.66,-25.4,-104.72
253742,0.03,1.26,0.02,52.23,-31.01,-127.04
253754,-0.0,1.56,-0.08,50.1,-38.88,-143.5
253766,0.04,1.62,-0.12,38.63,-41.32,-149.48
253778,0.13,1.36,-0.13,24.12,-43.76,-150.45
253790,0.18,1.09,-0.06,21.44,-47.54,-154.11
253802,0.24,1.02,0.07,37.35,-54.55,-163.99
253814,0.26,1.23,0.16,51.25,-64.92,-170.51
253826,0.26,1.51,0.1,52.35,-74.98,-171.37
253838,0.32,1.65,-0.04,35.22,-74.98,-159.23
253850,0.38,1.66,-0.13,12.35,-64.49,-140.88
253862,0.47,1.58,-0.1,-6.37,-55.04,-122.22
253874,0.55,1.42,-0.05,-13.5,-51.44,-114.72
253886,0.59,1.19,0.08,-10.45,-54.85,-106.79
253898,0.53,1.02,0.17,-2.53,-66.56,-98.5
254059,0.8,0.45,0.42,6.38,47.65,-39.9
254071,0.78,0.46,0.41,6.32,51.37,-37.34
254083,0.82,0.49,0.31,12.05,65.88,-35.21
254095,0.89,0.57,0.26,9.3,94.6,-32.59
254107,0.86,0.58,0.28,-1.67,126.91,-29.23
254131,0.73,0.46,0.24,-8.87,175.02,-23.68
254143,0.64,0.48,0.21,-11.12,186.43,-25.51
254155,0.53,0.49,0.19,-14.78,185.76,-26.85
254167,0.52,0.46,0.19,-13.81,173.38,-30.15
254179,0.54,0.5,0.15,-9.66,158.93,-35.94
254191,0.58,0.54,0.1,-8.87,151.73,-40.63
254203,0.53,0.53,0.04,-14.42,149.78,-42.71
