time,ax,ay,az,gx,gy,gz
494231,0.19,0.81,0.14,-34.29,-38.57,-72.59
494243,0.19,0.91,0.07,-24.11,-60.59,-91.43
494255,0.12,1.04,-0.05,-11.98,-77.17,-110.94
494267,-0.01,1.13,-0.16,1.56,-89.37,-132.71
494279,-0.13,1.28,-0.36,14.55,-93.94,-155.15
494291,-0.18,1.31,-0.58,27.9,-87.17,-176.61
494303,-0.35,1.31,-0.74,48.02,-73.27,-196.49
494315,-0.56,1.35,-0.8,73.27,-72.29,-221.98
494327,-0.46,1.55,-0.85,109.49,-65.59,-248.44
494339,-0.53,1.76,-0.77,144.3,-48.39,-274.84
494351,-0.61,1.97,-0.72,183.51,-44.43,-302.89
494363,-0.5,2.13,-0.87,217.17,-27.96,-323.68
494375,-0.51,2.21,-0.77,245.16,3.62,-330.09
494387,-0.48,2.45,-0.44,269.3,29.72,-329.48
494399,-0.27,2.84,-0.11,286.38,67.1,-322.04
494411,-0.18,3.32,0.2,301.5,115.51,-314.84
494423,-0.02,3.54,0.46,311.38,159.6,-303.26
494435,0.03,3.66,0.74,312.72,189.9,-283.99
494447,0.08,3.69,1.09,307.66,192.22,-261.61
494610,2.3,-0.44,2.26,-63.32,-167.29,18.09
494622,2.54,-0.65,2.27,-88.01,-138.7,55.1
494634,2.56,-0.7,2.39,-101.86,-127.17,87.41
494646,2.68,-0.42,2.37,-119.42,-105.83,121.99
494670,2.35,0.42,2.04,-181.43,-29.55,210.65
494682,2.27,0.83,1.87,-215.45,3.74,254.67
494694,2.02,1.52,1.94,-255.09,25.51,299.31
494706,1.88,2.37,2.12,-283.44,40.57,325.71
494718,1.61,3.37,2.14,-319.72,37.71,351.32
494730,1.25,4.33,2.24,-342.16,-2.17,359.31
494742,0.81,5.34,2.12,-372.34,-86.26,370.83
494754,0.56,6.19,1.84,-387.28,-177.78,381.32
494766,0.44,6.5,1.33,-396.61,-250.77,400.65
494778,0.12,6.21,0.69,-386.0,-278.51,430.52
494790,-0.43,5.29,0.34,-359.6,-213.63,463.45
494802,-1.38,4.63,-0.5,-344.9,-102.84,474.06
494814,-2.79,3.77,-2.37,-311.43,52.83,460.89
494826,-3.95,2.93,-3.21,-260.15,151.24,396.87
494838,-4.16,2.08,-3.9,-143.81,171.0,254.06
494850,-4.16,1.97,-4.06,8.39,67.65,72.17
494862,-3.86,1.97,-3.77,141.93,-51.38,-98.93
494874,-3.67,2.14,-3.27,236.62,-103.63,-235.76
494886,-3.1,2.56,-2.62,278.63,-88.88,-307.65
495050,3.26,-1.31,2.8,43.51,-130.1,-23.07
495062,3.33,-1.66,2.79,1.68,-131.38,18.09
495074,3.31,-1.38,2.71,-48.93,-156.07,64.91
495086,3.49,-1.12,2.57,-88.68,-181.99,83.15
495110,3.44,-0.72,2.44,-166.0,-209.61,184.12
495122,3.21,-0.24,2.34,-194.72,-176.13,258.09
495134,2.9,0.37,2.23,-208.2,-122.72,328.27
495146,2.6,1.08,2.24,-214.23,-56.74,384.18
495158,2.29,2.02,2.32,-223.07,-3.09,412.35
495170,1.91,3.12,2.49,-239.6,28.99,426.44
495182,1.7,4.26,2.71,-257.89,28.68,423.76
495194,1.44,4.86,2.63,-280.51,-3.15,405.89
495206,1.23,5.2,2.4,-291.86,-67.11,385.77
495218,1.03,5.49,2.22,-286.12,-142.9,373.94
495230,0.69,5.67,1.71,-276.18,-170.22,373.21
495242,-0.02,5.15,0.89,-267.77,-139.55,387.6
495254,-0.99,4.22,-0.22,-262.83,-47.11,387.05
495266,-2.41,3.24,-1.31,-256.25,78.87,373.09
495278,-3.44,2.7,-2.06,-223.44,188.32,328.33
495290,-4.05,2.38,-2.82,-141.92,239.6,198.88
495302,-4.18,2.33,-3.51,-24.23,162.52,22.72
495314,-3.84,2.27,-3.69,97.96,23.01,-145.33
495326,-3.62,2.33,-3.22,192.72,-85.65,-289.17
495490,3.5,-1.51,1.54,20.71,-208.39,-68.56
495502,3.48,-1.91,1.54,-14.66,-221.26,-32.95
495514,3.41,-1.89,1.63,-70.27,-231.07,39.43
495526,3.57,-2.25,1.64,-84.29,-223.09,59.06
495550,3.16,-1.88,2.2,-134.78,-194.24,194.12
495562,3.0,-1.48,2.45,-166.25,-156.38,262.66
495574,2.74,-0.8,2.83,-209.11,-126.32,332.84
495586,2.58,0.03,3.18,-248.5,-111.32,379.67
495598,2.58,1.08,3.68,-294.36,-107.29,415.71
495610,2.58,2.18,4.52,-342.71,-109.12,439.91
495622,2.82,3.55,5.36,-386.98,-113.33,440.83
495634,2.78,4.44,5.73,-429.48,-134.85,431.74
495646,2.59,4.52,5.72,-474.29,-177.9,448.33
495658,2.32,4.43,5.98,-515.33,-173.76,471.38
495670,2.0,4.48,6.06,-559.36,-125.95,501.56
495682,1.62,4.46,5.46,-593.38,-48.7,511.32
495694,1.35,4.31,4.94,-623.81,16.12,507.48
495706,1.17,4.02,4.44,-652.77,60.82,488.02
495718,1.15,3.68,3.9,-669.54,83.74,452.11
495730,1.14,3.35,3.5,-675.33,83.74,412.72
495742,1.3,3.09,3.05,-675.27,68.26,370.59
495754,1.27,3.01,2.27,-662.22,31.67,325.89
495766,1.26,2.55,1.16,-643.62,-1.13,293.76
495930,0.58,1.57,-3.33,200.34,-157.29,10.89
495942,0.52,1.83,-3.13,282.05,-154.61,5.65
495954,0.41,1.92,-2.91,360.1,-156.01,-5.27
495966,0.52,2.05,-2.61,433.14,-157.84,-21.79
495990,0.44,2.22,-1.94,546.68,-188.27,-56.18
496002,0.28,2.46,-1.61,577.23,-194.06,-66.3
496014,0.59,2.64,-1.31,607.29,-167.17,-68.38
496026,1.08,3.12,-1.09,620.89,-98.76,-71.98
496038,1.06,3.53,-0.95,620.16,-23.82,-79.23
496050,0.69,3.84,-0.89,613.45,26.91,-80.02
496062,0.33,4.2,-0.91,598.57,51.61,-60.33
496074,0.1,4.48,-1.01,579.91,53.93,-32.71
496086,0.21,4.76,-1.01,573.88,61.49,-10.88
496098,0.06,4.77,-0.79,553.21,72.1,-9.72
496110,-0.45,4.68,-0.65,530.71,62.28,-24.29
496122,-0.92,4.72,-0.68,516.32,22.71,-35.02
496134,-1.27,4.86,-0.91,505.71,-53.33,-63.62
496146,-1.73,5.28,-1.3,481.25,-163.21,-100.69
496158,-1.9,5.62,-1.3,455.71,-291.26,-133.38
496170,-1.73,6.0,-0.79,435.22,-364.85,-173.44
496182,-1.37,6.22,0.2,444.73,-336.07,-232.83
496194,-1.49,6.59,1.17,434.0,-223.88,-288.38
496206,-1.8,6.79,1.91,434.79,-99.67,-338.32
496370,6.48,10.97,1.79,-917.71,-1154.0,-185.82
496382,6.83,10.26,-0.18,-945.45,-1336.87,58.45
496394,6.76,9.66,-2.65,-796.79,-1541.99,265.28
496406,6.04,8.92,-5.61,-555.15,-1829.61,492.42
496430,3.5,9.93,-8.12,249.36,-1709.37,464.61
496442,1.64,11.87,-9.76,450.03,-1275.46,486.93
496454,3.15,13.18,-6.69,949.18,-711.81,317.17
496466,2.91,15.54,-6.29,1427.05,-55.1,244.37
496478,3.9,16.0,-8.55,1657.17,668.8,424.61
496490,4.56,16.0,-16.0,1655.28,1606.67,495.52
496502,-7.72,16.0,-16.0,1549.0,1673.13,-64.6
496514,-14.12,16.0,-15.56,193.94,1156.85,453.27
496526,-16.0,14.48,-7.12,462.84,-233.94,903.51
496538,-7.53,16.0,-7.23,962.41,-610.28,987.72
496550,-1.95,16.0,-10.02,927.29,-152.6,562.9
496562,-10.7,15.1,-10.79,798.33,-123.57,474.37
496574,-8.98,12.28,-7.64,1413.88,-697.9,605.65
496586,-4.29,16.0,-10.05,1566.44,-491.2,735.34
496598,-0.89,16.0,-7.56,1189.24,-368.88,794.49
496610,-1.31,14.98,-7.42,1211.8,-442.84,119.24
496622,-0.49,15.9,-7.98,1153.57,-531.81,-238.26
496634,-0.69,14.66,-7.48,1061.93,-437.6,-277.77
496646,-0.19,14.19,-7.27,943.21,-316.32,-94.96
496817,-4.36,0.45,1.69,-68.62,-296.07,104.98
496829,-1.93,0.87,1.39,-39.9,-385.1,14.06
496842,-0.36,1.7,1.02,-100.03,-341.5,-109.29
496853,0.32,2.36,0.63,-238.01,-239.98,-162.52
496877,0.5,1.82,0.07,-381.98,-53.88,-191.3
496889,0.46,1.78,-0.11,-361.67,-41.87,-217.83
496901,0.44,2.02,-0.19,-334.29,-62.6,-224.78
496913,0.28,2.19,-0.32,-310.94,-110.77,-199.9
496925,0.29,2.27,-0.51,-296.73,-188.33,-161.3
496937,0.48,2.21,-0.73,-294.11,-254.67,-114.84
496949,0.75,2.05,-0.87,-293.14,-286.01,-69.78
496961,1.09,1.96,-0.85,-299.29,-290.04,-30.27
496973,1.28,1.84,-0.77,-311.12,-268.21,-0.33
496985,1.22,1.67,-0.71,-324.48,-229.37,20.22
496997,0.97,1.53,-0.68,-326.31,-187.6,23.76
497009,0.6,1.52,-0.7,-313.14,-155.1,28.88
497021,0.17,1.63,-0.8,-308.93,-153.51,35.59
497033,-0.14,1.59,-0.9,-309.05,-178.45,46.87
497045,-0.03,1.44,-0.93,-293.81,-181.32,53.82
497057,0.34,1.63,-0.85,-268.62,-136.13,30.04
497069,0.34,2.58,-0.46,-269.17,-39.24,-13.01
497081,-0.23,3.84,-0.82,-317.47,25.45,-52.16
497093,-1.21,4.01,-1.75,-385.15,47.46,-74.54
497259,-0.22,2.65,-1.02,-88.38,-32.6,-331.79
497271,-0.06,2.65,-0.92,-72.04,-48.88,-343.62
497283,0.1,2.59,-0.83,-68.99,-54.37,-349.23
497295,0.25,2.54,-0.77,-70.7,-54.67,-350.94
497319,0.36,2.28,-0.76,-91.79,-67.9,-340.21
497331,0.36,2.07,-0.81,-101.98,-88.7,-325.27
497343,0.36,1.87,-0.81,-105.09,-118.21,-303.87
497355,0.35,1.67,-0.79,-103.32,-155.59,-278.13
497367,0.34,1.49,-0.77,-99.97,-200.71,-249.17
497379,0.35,1.31,-0.78,-95.03,-253.15,-217.65
497391,0.42,1.13,-0.81,-87.65,-302.72,-184.17
497403,0.59,0.98,-0.84,-82.59,-330.59,-152.89
497415,0.73,0.88,-0.78,-84.66,-341.26,-117.95
497427,0.81,0.75,-0.71,-91.61,-340.34,-82.28
497439,0.82,0.63,-0.65,-103.32,-330.53,-48.93
497451,0.78,0.49,-0.6,-115.7,-318.15,-19.48
497463,0.71,0.33,-0.52,-117.77,-307.66,3.57
497475,0.65,0.19,-0.5,-114.29,-302.11,19.91
497487,0.63,0.05,-0.45,-93.14,-293.45,32.05
497499,0.64,0.03,-0.31,-73.99,-282.66,46.56
497511,0.65,0.1,-0.27,-59.97,-271.44,58.02
497523,0.58,0.18,-0.37,-54.05,-258.63,67.48
497535,0.44,0.2,-0.5,-50.21,-250.04,82.48
497701,0.63,0.1,0.1,85.46,78.13,-102.77
497713,0.59,0.1,-0.01,93.63,113.13,-106.91
497725,0.54,0.18,-0.05,110.58,127.46,-112.52
497737,0.52,0.28,0.01,119.97,134.9,-116.0
497761,0.43,0.39,0.23,124.67,128.8,-104.72
497773,0.39,0.44,0.29,129.67,106.43,-97.04
497785,0.35,0.49,0.23,128.75,79.41,-87.1
497797,0.4,0.51,0.18,127.23,58.26,-77.65
497809,0.52,0.58,0.17,128.33,46.0,-71.49
497821,0.6,0.6,0.21,124.24,40.27,-63.26
497833,0.61,0.6,0.22,121.07,33.74,-58.5
497845,0.63,0.61,0.25,124.85,29.78,-57.52
497857,0.62,0.66,0.28,128.45,25.15,-54.54
497869,0.63,0.71,0.3,132.6,20.39,-48.68
497881,0.66,0.75,0.33,134.0,21.67,-46.55
497893,0.73,0.79,0.36,131.25,21.0,-37.65
497905,0.75,0.81,0.31,133.63,21.3,-36.73
497917,0.75,0.91,0.21,143.69,18.93,-34.72
497929,0.69,1.11,0.0,157.72,6.67,-34.29
497941,0.67,1.43,-0.13,179.3,-10.65,-33.07
497953,0.75,1.97,-0.05,202.29,-21.81,-32.65
497965,0.88,2.59,-0.0,192.72,-19.06,-26.67
497977,1.03,2.81,0.02,155.89,5.57,-15.76
498137,-0.02,1.54,0.07,110.52,361.06,192.35
498149,-0.17,1.37,0.08,99.73,346.24,202.23
498161,-0.34,1.2,0.09,89.73,326.43,210.71
498173,-0.5,1.07,0.08,76.74,299.72,220.16
498197,-0.59,0.68,0.11,71.19,221.67,206.62
498209,-0.48,0.61,0.14,81.86,181.06,193.15
498221,-0.38,0.6,0.17,87.23,149.29,179.98
498233,-0.32,0.6,0.17,81.86,126.85,166.44
498245,-0.27,0.53,0.19,67.9,110.57,154.49
498257,-0.26,0.45,0.21,62.17,98.32,142.05
498269,-0.24,0.44,0.23,63.02,93.44,123.33
498281,-0.26,0.51,0.22,57.23,84.96,104.85
498293,-0.29,0.58,0.21,44.06,76.55,84.31
498305,-0.31,0.61,0.18,25.83,71.97,61.2
498317,-0.33,0.6,0.17,10.4,62.71,35.52
498329,-0.35,0.61,0.17,3.94,47.65,4.98
498341,-0.37,0.67,0.17,-0.64,26.37,-27.46
498353,-0.36,0.77,0.15,-6.67,2.77,-58.38
498365,-0.38,0.88,0.07,-17.47,-21.81,-83.74
498377,-0.44,0.98,-0.02,-30.39,-50.95,-101.85
498389,-0.5,1.03,-0.09,-44.23,-84.55,-116.61
498401,-0.53,1.05,-0.17,-56.67,-123.82,-127.22
498413,-0.52,1.06,-0.2,-61.31,-163.45,-139.48
498574,0.35,2.13,-0.33,-163.01,-96.68,-246.24
498586,0.1,2.03,-0.18,-172.83,-96.87,-191.18
498598,0.03,1.83,-0.05,-175.45,-139.67,-182.95
498610,0.06,1.63,0.06,-160.03,-188.88,-146.91
498634,0.13,1.36,0.01,-138.38,-284.55,-94.11
498646,0.2,1.2,-0.06,-127.65,-321.2,-72.34
498658,0.27,1.1,-0.13,-117.71,-344.79,-50.94
498670,0.34,1.05,-0.19,-115.27,-356.5,-32.65
498682,0.41,1.03,-0.18,-112.95,-351.81,-16.61
498694,0.45,1.03,-0.15,-114.72,-334.37,-5.63
498706,0.41,1.02,-0.18,-117.34,-310.53,1.32
498718,0.32,0.96,-0.21,-119.84,-287.23,5.95
498730,0.23,0.86,-0.29,-116.0,-270.16,8.88
498742,0.2,0.91,-0.27,-114.29,-263.15,28.09
498754,0.26,0.75,-0.45,-99.42,-240.28,-5.57
498766,0.27,0.77,-0.47,-92.22,-216.38,11.2
498778,0.3,0.83,-0.45,-98.93,-189.49,-1.18
498790,0.33,0.85,-0.42,-106.0,-159.43,-3.56
498802,0.33,0.8,-0.35,-110.7,-129.18,-4.54
498814,0.32,0.74,-0.35,-116.31,-104.61,-18.07
498826,0.29,0.67,-0.38,-115.7,-84.12,-28.26
498838,0.26,0.61,-0.27,-107.95,-70.04,-34.05
498850,0.29,0.59,-0.28,-97.1,-64.06,-44.9
499015,0.57,1.22,0.04,65.89,3.99,-93.38
499027,0.66,1.1,0.16,81.5,26.73,-83.5
499039,0.69,1.06,0.21,97.9,57.65,-72.83
499051,0.68,1.07,0.2,102.17,90.82,-57.65
499075,0.67,1.1,0.15,99.3,158.07,-26.43
499087,0.69,1.12,0.16,100.03,194.17,-14.66
499099,0.72,1.19,0.22,106.56,230.88,-9.17
499111,0.7,1.31,0.28,113.02,267.58,-3.93
499123,0.62,1.41,0.48,105.1,300.94,6.44
499135,0.44,1.45,0.53,82.84,319.35,19.79
499147,0.2,1.37,0.53,53.82,312.95,38.76
499159,-0.01,1.18,0.49,26.13,283.44,62.23
499171,-0.05,0.96,0.43,19.49,250.76,79.79
499183,-0.06,0.82,0.53,29.06,223.87,90.59
499195,-0.11,0.83,0.6,36.19,197.28,94.91
499207,-0.24,0.92,0.58,25.71,160.39,100.65
499219,-0.31,0.88,0.49,4.49,115.76,112.35
499231,-0.28,0.71,0.36,-10.94,75.76,117.9
499243,-0.25,0.58,0.23,-8.01,50.27,119.31
499255,-0.2,0.67,0.2,10.28,39.96,112.54
499267,-0.18,0.89,0.29,6.44,37.83,107.54
499279,-0.22,1.02,0.31,-16.12,35.39,109.85
499291,-0.33,1.04,0.26,-41.49,27.89,111.38
499449,-0.23,0.98,0.13,-48.5,-99.67,16.44
499461,-0.25,1.06,0.08,-18.56,-94.37,9.06
499473,-0.25,1.29,-0.01,-8.56,-89.98,-18.44
499485,-0.28,1.39,-0.08,-17.47,-88.09,-25.94
499509,0.0,1.06,0.06,-41.37,-69.06,-47.65
499521,0.17,0.8,0.23,-34.54,-39.18,-59.17
499533,0.26,0.67,0.43,-6.25,-2.66,-76.85
499545,0.29,0.75,0.54,25.83,34.17,-89.84
499557,0.19,0.96,0.53,39.73,63.26,-94.84
499569,0.05,1.07,0.45,36.93,80.63,-93.56
499581,-0.09,1.07,0.32,32.84,85.27,-87.34
499593,-0.19,1.06,0.21,33.27,78.07,-80.15
499605,-0.25,1.03,0.18,36.19,63.8,-77.34
499617,-0.26,0.98,0.21,40.58,42.89,-77.28
499629,-0.24,0.9,0.29,45.77,14.84,-76.3
499641,-0.16,0.82,0.37,51.44,-14.12,-80.21
499653,-0.08,0.75,0.39,53.63,-38.27,-80.82
499665,-0.0,0.66,0.41,51.68,-58.09,-76.91
499677,0.07,0.59,0.44,49.85,-70.22,-75.21
499689,0.12,0.55,0.4,45.4,-72.9,-75.27
499701,0.13,0.54,0.41,39.3,-72.42,-72.83
499713,0.14,0.56,0.38,32.29,-73.82,-70.09
499725,0.16,0.57,0.35,24.85,-76.56,-68.68
499884,0.36,1.13,0.38,2.29,-96.81,-50.69
499896,0.43,1.13,0.39,0.52,-92.11,-45.15
499908,0.47,1.11,0.35,-5.21,-84.79,-37.71
499920,0.48,1.09,0.33,-5.21,-75.95,-31.3
499944,0.41,1.26,0.2,3.27,-59.0,-19.6
499956,0.31,1.41,0.08,11.13,-56.07,-14.17
499968,0.28,1.61,0.06,24.49,-57.17,-13.56
499980,0.32,1.85,0.15,12.17,-62.17,5.65
499992,0.4,1.8,0.21,-12.65,-63.39,19.24
500004,0.5,1.48,0.25,-25.88,-54.06,31.56
500016,0.5,1.2,0.24,-17.53,-42.9,40.71
500028,0.46,1.08,0.18,-1.06,-34.0,46.26
500040,0.42,1.1,0.14,19.61,-24.24,56.44
500052,0.41,1.22,0.12,30.28,-7.6,76.32
500064,0.37,1.3,0.07,33.94,12.04,83.82
500076,0.35,1.38,0.08,36.74,35.51,92.05
500088,0.33,1.42,0.08,35.34,55.88,98.51
500100,0.34,1.38,0.16,34.55,76.37,105.77
500112,0.37,1.29,0.18,31.86,99.72,107.78
500124,0.4,1.18,0.22,27.66,123.74,112.05
500136,0.35,1.09,0.25,22.35,142.04,114.43
500148,0.3,1.0,0.26,12.47,152.34,122.72
500160,0.26,0.87,0.27,4.3,157.77,126.68
500317,-0.24,0.89,-0.04,-39.72,34.78,91.62
500329,-0.26,0.99,-0.02,-38.93,18.01,84.67
500341,-0.27,1.06,0.0,-45.09,1.37,79.06
500353,-0.28,1.05,0.01,-54.48,-17.17,75.34
500377,-0.28,0.98,-0.0,-51.12,-57.29,62.35
500389,-0.3,0.99,-0.02,-45.64,-76.81,57.54
500401,-0.31,0.95,-0.02,-44.78,-96.56,55.65
500413,-0.27,0.84,0.02,-40.7,-114.92,51.81
500425,-0.22,0.77,0.02,-22.28,-126.62,39.79
500437,-0.21,0.9,0.01,9.24,-133.27,19.55
500449,-0.22,1.13,-0.05,27.72,-138.15,-18.62
500461,-0.19,1.23,-0.05,25.46,-136.32,-0.33
500473,-0.12,1.12,-0.02,10.71,-133.57,-22.04
500485,0.12,0.85,0.17,7.35,-113.76,-43.38
500497,0.34,0.66,0.28,28.51,-76.32,-70.51
500509,0.42,0.66,0.37,52.23,-34.67,-100.02
500521,0.4,0.79,0.38,69.49,4.17,-123.93
500533,0.37,0.93,0.37,80.77,40.15,-140.69
500545,0.35,1.01,0.31,82.05,74.6,-154.6
500557,0.3,1.08,0.25,85.03,106.55,-164.05
500569,0.22,1.13,0.27,86.62,133.44,-167.52
500581,0.13,1.2,0.25,84.06,150.63,-166.18
500593,0.06,1.21,0.26,74.73,153.13,-163.32
500754,0.09,1.0,0.19,48.27,-49.31,-84.23
500766,0.14,1.12,0.17,39.24,-52.9,-82.71
500778,0.19,1.22,0.16,24.85,-56.13,-77.65
500790,0.23,1.26,0.18,10.16,-58.33,-70.88
500814,0.32,1.29,0.21,-13.44,-59.61,-51.55
500826,0.35,1.27,0.25,-24.17,-59.18,-38.5
500838,0.35,1.21,0.26,-31.73,-59.92,-25.57
500850,0.33,1.14,0.3,-33.01,-59.55,-12.1
500862,0.31,1.1,0.31,-29.23,-60.65,-0.02
500874,0.27,1.09,0.27,-26.12,-61.44,11.44
500886,0.21,1.11,0.23,-20.76,-64.55,21.13
500898,0.17,1.13,0.17,-13.81,-71.01,30.52
500910,0.12,1.18,0.02,-3.81,-82.23,38.76
500922,0.07,1.3,-0.1,18.51,-93.57,41.5
500934,0.1,1.55,-0.12,47.47,-102.48,42.6
500946,0.19,1.83,-0.08,51.07,-109.12,51.5
500958,0.3,1.96,-0.05,29.0,-109.43,62.35
500970,0.4,1.82,-0.04,4.97,-100.28,71.2
500982,0.41,1.53,-0.04,-4.97,-85.04,78.57
500994,0.36,1.29,-0.08,-3.68,-71.74,84.12
501006,0.32,1.16,-0.13,8.45,-56.5,89.85
501018,0.25,1.21,-0.14,30.28,-34.55,91.81
501030,0.2,1.34,-0.13,40.52,-11.87,97.54
501189,0.15,0.66,-0.01,9.67,225.94,117.9
501201,0.08,0.7,-0.04,4.73,222.58,119.73
501213,0.02,0.74,-0.07,-3.75,212.71,121.5
501225,-0.04,0.73,-0.09,-10.88,198.01,120.04
501249,-0.08,0.71,-0.1,-19.84,158.74,110.52
501261,-0.09,0.75,-0.07,-17.16,138.87,100.52
501273,-0.12,0.86,-0.07,-16.86,119.47,88.94
501285,-0.16,0.95,-0.07,-27.77,96.85,81.2
501297,-0.18,0.95,-0.06,-43.62,71.97,76.01
501309,-0.18,0.86,-0.06,-57.16,46.73,72.41
501321,-0.15,0.72,-0.08,-63.62,24.11,68.15
501333,-0.15,0.62,-0.07,-57.47,2.95,60.77
501345,-0.17,0.64,-0.05,-41.43,-16.74,51.01
501357,-0.18,0.77,-0.03,-28.01,-37.35,40.59
501369,-0.16,0.9,-0.03,-27.16,-58.82,36.01
501381,-0.13,0.92,-0.02,-32.53,-76.74,31.2
501393,-0.1,0.87,-0.03,-33.01,-89.73,22.23
501405,-0.12,0.86,-0.06,-22.04,-98.88,6.07
501417,-0.19,0.99,-0.11,3.14,-110.53,-18.07
501429,-0.25,1.27,-0.17,26.25,-124.24,-45.02
501441,-0.21,1.57,-0.18,31.56,-139.37,-65.88
