time,ax,ay,az,gx,gy,gz
579148,0.4,0.77,-0.1,23.57,224.05,-142.04
579160,0.39,0.81,-0.13,18.82,245.82,-149.6
579172,0.33,0.85,-0.17,15.83,263.68,-156.98
579196,0.17,0.95,-0.24,24.91,283.07,-174.17
579208,0.04,1.08,-0.32,42.23,283.44,-187.34
579220,-0.08,1.28,-0.33,60.95,274.41,-201.49
579232,-0.14,1.55,-0.29,70.83,258.56,-216.18
579393,0.14,1.27,0.02,52.17,102.52,-94.29
579405,0.18,1.19,0.04,39.24,96.55,-82.16
579417,0.16,1.07,0.07,31.44,89.6,-66.67
579429,0.12,0.94,0.1,29.79,79.6,-51.49
579827,-0.57,0.63,0.25,4.73,-39.37,-6.24
579839,-0.5,0.62,0.29,12.35,-53.88,-25.09
579851,-0.43,0.67,0.27,15.71,-56.81,-44.54
579863,-0.4,0.72,0.26,7.96,-49.79,-56.12
579887,-0.4,0.67,0.32,-12.16,-30.83,-76.61
579899,-0.45,0.63,0.32,-3.62,-24.24,-106.61
579911,-0.59,0.78,0.39,-1.18,-23.51,-88.56
579923,-0.68,0.94,0.47,-1.25,-35.22,-111.67
579935,-0.7,1.09,0.37,-5.82,-53.33,-117.52
579947,-0.67,1.15,0.27,-10.09,-72.48,-116.79
579959,-0.62,1.25,0.19,-8.56,-87.66,-122.22
579971,-0.54,1.36,0.06,-16.37,-107.23,-131.55
579983,-0.37,1.48,-0.06,-21.06,-129.12,-134.17
579995,-0.2,1.62,-0.16,-22.83,-146.01,-135.09
580007,-0.04,1.8,-0.27,-32.59,-150.89,-131.24
580019,0.08,1.92,-0.34,-55.51,-141.5,-124.41
580031,0.17,1.91,-0.38,-86.37,-119.18,-114.84
580043,0.19,1.7,-0.37,-104.72,-103.09,-100.45
580055,0.19,1.47,-0.32,-101.92,-99.73,-87.4
580067,0.21,1.32,-0.32,-85.76,-102.66,-72.16
580079,0.28,1.22,-0.33,-65.33,-108.39,-56.24
580091,0.28,1.16,-0.35,-48.62,-112.96,-38.07
580103,0.35,1.08,-0.35,-29.17,-118.03,-30.39
580267,0.34,0.63,-0.26,36.13,29.05,78.88
580279,0.33,0.68,-0.22,38.21,27.22,81.74
580291,0.33,0.72,-0.23,36.19,29.66,85.52
580303,0.34,0.75,-0.24,39.55,38.99,86.93
580327,0.45,1.03,-0.4,41.19,88.99,84.67
580339,0.35,1.17,-0.46,31.07,115.02,88.21
580351,0.28,1.28,-0.49,21.44,130.94,91.93
580363,0.26,1.35,-0.45,15.95,143.93,97.72
580375,0.31,1.41,-0.38,18.45,154.84,104.06
580387,0.33,1.45,-0.31,21.13,163.74,105.34
580399,0.3,1.47,-0.24,31.38,170.76,109.49
580411,0.27,1.46,-0.17,44.06,174.11,114.06
580423,0.24,1.4,-0.11,55.4,174.54,126.13
580435,0.33,1.31,-0.11,73.27,184.84,133.02
580447,0.38,1.36,-0.1,88.51,206.3,140.65
580459,0.45,1.51,-0.12,94.91,237.1,149.37
580471,0.56,1.66,-0.17,86.01,277.52,157.54
580483,0.6,1.79,-0.22,69.06,322.28,166.01
580495,0.57,1.87,-0.26,46.07,367.71,174.61
580507,0.31,1.88,-0.23,10.28,386.0,187.72
580519,0.04,1.72,-0.17,-11.06,374.11,200.4
580531,-0.08,1.61,-0.17,-19.9,354.35,205.71
580543,-0.16,1.57,-0.19,-27.34,333.44,208.45
580703,-1.2,0.58,0.82,-68.14,-20.04,6.93
580715,-0.65,0.22,0.92,-58.38,-46.62,-19.17
580727,-0.24,0.51,0.81,-63.38,-35.16,-36.06
580739,0.22,0.8,0.69,-93.68,6.73,-46.37
580763,0.31,0.34,0.71,-91.18,58.44,-37.71
580775,0.44,0.36,0.77,-55.94,28.74,-35.88
580787,0.6,0.35,0.78,-27.89,0.94,-32.04
580799,0.61,0.39,0.76,-5.45,-11.07,-31.79
580811,0.55,0.48,0.68,0.28,-5.22,-30.33
580823,0.49,0.4,0.64,4.24,6.37,-31.12
580835,0.43,0.37,0.54,7.41,15.76,-34.17
580847,0.44,0.37,0.5,7.66,12.89,-35.45
580859,0.49,0.4,0.57,5.34,5.39,-33.26
580871,0.44,0.29,0.63,10.64,-1.81,-37.52
580883,0.36,0.28,0.71,16.32,-17.11,-39.78
580895,0.38,0.32,0.74,18.82,-31.01,-42.89
580907,0.31,0.36,0.71,19.24,-39.55,-47.28
580919,0.16,0.4,0.7,14.0,-54.12,-52.34
580931,0.13,0.41,0.62,3.39,-58.33,-61.73
580943,-0.01,0.32,0.67,-0.03,-50.77,-75.33
580955,0.07,0.33,0.58,16.8,-37.05,-92.28
580967,-0.0,0.41,0.55,31.38,-35.4,-113.5
580979,-0.05,0.51,0.49,40.64,-59.18,-135.88
581137,0.17,2.15,0.45,-27.65,-425.59,-307.46
581150,0.31,2.13,0.56,-60.94,-403.82,-284.9
581161,0.33,2.0,0.72,-92.16,-360.1,-257.28
581173,0.27,1.86,0.78,-115.03,-325.46,-233.5
581197,0.29,1.7,0.76,-141.79,-317.84,-191.73
581209,0.42,1.6,0.83,-156.73,-322.05,-169.84
581221,0.47,1.53,0.99,-181.55,-315.22,-144.84
581233,0.54,1.4,1.14,-209.84,-299.67,-115.15
581245,0.66,1.32,1.17,-238.07,-281.68,-86.67
581257,0.71,1.24,1.23,-262.83,-273.03,-58.13
581269,0.63,1.22,1.35,-285.27,-280.77,-28.99
581281,0.81,1.3,1.32,-306.18,-287.6,-2.65
581293,0.85,1.4,1.39,-336.55,-294.18,34.12
581305,0.96,1.44,1.44,-360.64,-303.88,69.31
581317,1.21,1.56,1.42,-385.45,-296.74,107.6
581329,1.22,1.6,1.44,-406.25,-285.77,144.06
581341,1.26,1.61,1.45,-414.66,-282.42,176.56
581353,1.32,1.65,1.39,-421.73,-271.38,203.88
581365,1.3,1.62,1.29,-424.05,-267.78,226.5
581377,1.39,1.62,1.23,-424.42,-262.84,247.35
581389,1.46,1.66,1.15,-422.53,-257.35,266.87
581401,1.46,1.7,1.06,-426.25,-245.65,284.12
581413,1.45,1.65,1.0,-428.5,-234.31,300.77
581578,-0.01,-1.41,-1.67,2.35,-173.51,236.81
581590,-0.16,-1.3,-1.79,39.55,-152.48,226.5
581602,-0.34,-1.18,-1.96,61.74,-161.2,218.09
581614,-0.24,-1.01,-1.99,95.89,-187.17,190.4
581638,0.07,-0.36,-1.48,184.61,-250.95,125.46
581650,0.3,-0.09,-1.16,224.67,-249.79,98.82
581662,0.42,0.18,-0.95,252.9,-229.31,76.32
581674,0.5,0.36,-0.88,270.77,-199.61,66.44
581686,0.6,0.57,-0.87,289.67,-164.49,60.59
581698,0.48,0.89,-0.85,298.39,-135.83,55.4
581710,0.42,1.24,-0.84,300.28,-119.18,47.11
581722,0.41,1.53,-1.0,299.67,-108.88,31.56
581734,0.42,1.65,-1.11,303.45,-104.98,24.61
581746,0.53,1.75,-1.16,315.89,-110.34,17.96
581758,0.42,2.03,-1.18,318.75,-135.83,2.35
581770,0.18,2.3,-1.31,315.71,-174.12,-13.5
581782,0.21,2.5,-1.44,316.13,-196.2,-15.88
581794,0.09,2.8,-1.38,303.39,-192.11,-15.69
581806,-0.15,3.03,-1.29,296.01,-167.78,-19.11
581818,-0.46,3.38,-1.2,299.67,-131.56,-33.68
581830,-0.66,3.62,-0.92,329.61,-91.68,-55.39
581842,-0.92,3.77,-0.88,359.36,-76.38,-82.16
581854,-1.31,3.99,-0.93,384.97,-83.94,-112.46
582019,0.18,8.24,6.45,123.08,-241.68,-801.98
582031,0.73,9.18,6.48,45.89,-327.6,-854.96
582044,1.3,10.32,6.81,-48.26,-431.81,-896.37
582055,2.73,11.14,6.03,-197.16,-583.39,-885.02
582079,4.63,10.14,4.37,-548.01,-925.83,-587.46
582091,5.51,9.36,3.24,-704.6,-1106.2,-326.3
582103,5.72,8.9,2.02,-790.94,-1238.33,-75.02
582115,5.97,8.83,0.55,-809.23,-1292.72,163.82
582127,5.65,8.75,-1.82,-672.53,-1398.45,331.87
582139,5.38,8.69,-5.07,-449.66,-1642.96,523.45
582151,5.34,8.44,-8.07,-115.94,-1898.51,573.82
582163,4.58,9.43,-9.98,240.71,-1868.7,540.71
582175,2.98,11.32,-9.54,563.21,-1456.81,389.85
582187,2.52,13.43,-6.93,977.72,-850.34,223.45
582199,3.81,16.0,-7.95,1443.39,-4.37,164.85
582211,5.08,16.0,-9.88,1612.72,845.76,276.99
582223,3.53,16.0,-16.0,1762.78,1557.89,473.88
582235,-7.51,16.0,-16.0,1507.41,1583.87,63.7
582247,-15.63,16.0,-15.41,185.46,1192.4,613.21
582259,-16.0,16.0,-7.13,741.56,-418.15,704.85
582271,-6.32,16.0,-8.63,1143.82,-196.01,830.34
582283,-5.1,16.0,-11.87,1133.57,-56.62,379.98
582295,-9.77,16.0,-12.43,931.01,-6.74,442.96
582464,-2.58,6.99,0.12,341.01,749.9,232.96
582476,-2.12,5.71,0.64,262.41,715.21,197.41
582488,-3.13,4.82,1.38,199.49,639.78,203.63
582500,-3.97,4.4,1.46,126.13,519.78,217.78
582524,-5.35,2.16,1.8,23.02,18.87,214.37
582536,-4.81,1.48,1.64,-7.71,-191.99,199.79
582549,-3.95,1.0,1.56,-39.66,-349.55,144.06
582560,-2.23,1.09,1.12,-62.89,-395.53,43.33
582572,-0.83,1.63,0.67,-124.05,-318.94,-61.91
582584,-0.19,2.14,0.27,-233.01,-205.16,-137.65
582596,-0.04,2.33,-0.01,-342.34,-113.27,-184.05
582608,0.06,2.28,-0.15,-403.81,-65.59,-230.09
582620,0.21,2.32,-0.19,-399.72,-59.18,-281.37
582632,0.12,2.6,-0.32,-376.06,-90.65,-309.66
582644,0.13,2.87,-0.54,-359.05,-142.84,-315.94
582656,0.45,3.14,-0.81,-356.61,-166.07,-315.88
582668,0.79,3.4,-1.0,-376.12,-157.6,-310.27
582680,0.97,3.64,-1.17,-406.92,-137.84,-298.13
582692,0.9,3.62,-1.29,-439.84,-118.76,-281.24
582704,0.64,3.44,-1.35,-450.82,-122.66,-260.88
582716,0.18,3.23,-1.3,-440.39,-169.37,-232.52
582728,-0.3,2.91,-1.27,-412.77,-259.0,-180.63
582740,-0.65,2.55,-1.34,-369.23,-368.7,-113.13
582907,-0.56,1.35,-1.4,-87.04,176.85,-327.34
582919,-0.81,2.56,-0.83,-35.03,269.47,-363.5
582931,-0.94,3.81,-1.03,-47.53,278.13,-385.76
582943,-0.32,3.23,-1.43,-114.29,285.82,-359.41
582967,-0.52,2.51,-1.49,-46.0,250.88,-365.02
582979,-0.7,2.78,-1.5,-28.62,137.52,-346.18
582991,-0.55,2.65,-1.46,-31.18,24.84,-303.13
583003,-0.26,2.15,-1.22,-9.42,-66.99,-266.43
583015,-0.01,1.83,-1.03,47.23,-137.66,-235.21
583027,0.16,1.91,-0.91,98.82,-191.2,-187.89
583039,0.24,2.01,-0.85,123.08,-225.95,-136.12
583051,0.34,1.88,-0.82,126.93,-246.01,-91.85
583063,0.41,1.62,-0.81,127.84,-257.78,-55.02
583075,0.45,1.42,-0.84,127.72,-259.61,-31.0
583087,0.47,1.27,-0.82,120.03,-251.5,-13.32
583099,0.5,1.13,-0.76,106.62,-230.59,-5.27
583111,0.53,0.97,-0.6,90.22,-207.48,-1.12
583123,0.55,0.79,-0.43,82.72,-182.11,-1.37
583135,0.56,0.63,-0.31,85.58,-154.06,-6.43
583147,0.5,0.51,-0.22,89.0,-126.74,-12.95
583159,0.44,0.4,-0.13,91.62,-104.85,-15.82
583171,0.28,0.51,0.08,73.82,-103.57,27.96
583183,0.28,0.12,-0.03,98.88,-71.62,-33.26
583348,0.24,0.6,-0.4,63.33,-90.22,-12.04
583360,0.14,0.98,-0.66,101.07,-85.71,-12.1
583372,0.03,1.54,-0.44,169.3,-74.0,-11.91
583384,-0.13,2.67,0.1,168.33,-89.55,6.99
583408,-0.02,2.48,0.33,-56.49,-152.96,90.28
583420,0.21,1.3,0.47,32.66,-141.01,91.26
583432,-0.06,1.62,0.42,124.91,-154.31,78.76
583444,0.01,2.01,0.31,141.99,-175.28,77.29
583456,0.34,1.77,0.32,133.45,-147.11,92.78
583468,0.41,1.46,0.41,125.89,-91.2,115.59
583480,0.28,1.33,0.52,117.29,-44.55,114.73
583492,0.17,1.25,0.53,99.67,-22.48,122.17
583504,0.13,1.12,0.5,78.94,-13.63,123.21
583516,0.16,0.97,0.45,57.35,-3.76,117.48
583528,0.15,0.78,0.42,37.29,8.44,110.22
583540,0.08,0.58,0.42,26.32,18.56,101.87
583552,0.01,0.45,0.43,23.69,16.3,93.15
583564,-0.06,0.38,0.45,25.77,4.47,86.62
583576,-0.07,0.36,0.46,26.07,-14.18,82.17
583588,-0.04,0.32,0.47,25.89,-31.62,74.79
583600,0.04,0.3,0.46,28.14,-44.67,66.99
583612,0.08,0.31,0.45,30.28,-53.45,56.99
583624,0.11,0.33,0.45,32.53,-60.83,47.48
583783,0.36,2.74,-0.22,-59.66,61.67,76.81
583795,0.35,2.2,-0.2,-59.72,43.44,95.4
583807,0.29,2.05,-0.15,-23.81,17.1,103.51
583819,0.25,2.21,-0.17,0.1,-9.31,111.07
583843,0.29,1.92,-0.21,5.89,-31.62,143.27
583855,0.3,1.71,-0.22,16.13,-27.54,147.29
583867,0.28,1.6,-0.21,24.36,-22.29,146.01
583879,0.31,1.48,-0.18,26.99,-14.85,139.37
583891,0.36,1.31,-0.15,25.71,1.91,134.67
583903,0.39,1.22,-0.09,22.47,27.58,142.54
583915,0.44,0.94,-0.04,25.64,62.71,113.15
583927,0.39,0.82,-0.01,27.47,99.84,140.59
583939,0.32,0.71,0.0,25.03,130.69,126.87
583951,0.27,0.62,-0.01,20.89,153.87,133.09
583963,0.21,0.53,-0.03,16.07,168.07,131.74
583975,0.13,0.46,-0.05,14.67,177.1,124.79
583987,0.01,0.43,-0.06,11.56,174.29,122.48
583999,-0.06,0.39,-0.07,8.82,163.68,120.95
584011,-0.12,0.35,-0.08,5.58,146.37,113.51
584023,-0.14,0.32,-0.08,3.51,127.77,108.45
584035,-0.15,0.29,-0.09,3.45,107.65,100.28
584047,-0.16,0.28,-0.1,5.64,91.67,91.26
584059,-0.17,0.3,-0.09,9.61,76.85,76.74
584218,-0.24,1.42,-0.2,-5.33,-140.65,-154.96
584230,-0.25,1.71,-0.19,-2.53,-157.29,-170.02
584242,-0.14,1.88,-0.26,-9.9,-163.57,-200.63
584254,0.05,1.83,-0.24,-22.53,-159.92,-206.12
584278,0.42,1.39,0.05,-14.42,-103.82,-246.67
584290,0.4,1.44,0.18,8.69,-62.9,-260.21
584302,0.34,1.64,0.2,19.61,-26.62,-262.52
584314,0.29,1.78,0.09,15.89,0.88,-248.99
584326,0.3,1.77,-0.04,1.93,24.84,-228.68
584338,0.3,1.63,-0.15,-14.48,42.52,-207.77
584350,0.22,1.47,-0.18,-21.06,48.74,-185.33
584362,0.12,1.33,-0.12,-16.31,37.04,-166.18
584374,0.0,1.23,-0.03,-2.71,6.85,-146.3
584386,-0.07,1.14,0.03,10.58,-39.67,-122.34
584398,-0.04,1.04,0.05,18.51,-92.05,-101.73
584410,0.05,0.9,0.07,24.97,-137.35,-82.28
584422,0.17,0.78,0.05,29.61,-169.31,-65.21
584434,0.21,0.69,0.03,31.25,-193.15,-49.17
584446,0.23,0.64,-0.01,32.96,-211.68,-36.12
584458,0.25,0.61,-0.03,32.72,-224.18,-26.12
584470,0.29,0.62,-0.07,29.43,-229.49,-18.99
584482,0.33,0.63,-0.11,22.17,-227.66,-15.33
584494,0.38,0.63,-0.12,14.24,-218.39,-14.41
584657,0.44,1.21,0.01,14.67,20.82,-45.82
584669,0.42,1.24,-0.01,24.73,31.73,-39.84
584681,0.4,1.34,-0.03,34.36,39.9,-27.77
584693,0.35,1.46,-0.06,40.4,43.68,-19.72
584717,0.3,1.73,-0.03,50.64,51.43,-3.62
584729,0.33,1.81,-0.01,41.99,56.3,7.05
584741,0.37,1.72,0.0,29.67,63.5,20.77
584753,0.38,1.58,0.0,23.57,71.91,31.81
584765,0.36,1.49,-0.02,20.77,79.78,42.9
584777,0.32,1.42,-0.04,16.13,85.45,57.11
584789,0.26,1.4,-0.08,14.12,91.79,72.96
584801,0.2,1.41,-0.12,10.95,97.28,88.27
584813,0.15,1.41,-0.12,3.82,101.24,103.33
584825,0.12,1.37,-0.12,-4.78,103.5,116.26
584837,0.11,1.31,-0.12,-10.82,106.85,127.78
584849,0.08,1.26,-0.12,-14.42,110.39,133.76
584861,0.07,1.24,-0.09,-16.86,113.44,138.15
584873,0.05,1.21,-0.08,-23.5,115.15,143.45
584885,0.04,1.14,-0.09,-32.28,116.12,148.94
584897,0.04,1.03,-0.07,-36.18,117.22,153.94
584909,0.01,0.93,-0.08,-35.21,118.99,158.21
584921,-0.0,0.88,-0.07,-36.92,118.19,158.63
584933,-0.05,0.82,-0.07,-34.17,113.07,166.5
585093,-0.16,0.92,-0.19,-14.29,-32.42,73.57
585105,-0.18,0.92,-0.23,-17.53,-33.51,58.51
585117,-0.2,0.95,-0.25,-20.57,-35.4,41.07
585129,-0.22,0.98,-0.26,-29.05,-39.55,26.01
585153,-0.19,0.91,-0.29,-45.15,-50.95,-7.16
585165,-0.19,0.87,-0.29,-40.21,-52.96,-27.28
585177,-0.19,0.96,-0.3,-24.66,-55.04,-51.73
585189,-0.2,1.13,-0.29,-18.68,-64.12,-73.99
585201,-0.13,1.22,-0.27,-18.62,-76.74,-92.28
585213,0.12,1.22,-0.26,-19.9,-74.31,-110.51
585225,0.42,1.19,-0.24,-14.42,-51.99,-130.57
585237,0.58,1.23,-0.2,-1.0,-15.04,-144.72
585249,0.65,1.36,-0.15,11.25,22.65,-150.15
585261,0.65,1.51,-0.11,16.07,60.21,-142.16
585273,0.6,1.59,-0.09,9.24,86.43,-124.48
585285,0.54,1.56,-0.05,0.52,98.01,-106.85
585297,0.46,1.42,0.01,-0.57,94.23,-87.46
585309,0.39,1.27,0.06,6.25,77.77,-71.24
585321,0.35,1.13,0.1,13.08,51.61,-54.78
585333,0.3,0.98,0.12,17.41,18.19,-38.93
585345,0.27,0.83,0.09,20.71,-16.38,-23.38
585357,0.27,0.68,0.11,26.07,-47.9,-7.28
585369,0.33,0.58,0.13,32.23,-69.85,5.34
585530,0.93,0.83,0.12,20.64,-0.34,35.59
585543,0.87,0.78,0.13,13.75,10.33,40.04
585555,0.83,0.73,0.12,16.5,13.68,43.82
585567,0.84,0.73,0.12,24.24,14.9,45.89
585579,0.84,0.79,0.12,30.71,16.91,49.24
585603,0.76,0.9,0.07,30.34,16.55,58.88
585615,0.66,0.97,0.02,30.83,14.41,60.04
585627,0.51,1.05,0.06,27.6,-5.89,61.62
585639,0.44,1.13,0.07,27.11,-39.31,61.32
585651,0.54,1.25,0.08,27.41,-74.61,56.62
585663,0.82,1.39,-0.04,17.84,-78.88,48.33
585675,1.09,1.48,-0.12,-0.45,-45.53,35.95
585687,1.07,1.52,-0.16,-18.75,-8.21,25.89
585699,0.97,1.46,-0.18,-34.17,21.18,17.05
585711,0.92,1.34,-0.23,-36.67,53.93,16.87
585723,0.68,1.24,-0.22,-20.64,75.45,17.11
585735,0.53,1.2,-0.29,1.8,77.22,25.4
585747,0.57,1.19,-0.31,20.58,81.79,24.37
585759,0.6,1.17,-0.29,30.46,105.15,16.81
585771,0.42,1.11,-0.16,37.96,116.12,10.83
585783,0.35,1.0,-0.13,44.12,111.37,8.15
585795,0.33,0.91,-0.12,57.05,100.88,-3.07
585807,0.35,0.86,-0.09,61.56,98.56,-1.18
585963,0.08,0.67,-0.11,35.46,69.72,-3.74
585975,0.13,0.7,-0.09,17.6,59.41,-8.5
585987,0.13,0.72,-0.05,3.94,51.24,-17.52
585999,0.12,0.76,0.01,-7.65,39.35,-26.91
586398,0.37,0.35,0.15,-11.37,-8.09,53.33
586410,0.28,0.32,0.24,-9.66,-5.77,48.15
586422,0.19,0.28,0.29,-1.67,-22.11,43.82
586434,0.14,0.24,0.32,12.41,-52.72,40.52
586446,0.15,0.28,0.31,30.34,-93.63,39.37
586458,0.45,0.41,0.28,44.91,-120.77,42.05
586470,0.89,0.67,0.29,46.32,-112.42,41.68
586482,1.1,0.91,0.31,23.14,-75.95,39.31
586494,0.95,0.96,0.43,-6.37,-50.1,35.71
586506,0.74,0.84,0.44,-17.28,-54.31,34.37
586518,0.8,0.75,0.38,-9.6,-69.92,39.0
586530,0.76,0.78,0.34,7.9,-86.32,40.4
586542,0.76,0.94,0.34,14.73,-109.79,45.89
586554,0.91,1.03,0.34,7.47,-127.66,54.61
586566,1.22,1.12,0.37,3.14,-121.2,58.15
586578,1.24,1.25,0.41,-3.38,-104.73,53.82
586590,1.16,1.27,0.26,-11.73,-108.33,37.72
586602,1.18,1.18,0.08,-4.66,-111.38,40.52
586614,1.36,1.21,-0.1,-1.12,-94.24,22.29
586626,1.52,1.23,-0.27,-15.39,-37.9,9.67
586638,1.41,1.15,-0.31,-26.25,29.84,-1.43
586650,0.98,1.02,-0.34,-21.18,72.1,-10.21
586662,0.55,0.93,-0.35,-6.31,76.67,-13.68
586674,0.25,0.83,-0.3,4.73,50.45,-17.04
586832,0.26,0.44,-0.11,26.25,-142.11,-48.93
586844,0.66,0.54,-0.19,26.56,-131.07,-29.05
586856,0.77,0.55,-0.04,2.23,-99.37,-46.91
586868,0.81,0.49,-0.05,-2.71,-60.1,-46.61
586892,0.82,0.48,-0.24,-6.12,-0.53,-59.84
586904,0.78,0.53,-0.24,-6.79,23.62,-60.21
586916,0.65,0.55,-0.23,-2.71,26.37,-57.46
586928,0.64,0.62,-0.21,8.75,10.02,-47.59
586940,0.74,0.8,-0.1,12.05,-16.99,-32.28
586952,0.97,0.96,-0.09,-1.98,-39.49,-14.96
586964,1.26,0.98,-0.11,-18.5,-32.17,-1.61
586976,1.23,0.93,-0.13,-25.09,-18.39,0.59
586988,1.36,0.97,-0.26,-35.21,26.67,1.38
587000,1.01,0.98,-0.22,-40.64,53.19,-1.24
587012,0.78,0.88,-0.27,-36.98,41.91,5.83
587024,0.72,0.86,-0.27,-17.16,24.84,19.31
587036,0.6,0.9,-0.14,-3.87,-7.48,34.0
587048,0.63,0.99,-0.13,8.27,-39.55,46.13
587060,0.74,1.1,-0.15,10.4,-62.6,42.48
587072,0.91,1.17,-0.33,5.89,-54.61,28.33
587084,1.01,1.16,-0.55,5.89,-35.46,21.07
587096,1.16,1.25,-0.67,12.72,-4.37,24.12
587108,1.08,1.27,-0.7,12.72,29.54,31.07
587266,0.04,0.34,0.01,-17.59,-159.61,7.05
587278,0.1,0.32,0.01,-18.2,-181.56,9.37
587290,0.2,0.32,0.03,-9.23,-199.67,5.59
587302,0.4,0.4,0.01,-6.73,-208.39,3.82
587326,0.63,0.5,0.07,-20.39,-178.39,-0.21
587338,0.71,0.49,0.06,-33.14,-153.94,-3.44
587350,0.49,0.42,0.01,-35.27,-144.73,-10.21
587362,0.35,0.38,-0.15,-31.25,-150.1,-13.44
587374,0.35,0.39,-0.25,-20.39,-160.53,-22.4
587386,0.34,0.4,-0.32,-7.4,-169.37,-32.1
587398,0.5,0.48,-0.43,5.1,-168.45,-38.26
587410,0.69,0.55,-0.55,8.08,-147.9,-44.84
587422,0.68,0.62,-0.6,5.22,-134.31,-39.35
587434,0.67,0.66,-0.43,4.06,-145.77,-42.95
587446,0.94,0.79,-0.44,10.71,-151.32,-41.55
587458,0.95,0.84,-0.59,12.35,-122.05,-45.09
587470,0.68,0.81,-0.64,6.68,-112.29,-46.98
587482,0.61,0.84,-0.56,14.73,-120.4,-37.95
587494,0.52,0.77,-0.58,16.25,-141.13,-32.46
587506,0.33,0.83,-0.57,45.28,-222.42,-11.61
587518,1.39,1.11,-0.59,38.94,-229.12,6.99
587530,1.48,1.22,-0.83,21.01,-131.87,-7.4
587542,1.34,1.53,-1.02,-30.09,-23.51,-3.93
587703,0.41,0.86,-0.42,46.25,223.07,-109.41
587715,0.65,0.93,-0.47,29.97,269.47,-96.18
587727,0.7,0.89,-0.32,-0.88,324.9,-90.27
587739,0.4,0.7,-0.45,6.68,345.82,-78.38
587763,-0.34,0.41,-0.4,40.71,255.33,-43.01
587775,-0.32,0.41,-0.33,62.11,180.21,-25.69
587787,-0.08,0.5,-0.23,70.95,137.34,-12.22
