time,ax,ay,az,gx,gy,gz
134813,-2.01,16.0,-0.27,580.28,414.35,691.93
134983,-1.62,1.02,0.82,-157.77,-27.9,-388.44
134995,-0.84,1.93,0.56,-146.73,-33.51,-460.39
135007,-0.13,2.79,0.35,-160.39,-28.15,-484.41
135019,0.43,3.52,0.22,-180.09,-23.57,-487.4
135043,1.03,4.26,0.07,-240.7,-60.83,-444.54
135055,1.02,4.2,0.16,-243.14,-154.37,-384.72
135067,1.21,4.11,-0.11,-228.56,-256.74,-303.32
135079,1.52,4.12,-0.62,-237.77,-314.06,-215.63
135091,1.75,3.78,-0.94,-263.38,-322.66,-141.37
135103,1.73,3.28,-1.01,-298.2,-299.31,-93.8
135115,1.44,2.79,-0.99,-322.34,-270.1,-65.45
135127,1.18,2.29,-0.94,-327.71,-240.65,-52.65
135139,1.0,1.99,-0.92,-328.32,-209.92,-45.51
135151,0.98,1.87,-0.85,-315.51,-187.23,-48.8
135163,0.97,1.78,-0.77,-299.48,-162.48,-59.23
135175,1.13,1.73,-0.84,-282.34,-115.89,-72.22
135187,1.3,1.77,-0.96,-288.38,-48.33,-81.67
135199,1.24,1.65,-0.93,-311.18,25.21,-79.35
135211,1.04,1.54,-0.88,-329.05,80.21,-76.73
135223,0.68,1.57,-0.89,-332.83,103.93,-86.37
135235,0.17,1.86,-1.02,-335.88,89.29,-103.56
135247,-0.38,2.5,-1.07,-331.55,4.84,-129.05
135259,-0.59,2.9,-1.32,-298.81,-114.37,-166.61
135426,0.52,1.36,-0.86,144.61,61.37,-314.05
135438,0.58,1.27,-0.74,163.51,38.19,-323.07
135450,0.62,1.21,-0.62,177.11,22.04,-325.45
135462,0.61,1.15,-0.52,175.83,12.1,-317.22
135486,0.6,1.02,-0.37,160.52,3.93,-271.61
135498,0.58,0.95,-0.26,147.35,-6.07,-240.88
135510,0.6,0.84,-0.12,134.18,-18.27,-205.76
135522,0.55,0.72,-0.14,119.3,-35.59,-171.73
135534,0.45,0.54,-0.07,107.47,-51.13,-140.09
135546,0.42,0.38,0.03,106.19,-64.85,-115.94
135558,0.3,0.3,0.09,104.0,-78.63,-100.27
135570,0.23,0.23,0.24,92.96,-96.56,-79.96
135582,0.18,0.12,0.32,86.62,-117.05,-66.85
135594,0.12,0.08,0.4,78.02,-135.59,-58.44
135606,0.05,0.06,0.5,73.82,-150.65,-51.24
135618,-0.11,0.16,0.54,76.32,-169.0,-52.4
135630,-0.29,0.41,0.44,66.07,-196.38,-52.1
135642,-0.44,0.66,0.04,56.68,-238.57,-56.43
135654,-0.36,1.0,-0.44,94.73,-274.61,-68.87
135666,-0.06,1.72,-0.32,159.36,-292.9,-66.18
135678,0.13,2.95,-0.15,114.3,-315.22,-37.65
135690,0.34,3.27,-0.24,12.72,-300.16,-1.98
135702,0.6,2.08,-0.09,4.79,-252.11,22.9
135864,0.82,0.02,0.56,65.71,-44.0,33.63
135876,0.85,0.02,0.55,48.75,-30.34,37.17
135888,0.87,0.03,0.45,39.12,-31.93,43.45
135900,0.95,0.02,0.4,35.83,-41.13,55.22
135924,1.27,0.04,0.47,46.13,-35.83,84.98
135936,1.36,0.09,0.54,45.71,-15.83,103.63
135948,1.42,0.15,0.59,41.68,10.02,123.45
135960,1.38,0.23,0.49,32.29,27.89,142.23
135972,1.33,0.31,0.32,18.94,37.77,154.31
135984,1.27,0.37,0.16,20.58,43.38,189.37
135996,1.24,0.51,0.09,17.05,39.6,196.07
136008,1.19,0.68,-0.04,23.94,27.46,217.84
136020,1.18,0.88,-0.21,42.6,2.89,240.16
136032,1.26,1.38,-0.27,80.34,-16.62,245.59
136044,1.59,2.99,0.01,108.51,-44.79,255.28
136056,1.92,5.75,-0.57,6.19,-15.34,242.23
136068,2.44,4.38,-0.43,-6.12,105.21,254.12
136080,1.81,4.14,-0.67,-8.2,142.16,274.31
136092,0.94,4.52,-0.82,-8.5,116.49,293.51
136104,0.61,4.58,-0.74,4.36,79.11,323.94
136116,0.4,4.29,-0.71,9.0,36.37,321.2
136128,0.06,3.79,-0.54,22.35,18.68,321.68
136140,-0.4,3.16,-0.44,30.03,0.27,317.29
136298,-1.18,0.56,-0.3,98.63,46.24,-240.33
136311,-0.98,0.75,-0.26,81.13,35.57,-244.78
136323,-0.71,0.91,-0.27,68.63,8.74,-262.34
136335,-0.57,1.01,-0.3,59.3,-21.87,-275.88
136359,-0.46,1.04,-0.32,35.03,-97.35,-263.26
136371,-0.35,1.02,-0.25,25.89,-132.96,-248.01
136383,-0.2,1.26,-0.14,32.72,-168.76,-233.74
136395,-0.09,1.88,-0.26,46.68,-209.06,-225.45
136407,0.14,2.7,-0.49,32.96,-229.67,-209.29
136419,0.57,2.93,-0.56,3.94,-209.67,-203.32
136431,1.09,2.36,-0.08,9.73,-166.32,-204.78
136443,1.24,2.58,0.16,18.94,-135.4,-210.09
136455,1.15,2.95,0.15,16.93,-130.71,-178.99
136467,1.02,2.89,-0.01,20.28,-147.48,-132.89
136479,1.08,2.67,-0.14,19.18,-171.38,-84.11
136491,1.22,2.4,-0.11,20.28,-183.15,-42.22
136503,1.16,1.98,0.09,15.28,-179.92,-12.89
136515,0.99,1.56,0.28,15.1,-178.57,10.1
136527,0.92,1.27,0.3,14.73,-179.18,28.21
136539,0.9,1.01,0.23,5.03,-178.15,38.7
136551,0.92,0.72,0.17,-5.21,-169.55,40.1
136563,0.93,0.44,0.2,-14.11,-155.16,38.82
136575,0.95,0.15,0.26,-23.07,-142.11,37.29
136738,1.21,0.94,-0.02,22.05,62.16,243.27
136751,1.19,1.62,-0.08,29.36,52.04,252.29
136763,1.26,2.95,0.05,15.46,38.19,235.71
136775,1.42,3.41,0.03,6.25,69.11,201.38
137175,1.32,2.78,0.44,-5.64,-176.99,-107.77
137187,1.39,2.6,0.18,-2.89,-176.62,-61.73
137199,1.46,2.29,0.08,-15.03,-167.84,-21.3
137211,1.36,1.87,0.24,-20.33,-155.95,5.22
137235,0.99,1.13,0.34,-12.65,-136.93,46.5
137247,0.93,0.83,0.29,-16.86,-131.87,49.37
137259,0.93,0.59,0.22,-21.67,-118.76,54.18
137271,0.89,0.32,0.19,-26.49,-107.72,54.31
137283,0.86,0.09,0.19,-25.94,-102.05,46.81
137295,0.86,-0.08,0.2,-23.87,-95.46,39.73
137307,0.82,-0.2,0.21,-22.04,-87.72,37.6
137319,0.77,-0.28,0.21,-19.11,-81.38,40.16
137331,0.73,-0.35,0.2,-13.14,-76.93,45.83
137343,0.72,-0.38,0.18,-2.53,-71.93,50.83
137355,0.69,-0.35,0.13,4.06,-65.46,59.24
137367,0.71,-0.33,0.08,7.72,-54.55,68.09
137379,0.74,-0.34,0.04,12.96,-38.27,78.39
137391,0.8,-0.33,0.05,21.99,-15.65,88.7
137403,0.86,-0.22,0.13,34.0,7.89,98.57
137415,0.9,-0.07,0.14,41.68,27.95,103.82
137427,0.94,0.09,0.17,41.25,46.97,129.73
137439,1.0,0.21,0.14,40.89,59.23,139.91
137451,1.06,0.38,0.08,41.32,67.83,160.28
137610,-0.54,1.2,-0.01,6.93,55.45,95.95
137622,-0.52,0.88,0.04,25.71,61.55,75.83
137634,-0.37,0.66,0.2,40.1,95.69,51.5
137646,-0.39,0.58,0.25,51.86,137.71,20.71
137670,-0.65,0.2,0.25,75.89,183.8,-52.46
137682,-0.73,0.21,0.08,79.61,183.56,-72.77
137694,-0.83,0.09,-0.03,82.47,168.38,-86.67
137706,-0.85,-0.08,-0.12,79.97,147.89,-100.09
137718,-0.86,-0.19,-0.19,74.91,126.79,-101.55
137730,-0.87,-0.23,-0.23,67.17,105.02,-109.29
137742,-0.81,-0.15,-0.25,65.89,81.43,-122.16
137754,-0.71,0.07,-0.21,66.74,56.79,-136.55
137766,-0.66,0.34,-0.2,58.45,27.1,-150.69
137778,-0.62,0.5,-0.22,41.01,-14.67,-163.87
137790,-0.54,0.55,-0.3,29.18,-65.34,-174.35
137802,-0.41,0.55,-0.37,18.51,-110.16,-176.12
137814,-0.27,0.61,-0.35,8.27,-148.09,-167.89
137826,-0.13,0.74,-0.26,-10.33,-171.56,-147.16
137838,0.11,0.85,-0.12,-22.1,-187.72,-123.8
137850,0.25,1.22,-0.08,-23.32,-197.42,-106.67
137862,0.21,1.88,-0.06,-18.38,-214.37,-105.09
137874,0.21,2.84,-0.13,-19.36,-242.6,-112.95
137886,0.64,2.76,-0.19,-16.79,-225.65,-118.8
138050,0.59,0.24,0.2,-35.27,-98.94,14.31
138062,0.62,0.04,0.26,-39.66,-81.07,11.38
138074,0.61,-0.13,0.37,-42.04,-64.73,7.29
138086,0.56,-0.25,0.44,-39.9,-56.01,5.4
138110,0.51,-0.31,0.43,-24.36,-43.15,9.85
138122,0.51,-0.27,0.38,-17.16,-37.48,14.61
138134,0.52,-0.27,0.31,-14.17,-32.11,22.17
138146,0.6,-0.29,0.27,-14.36,-15.28,31.87
138158,0.76,-0.33,0.34,-5.7,9.29,41.68
138170,0.89,-0.27,0.42,1.01,36.12,41.07
138182,0.87,-0.11,0.5,2.05,52.04,61.74
138194,0.93,-0.02,0.35,-9.66,53.68,68.82
138206,1.01,0.01,0.17,-9.17,60.39,95.16
138218,1.01,0.18,0.03,-8.2,62.28,108.57
138230,1.04,0.53,-0.14,-5.82,48.8,119.49
138242,1.12,1.16,-0.15,22.96,32.95,112.66
138254,1.18,3.02,0.32,21.8,23.26,80.89
138266,1.91,3.14,0.0,26.13,102.58,65.71
138278,1.64,2.78,-0.13,-0.57,124.72,59.73
138290,1.3,2.71,-0.12,25.83,113.93,70.28
138302,1.23,2.81,-0.04,28.39,103.19,96.38
138314,1.04,2.91,-0.06,31.38,120.82,107.05
138326,0.91,2.7,0.0,31.44,142.65,119.73
138484,-0.11,0.17,0.1,42.17,130.82,14.24
138496,-0.1,0.26,0.05,33.63,130.02,12.41
138508,-0.07,0.3,0.02,22.6,132.52,14.85
138520,-0.03,0.36,-0.03,10.34,130.15,14.24
138544,-0.08,0.43,-0.11,-14.23,106.55,14.24
138556,-0.12,0.51,-0.17,-19.54,86.55,14.0
138568,-0.13,0.58,-0.24,-23.75,64.72,14.31
138580,-0.11,0.62,-0.25,-29.29,51.79,16.13
138592,-0.09,0.61,-0.21,-34.72,46.24,20.22
138604,-0.17,0.64,-0.1,-32.04,35.45,16.13
138616,-0.34,0.91,-0.12,-18.44,-6.68,1.26
138628,-0.44,1.32,-0.31,6.19,-73.03,-17.65
138640,-0.41,1.7,-0.51,18.14,-131.07,-23.8
138652,-0.22,1.63,-0.48,17.6,-165.22,-28.38
138664,0.02,1.19,-0.17,31.93,-185.1,-31.73
138676,0.04,1.54,0.03,67.11,-212.35,-60.88
138688,0.22,1.96,0.15,88.33,-232.11,-73.93
138700,0.61,1.94,0.1,100.64,-217.9,-75.76
138712,0.76,1.78,0.07,89.97,-176.99,-78.38
138724,0.75,1.59,0.11,76.68,-136.32,-85.33
138736,0.74,1.43,0.22,71.8,-115.34,-102.95
138748,0.67,1.3,0.35,76.62,-95.4,-69.48
138760,0.66,1.15,0.4,75.4,-86.68,-68.62
138921,0.7,0.2,0.39,31.32,82.1,-22.46
138933,0.67,0.17,0.37,27.17,91.43,-14.6
138945,0.63,0.16,0.35,24.91,95.39,-11.0
138957,0.6,0.18,0.33,23.02,100.57,-7.1
138981,0.49,0.21,0.21,18.21,105.82,-5.76
138993,0.46,0.23,0.18,20.34,108.74,-7.28
139005,0.43,0.26,0.15,17.96,114.54,-7.52
139017,0.41,0.25,0.11,13.94,120.88,-7.46
139029,0.38,0.26,0.1,12.41,126.3,-8.56
139041,0.31,0.3,0.07,8.88,127.71,-10.82
139053,0.27,0.33,0.04,7.72,123.68,-13.38
139065,0.19,0.37,-0.02,6.8,117.04,-17.52
139077,0.17,0.41,-0.05,8.82,106.12,-24.48
139089,0.14,0.49,-0.04,13.63,91.06,-31.12
139101,0.06,0.63,-0.11,10.77,76.06,-38.68
139113,0.01,0.65,-0.28,2.66,54.78,-41.98
139125,0.06,0.57,-0.33,4.3,42.28,-39.72
139137,0.08,0.64,-0.26,5.28,38.32,-40.39
139149,0.12,0.81,-0.18,6.19,39.96,-46.79
139161,0.11,1.04,-0.17,5.22,45.69,-51.55
139173,-0.05,1.3,-0.29,-4.05,57.4,-54.54
139185,-0.08,1.45,-0.34,-7.28,68.13,-57.89
139197,-0.04,1.65,-0.48,-6.0,69.96,-59.29
139354,-0.35,1.75,-0.73,9.36,141.61,-8.01
139366,-0.39,1.85,-0.7,20.89,180.02,-30.76
139378,-0.62,1.81,-0.63,46.01,199.17,-39.11
139390,-1.21,2.02,-0.73,53.51,184.41,-39.72
139414,-0.38,2.38,-0.54,37.84,55.94,47.6
139426,-0.11,2.74,-0.29,-22.71,80.63,55.34
139438,-0.72,2.1,-0.03,-56.98,66.79,51.13
139450,-1.24,1.65,0.12,-44.11,6.55,39.18
139462,-1.46,1.44,0.06,-3.44,-85.04,30.1
139474,-1.17,1.57,-0.23,33.45,-131.5,12.78
139486,-0.96,1.7,-0.37,42.05,-138.39,-4.84
139498,-0.85,1.76,-0.44,52.53,-132.48,-23.87
139510,-0.7,1.86,-0.48,60.58,-110.4,-33.13
139522,-0.61,1.86,-0.52,66.99,-64.92,-43.93
139534,-0.59,1.82,-0.51,76.99,-17.05,-59.54
139546,-0.66,1.82,-0.53,92.6,19.35,-80.63
139558,-0.7,1.79,-0.5,113.33,43.8,-99.84
139570,-0.62,1.78,-0.43,135.52,58.38,-117.95
139582,-0.5,1.8,-0.37,159.3,70.15,-137.4
139594,-0.45,1.8,-0.32,184.55,82.22,-154.11
139606,-0.39,1.78,-0.28,210.71,91.12,-168.56
139618,-0.35,1.79,-0.25,238.14,90.76,-182.59
139630,-0.48,1.8,-0.3,250.77,83.99,-177.16
139792,0.13,0.93,0.1,109.43,38.99,-97.71
139804,0.23,0.85,0.12,93.39,37.16,-95.57
139816,0.29,0.77,0.15,75.1,44.11,-92.65
139828,0.27,0.71,0.13,54.43,48.38,-88.99
140229,-0.49,0.54,-0.34,-67.47,24.17,41.68
140241,-0.49,0.47,-0.26,-61.55,17.95,39.24
140253,-0.46,0.43,-0.18,-49.84,9.78,37.66
140265,-0.4,0.44,-0.12,-38.93,3.19,34.91
140289,-0.19,0.49,-0.02,-36.25,4.11,35.28
140301,-0.12,0.48,0.01,-35.33,14.9,31.44
140313,-0.11,0.5,0.05,-35.64,28.26,26.13
140325,-0.1,0.5,0.05,-35.76,38.19,22.41
140337,-0.07,0.5,0.03,-34.29,48.62,18.7
140349,-0.05,0.53,0.04,-32.65,60.21,14.24
140361,0.01,0.59,0.04,-30.33,71.18,10.83
140373,0.06,0.67,0.06,-29.48,80.57,6.93
140385,0.08,0.81,0.07,-28.81,91.3,5.52
140397,0.05,0.95,0.08,-32.28,96.55,-4.35
140409,-0.02,1.1,0.04,-39.84,97.28,-8.01
140421,-0.08,1.18,0.0,-48.38,89.35,-5.39
140433,-0.1,1.23,-0.06,-56.06,76.37,-5.33
140445,-0.09,1.26,-0.1,-62.4,63.62,-0.76
140457,-0.06,1.28,-0.13,-64.84,50.33,4.12
140469,-0.03,1.3,-0.14,-68.01,38.44,9.49
140481,0.02,1.29,-0.17,-71.86,28.26,15.71
140493,0.11,1.25,-0.17,-73.2,22.65,21.13
140505,0.16,1.24,-0.17,-69.6,21.43,25.4
140663,-0.0,1.54,-0.56,-61.25,147.28,109.12
140675,-0.06,1.47,-0.52,-66.37,144.54,115.04
140687,-0.1,1.4,-0.49,-66.73,134.54,116.13
140699,-0.11,1.31,-0.44,-66.86,119.41,119.73
140723,-0.07,1.01,-0.31,-67.77,92.04,124.06
140735,-0.05,0.86,-0.23,-63.99,79.66,125.71
140747,-0.02,0.73,-0.19,-59.78,70.69,127.17
140759,0.01,0.65,-0.19,-55.64,65.45,127.72
140771,0.04,0.59,-0.19,-51.12,62.89,127.11
140783,0.03,0.58,-0.21,-45.45,66.43,123.63
140795,0.02,0.62,-0.26,-42.53,73.07,118.63
140807,-0.04,0.71,-0.31,-49.66,80.94,127.54
140819,-0.06,0.67,-0.36,-52.83,91.3,120.46
140831,-0.16,0.6,-0.37,-56.37,98.19,120.22
140843,-0.21,0.59,-0.37,-58.56,99.29,108.51
140855,-0.26,0.63,-0.4,-49.17,94.9,105.1
140867,-0.29,0.77,-0.42,-37.65,84.96,89.31
140879,-0.31,0.97,-0.43,-36.86,69.66,78.02
140891,-0.37,1.09,-0.43,-43.38,49.05,71.56
140903,-0.41,1.09,-0.42,-53.32,27.16,65.46
140915,-0.41,0.97,-0.38,-55.64,4.66,58.94
140927,-0.4,0.89,-0.32,-42.53,-14.55,47.23
140939,-0.38,0.94,-0.28,-25.94,-31.44,33.82
141101,-0.07,1.51,0.41,35.1,-39.06,-70.88
141113,-0.01,1.45,0.38,30.58,-38.21,-58.8
141125,-0.01,1.37,0.33,26.38,-34.18,-55.09
141137,-0.08,1.34,0.29,22.72,-34.18,-44.05
141161,-0.11,1.0,0.23,14.67,-59.73,-34.41
141173,-0.04,0.8,0.21,15.16,-73.76,-31.85
141185,0.04,0.65,0.2,16.86,-86.38,-32.34
141197,0.12,0.53,0.23,16.74,-95.65,-32.4
141209,0.19,0.41,0.27,19.06,-97.05,-33.26
141221,0.25,0.35,0.33,22.17,-87.48,-35.09
141233,0.26,0.34,0.33,20.22,-75.71,-38.62
141245,0.27,0.32,0.33,16.56,-62.72,-47.59
141257,0.24,0.33,0.25,16.01,-52.48,-41.24
141269,0.22,0.35,0.2,8.39,-46.68,-45.82
141281,0.25,0.35,0.12,8.27,-42.48,-49.72
141293,0.31,0.4,0.11,16.19,-34.37,-52.52
141305,0.39,0.52,0.14,21.86,-23.39,-59.48
141317,0.41,0.67,0.18,21.99,-13.21,-63.74
141329,0.4,0.8,0.23,18.21,-5.83,-65.88
141341,0.4,0.88,0.25,14.91,-1.01,-67.28
141353,0.39,0.95,0.24,12.17,3.44,-67.77
141365,0.4,1.0,0.25,6.8,6.3,-63.8
141377,0.42,1.02,0.24,3.27,6.0,-56.79
141535,0.39,1.57,-0.13,-16.55,-3.33,67.54
141547,0.34,1.5,-0.16,-11.25,-1.26,77.41
141559,0.3,1.56,-0.16,-2.77,1.18,85.83
141571,0.29,1.63,-0.16,0.64,5.08,91.62
141583,0.31,1.57,-0.16,-0.45,11.3,93.27
141595,0.34,1.47,-0.1,2.72,18.5,89.79
141607,0.32,1.38,-0.09,7.35,27.22,99.06
141619,0.34,1.28,-0.08,6.44,34.35,93.02
141631,0.35,1.15,-0.08,6.8,46.43,97.41
141643,0.35,1.04,-0.08,5.77,61.18,99.67
141655,0.34,0.9,-0.07,3.21,76.12,101.2
141667,0.32,0.79,-0.06,3.39,92.28,108.57
141679,0.3,0.72,-0.04,2.29,101.73,112.54
141691,0.26,0.66,-0.02,0.83,109.29,115.22
141703,0.24,0.62,-0.03,0.28,114.11,120.22
141715,0.21,0.62,-0.03,-2.04,115.51,123.27
141727,0.17,0.59,-0.03,-4.72,114.41,124.67
141739,0.15,0.57,-0.04,-7.71,111.49,126.99
141751,0.12,0.54,-0.06,-10.88,108.38,127.66
141763,0.1,0.53,-0.08,-13.5,104.41,127.23
141775,0.07,0.51,-0.08,-14.6,99.05,123.94
141787,0.05,0.53,-0.07,-11.61,93.68,118.88
141799,0.01,0.6,-0.09,-9.23,83.74,113.33
141811,-0.02,0.67,-0.1,-11.31,71.79,105.46
141969,-0.12,1.09,-0.06,23.69,-62.17,-80.57
141981,-0.12,1.37,-0.03,26.68,-70.22,-104.72
141994,-0.04,1.56,-0.02,19.61,-75.89,-117.89
142005,0.1,1.54,0.04,4.61,-77.72,-125.82
142029,0.26,1.05,0.23,4.43,-79.12,-150.02
