time,ax,ay,az,gx,gy,gz
613727,0.03,1.71,0.25,42.84,-13.09,-288.44
613739,0.05,1.66,0.26,43.82,-9.92,-273.19
613751,0.12,1.56,0.17,33.08,0.63,-252.77
613763,0.17,1.39,0.11,19.06,20.15,-232.46
613925,0.37,1.05,-0.09,-17.28,-171.87,-66.37
613937,0.45,1.11,-0.12,-24.97,-175.16,-64.29
613949,0.53,1.14,-0.12,-32.34,-173.82,-58.8
613961,0.63,1.11,-0.1,-42.71,-167.35,-50.15
613985,0.71,0.94,-0.08,-53.01,-140.53,-29.23
613997,0.68,0.87,-0.06,-42.28,-121.5,-17.89
614009,0.65,0.87,-0.1,-33.93,-103.45,-12.34
614021,0.61,0.94,-0.16,-27.28,-82.84,14.73
614033,0.54,1.03,-0.23,-19.6,-67.9,19.24
614045,0.5,1.21,-0.35,-4.97,-55.1,30.28
614057,0.44,1.55,-0.4,20.77,-42.96,38.7
614069,0.44,2.0,-0.37,30.77,-34.0,48.57
614081,0.52,2.23,-0.34,16.56,-19.31,64.43
614093,0.64,2.15,-0.34,4.91,7.22,77.9
614105,0.64,1.97,-0.36,5.4,39.29,84.43
614117,0.46,1.92,-0.39,7.9,66.18,98.51
614129,0.25,1.88,-0.41,13.27,80.02,117.17
614141,0.14,1.78,-0.4,21.07,88.5,140.83
614153,0.09,1.66,-0.37,30.64,90.82,163.94
614165,0.06,1.55,-0.32,39.24,90.88,180.83
614177,0.08,1.41,-0.25,48.39,90.51,192.23
614189,0.12,1.25,-0.2,56.32,90.82,201.74
614201,0.17,1.13,-0.15,63.57,94.6,210.28
614361,-0.69,0.95,-0.09,16.01,137.04,105.1
614373,-0.71,0.98,-0.12,6.56,120.39,82.11
614385,-0.72,0.95,-0.12,-6.31,99.41,55.16
614397,-0.74,0.89,-0.1,-13.44,80.45,26.93
614421,-0.65,0.95,-0.05,-4.72,52.34,-34.78
614433,-0.6,1.03,-0.01,-4.36,46.18,-57.65
614445,-0.56,1.04,0.02,-12.95,43.19,-76.79
614457,-0.51,1.0,0.06,-14.6,40.39,-93.44
614469,-0.56,1.14,-0.02,4.06,28.5,-115.76
614481,-0.63,1.56,-0.2,31.5,5.08,-145.76
614493,-0.64,2.03,-0.34,32.78,-24.61,-167.95
614505,-0.45,2.1,-0.32,-12.95,-48.76,-171.85
614517,-0.02,1.58,-0.1,-50.33,-51.32,-175.82
614529,0.27,1.08,0.16,-20.39,-24.18,-195.57
614541,0.2,1.13,0.41,31.07,-0.22,-226.12
614553,0.02,1.53,0.57,53.39,1.3,-241.49
614565,0.09,1.72,0.49,51.32,0.94,-224.6
614577,0.25,1.66,0.3,38.63,17.1,-211.79
614589,0.34,1.55,0.17,21.62,49.66,-198.8
614601,0.3,1.4,0.12,10.28,75.15,-183.07
614613,0.26,1.28,0.14,5.34,86.12,-166.43
614625,0.23,1.16,0.19,6.74,83.13,-150.45
614637,0.21,1.07,0.29,13.21,71.3,-140.15
614797,0.66,0.72,0.23,-42.34,19.78,-21.43
614809,0.64,0.7,0.19,-39.66,25.69,-13.68
614821,0.65,0.69,0.17,-34.54,31.61,-8.38
614833,0.71,0.75,0.13,-31.25,41.55,4.24
615037,0.15,1.36,-0.12,-22.28,49.35,205.4
615049,0.17,1.31,-0.14,-11.73,53.19,218.33
615061,0.19,1.3,-0.18,-12.53,62.16,209.24
615073,0.18,1.23,-0.22,-16.37,81.67,213.88
615232,-0.08,0.88,-0.19,-58.32,151.79,106.99
615244,-0.03,0.9,-0.16,-57.47,148.93,99.0
615256,0.01,0.93,-0.16,-55.64,149.6,90.52
615268,0.06,0.96,-0.17,-54.97,153.68,79.61
615292,0.09,0.95,-0.27,-64.72,156.0,65.65
615304,0.09,0.91,-0.36,-67.4,148.26,63.39
615316,0.09,0.92,-0.46,-63.2,131.79,64.18
615328,0.11,1.0,-0.54,-48.07,107.22,63.57
615340,0.22,1.01,-0.46,-23.81,73.74,65.16
615352,0.52,0.86,-0.28,10.28,48.38,64.18
615364,0.75,0.8,-0.13,40.89,40.39,56.5
615376,0.8,0.88,-0.02,53.33,37.52,53.82
615388,0.86,0.85,-0.06,66.5,33.93,59.67
615400,0.99,0.85,-0.19,82.66,33.62,69.73
615412,1.08,0.94,-0.34,91.25,40.33,78.82
615424,1.17,0.98,-0.46,99.0,49.54,85.77
615436,1.2,1.06,-0.49,107.9,51.12,91.99
615448,1.16,1.08,-0.44,117.9,50.57,104.18
615460,1.13,1.09,-0.32,131.93,58.19,117.78
615472,1.15,1.18,-0.19,143.14,77.58,131.62
615484,1.13,1.25,-0.1,149.0,105.33,146.32
615496,1.08,1.31,-0.04,155.95,134.47,161.62
615508,1.0,1.42,0.04,161.13,160.21,178.02
615668,-0.35,1.05,1.31,-90.7,121.79,231.38
615680,-0.36,0.95,1.26,-90.94,98.26,214.61
615692,-0.25,0.9,1.12,-99.78,90.51,198.94
615704,-0.16,0.88,1.06,-116.06,90.94,186.38
615728,-0.73,0.47,0.64,-87.28,135.08,137.54
615740,-2.18,2.27,2.23,-314.36,-32.72,112.23
615752,0.41,-0.08,2.51,-293.26,-75.89,124.49
615764,1.08,0.32,1.78,-225.82,51.73,82.35
615776,0.2,0.14,1.34,-173.68,75.69,61.01
615788,0.78,0.49,0.85,-158.32,86.55,58.94
615800,0.77,0.26,0.68,-152.28,109.47,57.11
615812,0.76,0.22,0.7,-130.82,104.9,46.87
615824,0.81,0.16,0.89,-122.4,102.89,47.54
615836,0.53,0.14,0.98,-116.18,89.29,46.68
615848,0.23,0.17,1.09,-122.34,66.49,47.23
615860,0.51,0.02,1.13,-108.14,79.29,50.16
615872,0.18,-0.03,1.3,-73.75,42.71,39.79
615884,0.78,0.13,1.18,-14.36,39.05,5.4
615896,0.59,0.08,1.2,10.83,91.3,-20.02
615908,0.4,0.26,1.11,29.91,124.47,-53.74
615920,0.3,0.57,1.07,-4.36,168.99,-54.41
615932,0.36,0.58,1.18,-33.68,179.9,-53.56
615944,0.65,0.69,1.48,-66.98,178.38,-61.0
616104,1.15,0.43,0.98,-277.65,147.58,-114.48
616116,1.18,0.42,0.93,-291.55,168.93,-111.24
616129,1.09,0.41,0.83,-306.0,180.76,-111.3
616140,1.01,0.4,0.65,-318.75,175.27,-113.87
616164,0.84,0.38,0.4,-339.48,113.19,-129.72
616176,0.9,0.35,0.36,-345.51,78.07,-139.9
616188,0.95,0.4,0.29,-354.72,43.93,-147.52
616200,0.98,0.4,0.2,-361.0,15.21,-149.78
616212,1.0,0.41,0.09,-372.65,-17.96,-145.57
616224,1.02,0.41,-0.04,-384.54,-48.09,-136.61
616236,1.08,0.37,-0.2,-400.45,-57.96,-126.49
616248,1.04,0.26,-0.31,-422.4,-49.55,-118.99
616260,0.92,0.2,-0.51,-444.11,-39.49,-117.83
616272,0.8,0.1,-0.82,-457.4,-39.06,-121.98
616284,0.57,-0.01,-1.23,-469.48,-70.04,-127.22
616296,0.5,-0.16,-1.71,-476.43,-117.23,-127.77
616308,0.42,-0.14,-2.23,-480.15,-156.74,-127.77
616320,0.31,-0.27,-2.79,-477.28,-174.12,-126.37
616332,0.18,-0.52,-3.29,-457.34,-182.84,-125.02
616344,0.08,-0.76,-3.87,-424.6,-200.83,-113.68
616356,-0.05,-0.99,-4.47,-364.54,-251.01,-108.68
616368,-0.06,-0.98,-4.97,-277.16,-307.29,-114.29
616380,-0.18,-0.87,-5.33,-188.81,-326.99,-99.84
616548,1.64,3.72,-0.9,538.02,48.07,-85.21
616560,1.38,3.7,-0.83,538.27,68.19,-45.15
616572,1.04,3.74,-0.68,534.61,87.28,-6.85
616584,0.65,3.84,-0.72,520.28,99.47,16.5
616608,-0.06,4.29,-1.02,499.24,96.61,17.54
616620,-0.69,4.38,-0.93,494.61,73.13,7.35
616632,-1.15,4.46,-0.83,494.73,40.45,-3.19
616644,-1.45,4.67,-0.67,495.4,11.55,-17.52
616656,-1.54,4.93,-0.51,487.47,-20.71,-36.61
616668,-1.7,5.27,-0.44,473.39,-55.59,-66.0
616680,-2.09,5.4,-0.21,461.8,-89.55,-100.09
616692,-2.28,5.65,0.2,459.91,-104.73,-129.23
616704,-2.26,5.72,0.89,454.0,-78.21,-162.16
616716,-2.38,5.97,1.75,455.71,-33.94,-218.38
616728,-2.66,6.22,2.43,464.61,0.39,-287.46
616740,-3.16,6.42,3.21,487.17,-33.51,-359.84
616752,-3.26,7.06,4.07,499.06,-95.4,-447.95
616764,-3.05,7.53,4.96,468.63,-151.38,-551.61
616776,-2.6,7.97,5.34,414.49,-226.01,-657.59
616788,-2.63,8.21,6.13,333.45,-315.89,-739.66
616800,-1.54,8.87,6.4,228.08,-366.68,-808.32
616812,-0.22,9.15,6.12,111.07,-427.78,-878.8
616824,0.36,10.11,6.56,4.43,-531.2,-937.83
616989,1.43,14.29,-9.08,1314.24,-197.05,237.29
617000,1.71,15.95,-9.13,1527.53,461.24,205.22
617012,1.14,16.0,-14.24,1739.67,1008.26,276.56
617024,-6.11,16.0,-16.0,1714.06,867.22,78.63
617048,-10.88,16.0,-11.93,1253.75,505.39,433.57
617060,-7.22,16.0,-13.74,1598.02,165.76,471.44
617072,-6.0,16.0,-14.44,1347.17,58.07,504.0
617084,-7.32,16.0,-15.38,1079.3,152.04,232.05
617096,-8.07,16.0,-12.93,1108.21,-235.22,567.29
617108,-4.29,16.0,-12.5,1374.79,-176.68,648.51
617120,-2.99,16.0,-12.49,1227.53,-297.84,665.89
617132,-0.77,15.82,-11.25,1020.4,-512.54,669.06
617144,1.94,14.88,-10.83,1025.83,-483.33,83.76
617156,2.69,14.69,-9.78,956.93,-346.26,-97.46
617168,3.46,14.22,-8.9,739.24,-141.38,-89.35
617180,4.62,12.99,-7.26,776.38,153.38,-287.46
617192,3.66,11.93,-5.86,719.06,464.54,-320.76
617204,2.81,11.08,-4.98,639.3,668.38,-351.91
617216,0.74,10.33,-3.99,602.66,745.27,-299.41
617228,0.29,9.51,-2.82,551.93,728.01,-115.88
617240,0.29,8.72,-1.87,551.99,736.49,-37.65
617252,-0.28,8.55,-0.68,479.79,804.35,112.29
617264,-1.44,8.62,0.48,382.29,840.45,189.06
617433,0.54,4.12,-1.76,-473.87,-255.77,-333.5
617445,0.62,4.26,-1.84,-495.76,-278.27,-302.04
617457,0.78,4.29,-1.8,-494.78,-308.88,-255.94
617469,0.83,4.07,-1.89,-471.06,-334.67,-193.38
617493,0.73,3.49,-2.31,-399.11,-351.99,-48.93
617505,0.69,3.2,-2.4,-380.03,-327.96,7.72
617517,0.79,3.11,-2.29,-376.12,-254.49,41.2
617529,0.9,2.93,-2.08,-386.12,-132.17,51.81
617541,0.46,2.65,-2.07,-385.45,5.39,20.89
617553,-0.35,2.2,-1.86,-368.2,86.0,-17.77
617565,-0.79,1.58,-1.71,-314.9,84.84,-45.57
617577,-0.99,1.21,-1.73,-241.61,43.07,-85.63
617589,-1.14,1.17,-1.77,-177.47,-2.54,-117.77
617601,-1.21,1.29,-1.7,-143.5,-41.44,-132.83
617613,-0.96,1.34,-1.61,-134.42,-59.55,-138.62
617625,-0.59,1.23,-1.48,-133.81,-47.48,-152.46
617637,-0.49,1.05,-1.33,-126.37,-25.34,-171.37
617649,-0.62,0.94,-1.23,-103.93,-20.16,-188.68
617661,-0.78,0.96,-1.19,-69.97,-31.38,-198.93
617673,-0.76,1.1,-1.11,-34.6,-56.07,-204.05
617685,-0.56,1.24,-1.03,-11.12,-70.65,-207.65
617697,-0.36,1.32,-1.02,6.74,-65.65,-217.65
617709,-0.25,1.42,-0.97,16.13,-52.48,-229.96
617876,0.41,1.51,-0.63,100.22,-214.92,-143.19
617888,0.41,1.46,-0.54,96.25,-206.26,-122.28
617900,0.39,1.33,-0.52,93.45,-200.22,-96.73
617912,0.43,1.22,-0.51,98.14,-191.07,-74.05
617936,0.47,1.1,-0.46,110.58,-154.12,-34.9
617948,0.49,1.09,-0.35,118.45,-132.17,-21.12
617960,0.51,1.1,-0.21,126.8,-111.74,-5.94
617972,0.52,1.15,0.0,117.11,-96.2,21.56
617984,0.53,1.0,0.0,127.35,-60.22,9.79
617996,0.45,0.91,0.03,133.94,-43.57,41.74
618008,0.39,0.83,0.02,131.99,-28.88,40.77
618020,0.39,0.77,-0.0,133.51,-14.98,53.02
618032,0.42,0.74,0.1,142.41,5.51,57.72
618044,0.47,0.77,0.32,145.64,29.29,59.91
618056,0.42,0.82,0.41,136.68,46.85,67.35
618068,0.3,0.82,0.44,113.39,50.82,77.41
618080,0.2,0.69,0.4,89.43,40.63,86.07
618092,0.15,0.53,0.28,74.06,23.5,94.12
618104,0.11,0.39,0.19,75.4,8.44,96.13
618116,0.13,0.36,0.25,91.44,-4.49,91.68
618128,0.16,0.49,0.38,101.13,-13.27,87.78
618140,0.17,0.65,0.46,88.33,-20.95,89.67
618152,0.17,0.64,0.46,61.8,-31.26,95.1
618311,-0.46,1.74,0.08,-23.68,45.69,121.38
618323,-0.6,2.01,0.07,-21.67,8.19,116.99
618335,-0.7,2.2,0.1,-47.53,-40.34,120.04
618347,-0.67,2.16,0.13,-81.55,-93.09,125.46
618371,-0.37,1.84,0.25,-69.9,-157.84,111.99
618383,-0.26,1.87,0.28,-52.47,-178.88,102.35
618395,-0.14,1.82,0.25,-54.23,-189.43,103.39
618407,-0.08,1.58,0.24,-63.32,-184.37,109.43
618419,-0.13,1.33,0.27,-62.83,-165.71,115.04
618431,-0.21,1.16,0.31,-56.12,-149.79,121.93
618443,-0.29,1.07,0.31,-50.15,-142.11,127.23
618455,-0.26,0.92,0.28,-44.54,-139.49,122.84
618467,-0.22,0.91,0.22,-35.45,-130.83,107.35
618479,-0.22,0.86,0.16,-40.39,-120.89,135.16
618491,-0.34,0.78,0.12,-47.28,-120.71,119.55
618503,-0.38,0.67,0.09,-55.15,-125.4,112.29
618515,-0.4,0.53,0.06,-54.17,-138.33,109.85
618527,-0.37,0.43,0.05,-53.14,-155.46,94.12
618539,-0.27,0.38,0.02,-51.49,-168.88,75.89
618551,-0.18,0.34,0.02,-45.7,-175.22,61.44
618563,-0.16,0.37,0.03,-42.59,-175.22,47.96
618575,-0.17,0.39,0.03,-46.0,-177.72,37.41
618587,-0.16,0.39,0.03,-50.15,-181.44,27.9
618751,0.08,1.08,-0.02,-17.4,-71.44,-149.96
618763,0.08,1.13,-0.05,-8.75,-76.81,-159.9
618775,0.07,1.24,-0.1,5.89,-81.74,-173.44
618787,0.03,1.42,-0.13,19.85,-88.76,-185.57
618811,0.08,1.86,-0.16,26.5,-110.59,-201.85
618823,0.19,1.97,-0.12,21.25,-113.88,-204.23
618835,0.32,1.97,-0.05,18.14,-107.35,-207.28
618847,0.41,1.92,-0.01,17.66,-95.1,-209.72
618859,0.47,1.86,0.1,21.07,-78.76,-204.54
618871,0.51,1.8,0.14,19.43,-59.06,-192.59
618883,0.52,1.7,0.2,10.28,-38.21,-172.4
618895,0.5,1.56,0.26,6.68,-12.11,-150.33
618907,0.46,1.52,0.35,17.41,18.07,-132.16
618919,0.4,1.68,0.43,33.39,40.94,-114.72
618931,0.33,1.96,0.57,35.03,43.5,-89.78
618943,0.31,2.2,0.72,17.23,28.68,-56.0
618955,0.34,2.27,0.81,-16.25,15.27,-21.3
618967,0.39,2.18,0.79,-59.54,0.02,10.46
618979,0.34,1.97,0.74,-103.62,-21.44,49.43
618991,0.15,1.7,0.9,-137.28,-61.07,79.31
619003,0.18,1.53,0.94,-153.81,-104.85,109.37
619015,0.42,1.52,0.92,-171.31,-131.87,137.05
619027,0.54,1.56,0.9,-198.2,-145.65,166.07
619188,0.35,1.12,0.27,-379.72,-5.1,198.15
619200,0.36,1.07,0.16,-346.43,-12.05,187.23
619212,0.29,0.94,0.14,-316.92,-11.2,178.02
619224,0.22,0.81,0.11,-288.68,-11.44,168.76
619248,0.3,0.64,0.08,-238.87,10.88,148.27
619260,0.21,0.52,0.06,-213.68,19.29,137.17
619272,0.2,0.46,0.07,-190.45,22.65,127.23
619284,0.15,0.41,0.06,-168.87,23.44,117.17
619296,0.13,0.39,0.07,-146.25,23.32,111.74
619308,0.13,0.33,0.11,-125.76,28.32,104.43
619320,0.11,0.27,0.13,-109.29,36.61,97.41
619332,0.08,0.17,0.14,-94.66,46.12,90.4
619344,0.07,0.1,0.16,-81.06,52.77,80.83
619356,-0.01,-0.03,0.19,-66.0,55.51,70.1
619368,-0.1,-0.1,0.23,-49.97,44.17,57.48
619380,-0.12,-0.1,0.23,-35.51,27.71,46.38
619392,-0.09,-0.18,0.3,-23.44,13.5,37.54
619404,-0.04,-0.31,0.38,-13.2,1.06,29.31
619416,-0.09,-0.41,0.51,-2.22,-9.24,22.78
619428,-0.07,-0.49,0.57,9.06,-17.42,14.73
619440,-0.17,-0.55,0.69,19.24,-25.89,8.57
619452,-0.24,-0.5,0.75,27.78,-36.74,4.79
619464,-0.23,-0.45,0.85,32.23,-46.62,4.12
619624,0.04,-0.44,0.8,-10.03,-20.83,-31.98
619636,0.14,-0.44,0.76,-15.21,-16.81,-30.88
619648,0.25,-0.4,0.71,-22.16,-1.56,-27.89
619660,0.24,-0.39,0.66,-28.44,8.13,-26.18
619684,0.21,-0.35,0.47,-33.14,-8.21,-25.57
619696,0.17,-0.37,0.36,-33.5,-25.04,-27.4
619708,0.21,-0.41,0.25,-28.62,-38.21,-28.68
619720,0.19,-0.42,0.19,-18.62,-44.24,-30.88
619732,0.13,-0.46,0.15,-4.11,-49.0,-33.13
619744,0.16,-0.44,0.1,11.32,-44.55,-35.27
619756,0.1,-0.48,0.05,28.45,-37.17,-38.99
619768,0.17,-0.47,0.0,48.75,-21.26,-41.18
619780,0.15,-0.49,-0.03,73.33,-4.12,-47.52
619792,0.19,-0.54,-0.04,107.29,4.84,-57.83
619804,0.16,-0.59,-0.0,155.22,5.39,-74.54
619816,0.07,-0.62,0.02,208.94,-3.57,-97.04
619828,0.03,-0.58,0.05,261.99,-25.1,-121.67
619840,0.17,-0.43,-0.02,305.34,-25.04,-145.02
619864,0.24,-0.17,0.02,376.5,17.83,-177.83
619876,0.18,0.05,0.04,393.82,31.24,-187.71
619888,0.22,0.22,0.02,407.9,48.93,-195.45
619900,0.29,0.4,-0.06,421.62,76.43,-199.6
620062,-0.42,2.75,-0.16,207.72,270.15,96.62
620074,-0.19,2.77,-0.12,167.78,248.13,129.55
620087,-0.29,2.77,0.34,143.39,242.95,154.12
620098,-0.65,2.83,0.67,108.08,215.08,177.96
620122,-0.83,2.26,0.77,26.5,96.49,246.13
620134,-0.58,1.93,0.69,31.38,59.84,262.35
620146,-0.4,1.79,0.61,42.96,41.12,273.88
620158,-0.41,1.71,0.48,49.49,36.49,285.28
620170,-0.65,1.61,0.37,52.53,42.22,292.23
620182,-0.56,1.71,0.63,56.13,83.38,285.89
620194,0.59,1.89,0.63,41.5,340.39,163.15
620206,-1.97,1.65,1.17,-56.37,498.01,116.74
620218,-3.41,1.13,0.87,-102.22,353.07,241.32
620230,-3.12,0.58,0.74,-121.98,128.07,281.38
620242,-2.26,0.19,0.67,-73.2,-25.71,223.02
620254,-2.22,-0.01,0.97,19.49,-188.15,153.21
620266,-1.93,0.17,1.04,118.39,-302.29,17.11
620278,-1.98,0.55,1.09,178.57,-336.44,-85.33
620290,-1.79,1.32,0.85,154.0,-355.59,-127.65
620302,-1.05,1.95,0.3,66.19,-341.68,-126.18
620314,-0.44,2.17,-0.12,-65.88,-281.5,-118.19
620326,-0.36,2.04,-0.39,-181.55,-202.78,-112.04
620338,-0.59,1.81,-0.55,-248.81,-154.49,-124.17
620502,1.16,0.92,0.97,-409.84,-234.85,31.44
620514,1.06,0.8,0.87,-370.39,-215.16,37.54
620526,1.03,0.77,0.64,-333.38,-192.96,44.73
620538,0.91,0.75,0.46,-306.43,-163.63,54.31
620562,0.82,0.51,0.26,-263.93,-109.37,67.05
620574,0.7,0.37,0.2,-242.47,-85.1,68.88
620586,0.69,0.3,0.11,-224.36,-66.01,70.71
620598,0.57,0.21,0.07,-207.89,-46.99,71.13
620610,0.52,0.15,0.03,-195.45,-31.62,74.67
620622,0.5,0.13,0.02,-187.34,-11.87,74.61
620634,0.38,0.08,-0.0,-175.7,1.12,71.44
620646,0.32,0.05,-0.06,-164.97,3.93,67.41
620658,0.27,0.03,-0.05,-152.4,7.58,64.24
620670,0.37,0.03,-0.0,-145.33,22.65,60.28
620682,0.33,-0.04,0.08,-136.73,40.94,54.24
620694,0.3,-0.05,0.13,-128.32,45.51,46.74
620706,0.36,-0.04,0.13,-120.15,44.54,38.63
620718,0.31,-0.06,0.16,-109.9,30.63,30.77
620730,0.39,-0.06,0.19,-97.28,14.6,23.76
620742,0.43,-0.12,0.29,-85.82,13.74,20.59
620754,0.48,-0.15,0.37,-78.81,22.04,18.45
620766,0.51,-0.23,0.44,-72.71,33.01,18.09
620778,0.52,-0.31,0.44,-67.53,38.19,19.24
620938,0.32,-0.7,0.78,50.46,-23.45,-24.72
620950,0.28,-0.64,0.78,52.11,18.19,-20.51
620962,0.23,-0.59,0.77,57.47,36.06,-22.22
620974,0.22,-0.55,0.66,70.28,23.07,-31.3
620998,0.22,-0.45,0.51,118.21,-51.07,-56.61
621010,0.22,-0.61,0.73,148.08,-51.56,-69.9
621022,0.32,-0.58,0.85,174.0,-16.38,-87.1
621034,0.33,-0.62,0.81,205.58,24.17,-106.43
621046,0.25,-0.57,0.7,239.24,42.77,-124.23
621058,0.21,-0.45,0.55,265.16,32.71,-138.62
621070,0.2,-0.26,0.38,286.8,-0.04,-148.13
621082,0.17,-0.17,0.48,308.14,-32.17,-153.87
621094,0.11,-0.04,0.59,321.01,-50.28,-163.44
621106,0.08,0.08,0.64,328.57,-61.74,-155.88
621118,0.08,0.2,0.52,317.11,-69.31,-149.41
621130,0.12,0.33,0.3,291.68,-72.72,-145.76
621142,0.21,0.35,0.06,264.24,-64.0,-141.61
621154,0.3,0.33,-0.01,248.69,-32.96,-143.38
621166,0.37,0.39,0.01,245.1,3.99,-146.98
621178,0.35,0.57,0.18,238.27,40.27,-148.62
621190,0.26,0.89,0.12,213.39,58.8,-148.8
621202,0.17,1.13,-0.05,172.72,64.47,-140.27
621214,0.19,1.16,-0.22,136.13,71.55,-130.88
621376,0.57,1.68,1.03,229.73,-158.03,-71.3
621388,0.93,1.73,1.23,238.63,-103.39,-115.02
621400,1.06,2.07,1.33,199.36,-44.12,-119.41
621412,1.11,1.93,1.27,173.63,17.28,-120.21
621436,1.05,1.48,0.94,161.19,159.6,-125.57
621448,0.8,1.52,0.95,167.6,231.97,-117.1
621460,0.41,1.69,0.97,156.44,283.8,-109.35
621472,0.01,1.75,0.9,127.47,296.3,-81.49
621484,-0.35,1.62,0.81,89.79,265.39,-49.6
621496,-0.64,1.33,0.86,56.62,193.13,-18.99
621508,-0.74,0.94,0.87,46.13,106.24,-8.99
621520,-0.57,0.67,0.92,59.0,37.16,-13.07
621532,-0.33,0.62,0.94,71.38,-3.7,-16.85
621544,-0.13,0.71,0.92,62.9,-26.13,-15.45
621556,0.03,0.74,0.88,40.52,-33.94,-10.39
621568,0.17,0.7,0.77,16.07,-33.94,-3.19
621580,0.27,0.68,0.65,-4.66,-27.05,7.05
621592,0.31,0.68,0.56,-22.16,-17.29,17.35
621604,0.32,0.71,0.47,-38.87,-5.59,25.83
621616,0.31,0.71,0.38,-54.36,6.97,32.84
621628,0.29,0.7,0.28,-66.37,19.11,36.99
621640,0.27,0.71,0.18,-75.94,30.45,37.23
621652,0.2,0.74,0.16,-78.62,39.66,35.4
621811,0.13,1.58,-0.13,76.62,-172.35,42.23
621823,0.24,1.82,-0.11,83.69,-152.29,40.1
621835,0.46,1.68,-0.09,82.9,-112.29,35.89
621847,0.62,1.45,-0.05,89.3,-58.33,29.24
621871,0.62,1.37,-0.18,105.58,50.45,4.61
621883,0.53,1.4,-0.28,109.18,95.94,1.93
