time,ax,ay,az,gx,gy,gz
456333,0.01,1.97,-0.2,16.38,-215.22,-239.35
456345,0.63,2.93,-0.19,10.77,-243.57,-206.55
456357,1.37,3.42,-0.3,-31.79,-231.93,-181.91
456369,1.86,2.7,0.02,-40.27,-196.01,-176.24
456381,1.7,2.84,0.19,-21.86,-177.66,-176.49
456393,1.58,3.32,0.24,-8.68,-195.1,-136.37
456405,1.84,3.25,0.14,4.73,-207.35,-85.27
456417,2.03,3.04,0.01,-4.29,-196.44,-62.1
456429,1.9,2.7,0.12,-14.11,-176.56,-56.06
456441,1.6,2.3,0.11,-20.27,-148.03,-17.04
456453,1.27,1.81,0.13,-27.65,-149.18,1.62
456465,1.13,1.35,0.12,-29.11,-151.2,14.18
456477,1.06,0.91,0.2,-32.53,-142.84,31.68
456489,1.11,0.54,0.3,-32.59,-131.81,34.85
456501,1.14,0.25,0.35,-38.56,-114.61,20.71
456513,1.11,0.09,0.35,-42.71,-93.03,7.54
456525,1.01,0.0,0.32,-51.43,-73.21,8.76
456537,0.9,-0.09,0.25,-66.43,-63.63,13.88
456549,0.77,-0.23,0.13,-82.1,-60.28,14.85
456711,1.72,0.7,-0.3,95.58,70.51,163.88
456723,1.84,1.12,-0.33,103.69,82.46,188.76
456735,2.02,2.1,-0.18,107.78,82.16,195.28
456747,2.34,3.2,-0.2,73.75,104.78,172.84
456771,2.02,2.96,-0.24,36.07,155.15,148.09
456783,1.56,3.29,-0.25,49.73,104.17,154.24
456795,1.38,3.63,-0.31,48.33,72.71,168.45
456807,1.19,3.48,-0.37,42.23,63.93,162.23
456819,0.94,3.06,-0.34,32.23,61.0,153.27
456831,0.57,2.58,-0.31,23.57,62.28,147.72
456843,0.18,2.11,-0.26,16.19,61.91,136.01
456855,-0.17,1.64,-0.31,15.95,53.74,129.98
456867,-0.49,1.25,-0.29,16.8,47.34,115.89
456879,-0.63,0.91,-0.19,21.07,52.04,92.29
456891,-0.71,0.57,-0.05,29.85,75.94,73.09
456903,-0.69,0.4,0.13,41.86,111.55,32.84
456915,-0.69,0.24,0.17,69.61,159.9,-28.93
456927,-0.92,0.18,0.1,80.83,192.95,-48.26
456939,-1.06,0.09,0.08,95.89,197.71,-85.09
456951,-1.1,-0.01,0.01,109.97,182.89,-110.94
456963,-1.13,-0.09,-0.04,123.21,157.52,-131.43
456975,-1.14,-0.12,-0.07,132.9,120.94,-142.65
456987,-1.12,-0.1,-0.16,133.39,91.37,-164.6
457148,-0.21,4.37,-1.26,100.83,-293.51,-202.34
457160,0.49,4.47,-1.44,-74.17,-274.85,-147.52
457172,1.27,3.09,-0.63,-106.61,-242.29,-133.19
457184,1.32,2.92,-0.09,-5.64,-208.27,-144.29
457208,1.19,2.96,-0.13,-3.99,-186.62,-47.89
457220,1.35,2.48,-0.16,-11.43,-151.38,-14.96
457232,1.2,2.14,-0.07,-8.87,-113.09,5.77
457244,0.88,1.94,-0.03,-4.48,-95.83,23.82
457256,0.68,1.71,-0.05,-10.09,-99.79,39.85
457268,0.65,1.37,-0.06,-14.36,-103.76,21.99
457280,0.58,1.02,-0.07,-23.07,-110.77,67.11
457292,0.51,0.71,0.0,-33.07,-135.16,48.15
457304,0.57,0.45,0.01,-31.49,-148.45,39.85
457316,0.66,0.25,0.05,-25.76,-151.56,44.31
457328,0.74,0.11,0.09,-22.53,-144.92,29.98
457340,0.75,0.01,0.11,-22.65,-131.56,21.81
457352,0.72,-0.09,0.11,-27.1,-111.2,23.02
457364,0.67,-0.2,0.13,-34.48,-92.54,23.88
457376,0.63,-0.29,0.15,-36.43,-83.33,23.02
457388,0.65,-0.39,0.19,-32.83,-75.65,24.61
457400,0.71,-0.46,0.14,-21.98,-59.0,22.35
457412,0.68,-0.44,0.13,-3.87,-37.11,19.98
457424,0.69,-0.37,0.13,9.24,-16.32,10.95
457586,1.55,2.64,-0.82,-42.83,321.0,29.06
457598,0.6,3.0,-0.76,16.56,283.44,33.76
457610,0.44,3.4,-0.77,5.95,219.78,108.63
457622,0.63,2.84,-0.66,-6.18,173.62,174.43
457646,0.25,2.52,-0.47,23.27,138.8,193.39
457658,0.03,2.28,-0.5,13.33,127.77,210.04
457670,-0.08,1.91,-0.51,-2.53,116.55,216.44
457682,-0.1,1.58,-0.44,-18.38,116.91,211.99
457694,-0.2,1.26,-0.36,-33.56,121.37,202.66
457706,-0.34,0.96,-0.28,-50.15,120.08,186.26
457718,-0.45,0.68,-0.26,-59.78,116.85,166.74
457730,-0.51,0.43,-0.21,-57.53,111.85,149.55
457742,-0.6,0.28,-0.21,-45.09,112.1,127.41
457754,-0.66,0.23,-0.17,-30.15,113.26,106.68
457766,-0.7,0.21,-0.13,-20.64,107.71,89.12
457778,-0.69,0.13,-0.16,-19.97,98.68,67.48
457790,-0.65,0.04,-0.21,-18.2,98.87,56.44
457802,-0.62,-0.03,-0.25,-13.26,90.51,39.31
457814,-0.61,-0.06,-0.28,2.53,91.12,26.44
457826,-0.54,-0.03,-0.25,13.94,101.55,10.4
457838,-0.49,0.09,-0.21,20.46,106.85,-2.52
457850,-0.43,0.23,-0.16,17.84,110.94,-12.52
457862,-0.39,0.34,-0.14,7.9,109.41,-19.17
458024,0.57,1.94,-0.29,39.55,-213.39,-146.91
458036,0.52,1.67,-0.21,37.96,-198.21,-133.56
458048,0.43,1.48,-0.14,46.07,-194.79,-126.0
458060,0.36,1.26,0.07,64.3,-197.66,-107.04
458084,0.45,1.05,0.21,65.22,-182.35,-66.67
458096,0.54,0.87,0.16,62.23,-152.48,-80.51
458108,0.57,0.72,0.14,54.36,-123.7,-66.61
458120,0.61,0.57,0.13,44.0,-91.74,-70.45
458132,0.63,0.45,0.15,40.77,-57.23,-73.32
458144,0.62,0.39,0.14,41.56,-25.22,-76.98
458156,0.6,0.38,0.13,37.11,3.87,-86.43
458168,0.58,0.36,0.13,32.17,28.62,-90.94
458180,0.56,0.34,0.13,24.97,46.79,-90.51
458192,0.53,0.29,0.14,20.28,59.05,-90.27
458204,0.49,0.23,0.14,20.52,66.49,-90.39
458216,0.5,0.19,0.2,25.46,71.06,-90.09
458228,0.54,0.24,0.2,34.06,71.91,-89.9
458240,0.59,0.34,0.18,38.21,74.84,-88.8
458252,0.63,0.44,0.15,37.05,79.47,-85.21
458264,0.67,0.49,0.15,33.08,86.49,-80.02
458276,0.66,0.54,0.18,31.19,95.76,-76.06
458288,0.61,0.61,0.16,26.44,95.88,-71.67
458300,0.57,0.64,0.12,17.41,90.15,-63.74
458458,0.22,1.0,-0.29,-0.03,23.62,-0.27
458470,0.17,1.05,-0.27,-27.34,60.08,9.12
458482,0.23,0.86,-0.19,-48.75,110.33,19.06
458494,0.23,0.62,-0.14,-56.06,165.02,27.17
458518,-0.07,0.85,-0.28,-37.28,203.19,29.31
458530,-0.09,1.2,-0.23,-28.87,208.13,32.48
458542,-0.07,1.44,-0.22,-41.12,207.22,33.7
458554,-0.17,1.48,-0.26,-64.6,200.02,35.71
458566,-0.26,1.39,-0.31,-85.51,176.06,34.18
458578,-0.19,1.32,-0.45,-103.5,146.67,34.67
458590,-0.25,1.56,-0.54,-117.95,88.19,29.18
458602,-0.52,2.02,-0.56,-129.42,28.38,23.39
458614,-0.51,2.16,-0.61,-147.65,-14.18,41.07
458626,-0.39,1.85,-0.55,-144.05,-34.79,62.72
458638,-0.39,1.76,-0.49,-131.12,-48.88,62.11
458650,-0.2,1.55,-0.31,-106.61,-39.24,50.28
458662,-0.04,1.38,-0.2,-74.9,-1.38,28.57
458674,-0.12,1.46,-0.1,-43.75,59.78,5.52
458686,-0.3,1.58,-0.23,-21.67,118.07,-25.45
458698,-0.33,1.64,-0.37,5.03,181.06,-59.84
458710,-0.83,2.29,-0.25,-7.59,212.58,-84.05
458722,-1.05,2.02,-0.34,-3.93,213.32,-86.12
458734,-1.0,2.49,-0.47,-29.66,202.22,-116.3
458897,-0.75,2.04,-1.01,301.25,45.63,-108.01
458909,-0.58,1.99,-0.95,297.78,59.23,-98.32
458921,-0.42,1.98,-0.89,301.93,70.51,-106.79
458933,-0.3,1.98,-0.86,301.56,83.74,-108.56
458957,-0.17,1.93,-0.6,296.13,118.01,-105.69
458969,-0.17,1.91,-0.54,285.58,129.05,-103.32
458981,-0.18,1.86,-0.52,270.83,133.38,-96.85
458993,-0.2,1.77,-0.5,256.01,131.61,-88.87
459005,-0.19,1.65,-0.49,238.57,128.62,-80.76
459017,-0.24,1.5,-0.4,223.39,127.71,-73.32
459029,-0.27,1.38,-0.31,210.52,121.43,-64.54
459041,-0.29,1.27,-0.25,202.6,107.04,-62.22
459053,-0.26,1.21,-0.17,193.75,87.89,-56.55
459065,-0.18,1.12,-0.08,180.1,65.27,-52.16
459077,-0.11,1.02,-0.0,163.82,48.99,-51.24
459089,-0.14,0.89,0.06,146.25,33.5,-51.43
459101,-0.19,0.79,0.12,129.18,12.95,-53.26
459113,-0.14,0.69,0.16,110.71,-7.72,-54.96
459125,-0.02,0.59,0.19,89.18,-17.54,-57.59
459137,0.13,0.51,0.24,68.33,-14.98,-60.21
459149,0.24,0.47,0.28,49.67,-3.33,-62.52
459161,0.25,0.48,0.27,29.43,7.89,-63.68
459173,0.15,0.48,0.28,6.38,13.01,-63.68
459335,0.13,1.02,-0.16,-168.56,-80.16,-5.09
459347,0.14,1.13,-0.25,-181.98,-65.1,1.32
459359,0.08,1.24,-0.37,-195.88,-54.73,7.84
459371,0.02,1.29,-0.41,-211.92,-49.85,15.52
459395,0.06,1.22,-0.53,-251.92,-46.62,33.76
459407,0.11,1.1,-0.49,-264.97,-34.85,40.04
459419,0.09,1.01,-0.44,-265.21,-21.32,44.12
459431,-0.02,0.98,-0.34,-259.17,-14.06,51.26
459443,-0.18,0.98,-0.26,-253.14,-22.84,61.32
