time,ax,ay,az,gx,gy,gz
384842,1.14,4.22,-0.11,-87.83,80.33,223.51
384854,0.66,3.93,-0.3,-98.68,46.37,230.77
384866,0.15,4.13,-0.46,-82.34,0.45,246.93
384878,0.08,3.78,-0.28,-66.37,-32.05,268.94
384890,0.16,3.63,-0.25,-44.9,-41.32,265.95
384902,0.03,3.24,-0.24,-40.21,-5.22,267.05
384914,-0.25,2.75,-0.36,-40.39,34.29,254.73
384926,-0.59,2.23,-0.35,-35.45,78.93,239.55
385085,-0.89,0.82,-0.37,129.12,-81.13,-273.07
385097,-0.69,1.06,-0.49,105.71,-96.62,-276.06
385109,-0.6,1.19,-0.66,84.91,-115.28,-273.93
385121,-0.57,1.35,-0.72,60.4,-135.04,-264.9
385145,-0.62,2.24,-0.65,31.5,-217.23,-244.29
385157,-0.22,2.53,-0.61,27.17,-240.1,-214.9
385169,0.35,2.44,-0.31,30.1,-219.85,-188.13
385181,0.79,2.42,0.06,53.45,-202.48,-205.76
385193,0.92,2.85,0.27,57.35,-180.83,-182.83
385205,0.97,3.04,0.17,54.12,-161.81,-152.46
385217,0.94,2.88,0.01,42.05,-141.01,-116.43
385229,0.92,2.62,-0.04,30.16,-135.34,-78.5
385241,0.86,2.39,-0.02,22.11,-140.65,-35.76
385253,0.83,2.06,0.04,22.23,-151.93,-1.43
385265,0.88,1.69,0.06,19.67,-165.59,21.13
385277,0.87,1.33,0.05,16.68,-171.62,35.65
385289,0.84,1.0,0.04,10.71,-173.27,44.31
385301,0.85,0.72,0.02,5.71,-171.5,48.51
385313,0.93,0.48,0.07,0.64,-161.26,44.79
385325,0.98,0.29,0.15,-3.26,-143.82,40.1
385337,1.0,0.14,0.21,-8.62,-120.46,37.84
385349,1.0,0.0,0.27,-15.09,-91.99,34.49
385361,0.92,-0.13,0.3,-16.67,-64.55,32.72
385523,1.28,3.1,0.21,47.78,85.51,152.96
385535,1.73,3.86,-0.08,4.36,147.1,133.33
385547,1.74,2.78,-0.02,-4.17,205.15,135.71
385559,0.87,3.16,0.02,1.93,186.55,114.49
385583,0.49,3.02,-0.13,-14.84,129.6,149.24
385595,0.38,2.82,-0.08,-14.84,110.27,156.68
385607,0.1,2.65,-0.18,-31.86,90.21,161.93
385619,-0.08,2.08,-0.31,-43.32,71.37,154.98
385631,-0.18,1.69,-0.3,-52.04,45.76,154.37
385643,-0.17,1.39,-0.23,-43.07,22.52,135.95
385655,-0.13,1.21,-0.12,-35.57,13.38,114.43
385667,-0.18,1.07,-0.03,-29.54,12.34,97.11
385679,-0.32,0.89,-0.03,-37.34,15.94,75.04
385691,-0.31,0.63,-0.0,-46.86,29.54,56.68
385703,-0.19,0.39,-0.01,-34.72,60.51,45.4
385715,-0.21,0.33,-0.09,-36.0,92.71,32.78
385727,-0.32,0.26,-0.15,-49.54,107.71,23.63
385739,-0.42,0.1,-0.21,-57.53,113.19,23.09
385751,-0.46,-0.07,-0.21,-54.11,115.39,25.16
385763,-0.46,-0.13,-0.24,-43.38,110.08,20.71
385775,-0.4,-0.06,-0.21,-20.82,108.68,13.82
385787,-0.26,0.18,-0.16,9.73,113.5,2.78
385799,-0.17,0.53,-0.06,21.38,127.46,-8.68
385960,0.35,1.77,0.11,-5.39,-102.84,-13.38
385972,0.37,1.48,0.31,8.51,-119.43,-0.57
385984,0.4,1.32,0.41,17.9,-131.01,2.6
385996,0.49,1.12,0.41,19.0,-130.65,7.29
386020,0.64,0.62,0.42,13.82,-94.67,10.83
386032,0.63,0.42,0.45,12.6,-67.29,2.17
386044,0.59,0.26,0.61,15.64,-33.39,-3.93
386056,0.45,0.23,0.6,7.66,-12.78,-9.48
386068,0.34,0.15,0.49,-4.78,-8.88,-15.21
386080,0.29,-0.01,0.31,-14.54,-12.6,-20.69
386092,0.28,-0.16,0.19,-15.33,-18.09,-22.04
386104,0.3,-0.3,0.2,-8.32,-24.73,-20.09
386116,0.35,-0.35,0.24,5.64,-27.23,-21.3
386128,0.46,-0.35,0.33,23.27,-19.55,-22.1
386140,0.54,-0.22,0.39,36.44,-3.88,-14.96
386152,0.59,-0.01,0.39,38.88,11.0,-3.01
386164,0.61,0.18,0.31,28.33,22.22,13.82
386176,0.67,0.26,0.28,15.77,29.47,30.1
386188,0.81,0.25,0.3,11.93,41.49,38.88
386200,0.91,0.28,0.33,10.89,59.9,51.44
386212,0.85,0.35,0.34,8.33,69.35,63.45
386224,0.73,0.51,0.24,23.02,59.72,67.29
386236,0.69,0.91,0.1,78.63,35.69,61.38
386393,0.08,1.07,0.11,86.56,-67.17,-133.68
386405,0.12,1.1,0.12,87.53,-47.17,-146.91
386417,0.12,1.03,0.1,79.49,-18.82,-155.94
386429,0.15,0.85,0.06,69.67,19.17,-160.39
386453,0.06,0.48,0.11,52.17,90.21,-162.83
386465,-0.06,0.32,0.08,46.07,105.15,-159.05
386477,-0.1,0.17,0.11,41.44,111.06,-153.07
386489,-0.11,0.02,0.14,44.0,114.6,-148.07
386501,-0.13,-0.04,0.14,48.69,115.45,-147.95
386513,-0.19,-0.02,0.08,59.12,107.58,-151.67
386525,-0.26,0.12,0.02,75.16,93.99,-164.35
386537,-0.3,0.36,-0.06,84.49,66.0,-172.1
386549,-0.32,0.58,-0.12,74.61,29.84,-168.13
386561,-0.33,0.66,-0.13,49.49,-7.6,-159.35
386573,-0.35,0.67,-0.08,29.79,-49.67,-152.52
386585,-0.4,0.84,-0.07,44.49,-109.06,-152.65
386597,-0.58,1.5,-0.32,79.73,-216.44,-149.29
386609,-0.64,2.43,-0.78,107.96,-322.48,-125.27
386621,-0.37,3.24,-1.11,53.63,-379.37,-83.01
386633,0.41,2.69,-0.62,-51.25,-373.94,-38.07
386645,0.99,1.87,0.05,-7.1,-326.62,-26.49
386657,0.56,2.39,0.04,19.85,-304.67,-35.39
386669,0.25,2.69,-0.15,-10.88,-288.09,-2.59
386832,0.58,-0.15,0.37,-29.97,-17.66,20.28
386844,0.53,-0.23,0.47,-32.95,-2.11,10.89
386856,0.49,-0.26,0.47,-28.14,5.82,6.32
386868,0.46,-0.24,0.43,-16.55,6.97,9.55
386892,0.57,-0.13,0.23,-4.11,8.01,23.76
386904,0.63,-0.09,0.22,-1.18,15.15,29.37
386916,0.71,-0.07,0.29,5.83,24.54,34.67
386928,0.83,0.0,0.28,15.71,43.62,39.49
386940,0.85,0.16,0.26,17.47,63.87,47.78
386952,0.75,0.39,0.11,16.01,68.62,58.09
386964,0.73,0.68,-0.05,25.4,63.62,71.81
386976,0.75,1.29,-0.01,52.72,52.58,76.07
386988,0.81,2.65,0.23,43.45,34.78,57.78
387000,1.38,3.35,0.1,5.52,91.79,44.43
387012,1.42,2.66,-0.05,-13.2,146.73,56.93
387024,0.53,2.77,-0.26,-18.38,116.55,45.95
387036,0.18,2.95,-0.32,-12.59,69.72,74.49
387048,0.39,2.81,-0.21,-4.97,46.06,118.39
387060,0.49,2.71,-0.15,-4.9,51.49,144.85
387072,0.33,2.58,-0.19,-14.05,66.0,154.0
387084,0.08,2.27,-0.25,-24.54,68.13,159.12
387096,-0.14,1.92,-0.28,-24.54,57.77,159.49
387108,-0.24,1.55,-0.19,-19.48,54.35,156.32
387265,-1.03,0.41,-0.44,64.43,6.67,-132.1
387277,-1.08,0.6,-0.62,40.71,-37.84,-131.12
387289,-1.06,0.59,-0.69,18.88,-86.01,-131.91
387301,-0.97,0.54,-0.65,12.72,-131.2,-138.13
387325,-0.87,1.15,-0.62,64.85,-243.94,-145.39
387337,-0.79,1.88,-0.64,70.83,-295.53,-140.02
387349,-0.39,2.34,-0.73,37.47,-300.59,-128.5
387361,0.42,2.0,-0.28,17.05,-238.7,-113.93
387373,0.8,1.91,0.23,53.39,-169.49,-142.83
387385,0.57,2.55,0.36,53.94,-118.94,-165.57
387397,0.57,2.56,0.38,58.08,-76.81,-141.49
387409,0.64,2.51,0.26,67.9,-43.88,-112.22
387421,0.73,2.45,0.16,56.68,-7.84,-83.19
387433,0.75,2.31,0.17,27.96,19.23,-79.78
387445,0.6,2.08,0.17,23.08,23.5,-63.26
387457,0.41,1.82,0.17,20.77,-5.28,-42.71
387469,0.39,1.46,0.24,22.78,-41.56,-16.24
387481,0.4,1.18,0.31,22.23,-77.72,1.2
387493,0.49,0.93,0.37,20.89,-104.92,-1.55
387505,0.58,0.77,0.38,12.72,-119.12,0.71
387517,0.64,0.6,0.4,2.9,-126.32,5.16
387529,0.68,0.42,0.4,-3.62,-131.44,7.72
387541,0.73,0.26,0.39,-10.94,-133.51,10.28
387702,0.78,1.33,0.18,15.16,87.52,144.0
387714,0.76,2.64,0.38,-3.81,99.54,129.24
387726,1.17,3.01,0.15,-36.43,167.1,103.09
387738,1.0,2.45,0.13,-56.31,201.67,93.82
387762,-0.22,2.91,0.06,-62.65,73.99,102.17
387774,-0.06,2.77,0.05,-58.93,9.17,125.34
387786,0.12,2.66,0.12,-57.95,-10.46,139.55
387798,0.08,2.5,0.06,-69.17,-6.68,142.54
387810,-0.08,2.22,0.08,-70.27,-12.29,140.46
387822,-0.17,1.93,0.06,-58.2,-19.61,136.99
387834,-0.2,1.61,-0.01,-42.95,-6.44,129.12
387846,-0.21,1.31,0.01,-29.97,28.26,113.45
387858,-0.26,1.05,0.03,-18.68,65.02,103.09
387870,-0.38,0.85,0.04,-0.45,94.41,99.85
387882,-0.43,0.63,0.02,5.4,118.87,71.93
387894,-0.57,0.43,-0.02,11.07,138.62,41.99
387906,-0.65,0.27,-0.03,19.12,142.22,11.44
387918,-0.67,0.17,-0.05,29.0,133.19,-14.29
387930,-0.61,0.11,-0.04,43.08,120.51,-38.62
387942,-0.53,0.07,-0.05,61.56,105.63,-64.35
387954,-0.46,0.06,-0.09,74.79,96.06,-83.93
387966,-0.5,-0.01,-0.14,77.41,86.43,-92.95
387978,-0.56,-0.08,-0.18,69.12,75.57,-100.82
388139,0.48,2.25,0.35,74.55,-213.15,-131.61
388151,0.64,2.12,0.37,71.5,-167.96,-103.32
388163,0.69,1.95,0.31,67.47,-93.88,-68.07
388175,0.48,1.83,0.28,38.45,-29.37,-21.85
388199,0.39,1.52,0.17,-13.2,7.95,-12.95
388211,0.27,1.27,0.18,-24.17,9.11,-16.37
388223,0.06,1.01,0.23,-18.93,-16.62,-12.34
388235,-0.02,0.77,0.29,-10.27,-65.95,-9.84
388247,0.05,0.57,0.29,-0.45,-116.62,-10.69
388259,0.15,0.43,0.32,5.89,-151.62,-14.84
388271,0.26,0.37,0.32,5.03,-164.49,-22.04
388283,0.34,0.35,0.3,-1.61,-161.44,-25.09
388295,0.36,0.33,0.28,-10.82,-153.7,-24.35
388307,0.38,0.27,0.21,-20.88,-140.53,-25.88
388319,0.42,0.21,0.17,-27.53,-126.5,-35.21
388331,0.42,0.13,0.18,-23.26,-116.01,-42.77
388343,0.38,0.1,0.16,-10.7,-114.49,-44.96
388355,0.38,0.11,0.17,4.36,-118.76,-41.73
388367,0.46,0.17,0.16,10.89,-121.56,-45.09
388379,0.6,0.25,0.14,12.23,-112.05,-49.48
388391,0.68,0.36,0.13,15.22,-89.98,-45.69
388403,0.7,0.45,0.12,18.82,-66.87,-35.33
388415,0.71,0.53,0.11,18.27,-42.78,-22.52
388575,0.21,1.77,0.09,-10.51,-40.1,197.05
388587,0.16,1.57,0.09,-12.34,-43.33,196.74
388599,0.13,1.34,0.09,-12.22,-35.65,193.76
388611,0.07,1.13,0.07,-12.95,-15.53,186.93
388635,-0.18,0.69,0.08,-13.87,51.37,158.45
388647,-0.24,0.47,0.13,-6.67,92.34,148.09
388659,-0.22,0.39,0.22,-6.86,136.18,126.26
388671,-0.24,0.4,0.21,-14.11,171.91,94.18
388683,-0.28,0.4,0.23,-15.57,201.0,71.2
388695,-0.37,0.36,0.21,-7.77,214.9,53.27
388707,-0.5,0.34,0.14,-0.76,214.84,30.04
388719,-0.65,0.36,0.09,2.41,199.11,11.13
388731,-0.79,0.41,0.02,-3.5,173.68,-1.91
388743,-0.88,0.47,-0.06,-12.34,138.01,-9.41
388755,-0.85,0.51,-0.09,-18.14,98.01,-19.48
388767,-0.78,0.53,-0.1,-17.59,56.97,-32.71
388779,-0.73,0.56,-0.08,-13.2,16.61,-47.52
388791,-0.71,0.66,-0.1,-8.14,-23.33,-64.35
388803,-0.67,0.81,-0.1,-6.61,-60.53,-75.27
388815,-0.62,0.93,-0.15,-6.92,-93.27,-83.26
388827,-0.58,0.98,-0.23,-12.77,-117.42,-87.95
388839,-0.54,0.95,-0.25,-21.25,-131.93,-91.37
388851,-0.48,0.88,-0.21,-21.73,-137.42,-96.49
389013,0.36,1.65,-0.03,64.73,-50.71,-142.4
389025,0.37,1.53,-0.01,51.74,-29.85,-121.91
389037,0.34,1.37,0.01,41.99,-22.05,-100.15
389049,0.32,1.2,0.06,35.77,-25.28,-76.91
389073,0.28,0.85,0.17,27.6,-49.0,-32.83
389085,0.31,0.69,0.18,23.08,-59.55,-15.82
389097,0.32,0.56,0.2,19.43,-68.57,-2.04
389109,0.3,0.47,0.21,18.14,-79.98,8.76
389121,0.29,0.42,0.19,17.11,-92.96,17.05
389133,0.3,0.39,0.18,17.6,-102.54,19.67
389145,0.33,0.39,0.15,18.27,-108.33,19.85
389157,0.34,0.39,0.13,19.79,-106.99,18.27
389169,0.33,0.44,0.11,20.28,-103.94,15.77
389181,0.33,0.46,0.11,18.88,-95.95,13.76
389193,0.35,0.5,0.12,18.02,-84.67,9.67
389205,0.38,0.56,0.15,17.66,-68.09,4.18
389217,0.39,0.63,0.15,14.67,-50.34,-2.89
389229,0.41,0.7,0.15,15.1,-32.29,-9.6
389241,0.42,0.77,0.16,17.78,-14.73,-14.84
389253,0.36,0.81,0.14,14.49,1.49,-15.15
389265,0.34,0.8,0.15,13.02,12.46,-11.73
389277,0.35,0.82,0.19,16.44,19.96,-6.98
389289,0.36,0.92,0.23,21.5,26.73,-2.65
389446,0.06,1.66,-0.02,2.53,-55.04,119.49
389458,0.05,1.6,-0.0,6.74,-67.48,144.98
389470,0.07,1.66,0.05,13.88,-72.6,161.38
389482,0.09,1.7,0.07,14.0,-69.49,173.02
389506,0.06,1.72,0.13,12.17,-46.2,178.88
389518,0.04,1.69,0.11,7.66,-30.59,176.38
389530,0.02,1.57,0.1,1.62,-14.06,173.63
389542,-0.01,1.39,0.1,-6.31,1.97,168.39
389554,-0.04,1.2,0.1,-13.56,15.08,161.38
389566,-0.06,1.01,0.12,-18.01,26.79,153.82
389578,-0.07,0.85,0.13,-21.61,35.63,145.04
389590,-0.08,0.71,0.15,-22.71,43.01,135.1
389602,-0.07,0.61,0.18,-22.16,49.9,124.49
389614,-0.09,0.6,0.23,-18.5,54.72,111.32
389626,-0.18,0.63,0.19,-17.34,57.34,97.23
389638,-0.26,0.61,0.16,-29.11,55.76,89.18
389650,-0.33,0.52,0.14,-41.37,48.8,81.81
389662,-0.34,0.37,0.13,-46.0,38.44,72.23
389674,-0.34,0.28,0.15,-46.43,24.47,59.85
389686,-0.28,0.24,0.19,-37.22,11.12,44.0
389698,-0.25,0.32,0.17,-21.06,-1.74,24.79
389710,-0.27,0.47,0.1,-21.37,-12.29,9.79
389722,-0.29,0.55,0.04,-37.77,-21.81,0.34
389881,-0.18,1.7,-0.35,22.78,-121.32,-188.19
389893,-0.24,2.15,-0.43,24.67,-124.73,-212.89
389905,-0.08,2.29,-0.51,11.25,-114.49,-226.67
389917,0.27,1.99,-0.29,5.71,-87.05,-235.21
389941,0.48,1.65,0.22,38.57,-20.59,-265.33
389953,0.41,1.62,0.32,54.91,0.51,-250.15
389965,0.37,1.68,0.19,62.84,13.99,-233.32
389977,0.39,1.74,-0.0,45.28,39.47,-204.72
389989,0.39,1.68,-0.07,21.44,71.67,-159.6
390001,0.31,1.53,-0.04,8.88,86.73,-114.11
390013,0.13,1.37,0.05,8.82,68.99,-72.65
390025,-0.05,1.23,0.11,10.77,22.58,-35.57
390037,-0.11,1.04,0.15,17.11,-37.35,-5.57
390049,-0.07,0.85,0.16,26.56,-95.77,18.09
390061,0.02,0.74,0.12,35.58,-141.99,35.71
390073,0.1,0.68,0.08,36.19,-174.18,44.73
390085,0.17,0.63,0.06,30.89,-190.22,48.45
390097,0.24,0.59,0.05,22.53,-193.63,50.46
390109,0.29,0.55,-0.0,13.57,-187.78,49.31
390121,0.32,0.49,0.04,5.71,-178.7,42.78
390133,0.34,0.45,0.04,5.03,-163.33,37.9
390145,0.33,0.45,0.03,5.22,-148.33,30.28
390157,0.32,0.46,0.03,6.01,-135.22,22.72
390316,0.3,1.44,0.08,36.56,-60.34,-20.94
390328,0.31,1.78,0.14,38.57,-47.29,-18.38
390340,0.35,2.08,0.07,33.27,-34.49,-11.55
390352,0.35,2.12,-0.03,11.38,-20.77,6.26
390376,0.03,1.65,-0.05,-12.22,-41.87,50.65
390388,-0.05,1.51,0.05,-3.68,-75.65,74.91
390400,-0.02,1.48,0.13,10.28,-110.4,100.28
390412,0.08,1.47,0.16,18.39,-130.16,116.32
390424,0.13,1.48,0.13,17.41,-134.31,126.01
390436,0.14,1.48,0.12,15.1,-132.23,127.35
390448,0.16,1.48,0.09,14.3,-125.22,127.17
390460,0.19,1.44,0.05,7.35,-111.74,128.82
390472,0.2,1.32,0.04,-4.66,-91.93,128.51
390484,0.13,1.15,0.07,-16.18,-71.07,130.34
390496,0.04,0.96,0.13,-23.32,-56.62,129.73
390508,0.0,0.78,0.16,-26.79,-48.45,127.41
390520,0.0,0.62,0.17,-26.25,-42.96,123.94
390532,-0.01,0.51,0.18,-23.75,-38.21,117.96
390544,-0.02,0.46,0.18,-20.64,-33.15,112.6
390556,-0.03,0.46,0.16,-19.48,-27.54,103.45
390568,-0.08,0.48,0.14,-22.53,-22.48,94.61
390580,-0.08,0.46,0.12,-27.89,-17.6,87.23
390592,-0.09,0.43,0.11,-32.22,-12.05,77.41
390752,0.43,1.71,0.08,-64.6,-82.72,-69.66
390765,0.68,2.15,0.14,-62.1,-81.93,-82.95
390776,0.97,2.16,0.22,-65.03,-74.79,-86.24
390788,0.95,1.88,0.34,-59.36,-86.99,-81.61
390812,0.6,1.48,0.35,-33.32,-162.23,-32.28
390824,0.73,1.32,0.32,-21.67,-177.9,25.59
390836,0.93,1.22,0.32,-20.7,-158.57,59.37
390848,0.96,1.14,0.29,-30.82,-109.31,70.1
390860,0.86,0.99,0.31,-39.05,-58.15,67.78
390872,0.71,0.85,0.32,-44.05,-21.26,60.59
390884,0.6,0.7,0.3,-47.22,4.54,58.45
390896,0.5,0.56,0.29,-49.97,23.32,55.52
390908,0.37,0.47,0.27,-55.88,32.1,54.37
390920,0.33,0.36,0.21,-60.7,37.77,56.13
390932,0.29,0.26,0.23,-60.94,33.07,57.9
390944,0.24,0.24,0.28,-63.62,21.97,60.04
390956,0.18,0.29,0.28,-70.21,6.18,65.77
390968,0.15,0.34,0.26,-84.11,-5.59,71.32
390980,0.36,0.3,0.24,-93.56,-0.16,77.66
390992,0.53,0.35,0.29,-97.59,12.83,76.74
391004,0.48,0.47,0.41,-109.23,18.01,70.89
391016,0.41,0.44,0.52,-116.49,14.41,65.77
391028,0.35,0.38,0.51,-106.37,2.46,58.82
391186,0.73,1.05,0.79,60.28,15.69,0.77
391198,0.74,1.12,0.76,67.41,13.87,0.16
391210,0.74,1.21,0.71,64.91,14.47,6.62
391222,0.78,1.25,0.71,56.5,23.8,13.39
391234,0.68,1.33,0.64,40.1,36.43,14.73
391258,0.33,1.09,1.06,24.0,-28.09,8.21
391270,0.39,1.02,1.14,23.82,-44.12,-5.33
391282,0.41,1.13,1.12,-2.77,-22.05,-10.15
391294,0.16,0.88,1.07,-16.37,5.63,-16.0
391306,-0.07,0.68,1.01,-19.78,-10.65,-10.57
391318,0.22,0.65,0.75,-18.81,-19.24,-12.65
391330,0.37,0.52,0.58,-27.16,-6.62,-14.84
391342,0.22,0.39,0.62,-33.26,-1.74,-13.32
391354,0.15,0.32,0.63,-40.51,-6.44,-11.12
391366,0.16,0.22,0.7,-50.45,-6.07,-10.82
391378,0.25,0.23,0.58,-49.66,10.27,-8.87
391390,0.07,0.25,0.58,-64.6,19.29,-13.62
391402,0.06,0.23,0.55,-59.29,20.39,-16.18
391414,0.23,0.39,0.48,-61.67,25.51,-21.06
391426,0.15,0.46,0.45,-63.26,17.46,-31.12
391438,-0.06,0.52,0.36,-62.28,-6.26,-47.77
391450,-0.22,0.66,0.36,-68.62,-45.71,-63.99
391462,-0.16,0.71,0.33,-76.31,-84.73,-76.06
391620,-0.63,1.87,-1.1,103.57,-102.05,-377.4
391632,-0.56,2.26,-1.17,155.71,-81.2,-410.51
391644,-0.54,2.64,-1.03,200.71,-74.12,-430.45
391656,-0.51,2.93,-0.86,234.36,-76.68,-434.54
391680,-0.28,3.27,-0.52,245.4,-68.57,-401.24
391692,-0.0,3.47,-0.22,237.53,-36.2,-367.28
391704,0.19,3.52,0.11,225.46,9.47,-347.4
391716,0.18,3.41,0.45,225.89,34.29,-322.46
391728,0.25,3.26,0.7,231.38,11.49,-298.38
391740,0.48,3.21,0.78,230.34,-35.46,-267.46
391752,0.64,3.1,0.8,218.82,-99.37,-231.12
391764,0.81,2.95,0.81,196.44,-162.78,-187.28
391776,1.1,2.67,0.95,162.66,-202.05,-142.1
391788,1.27,2.27,1.06,130.95,-221.56,-98.74
391800,1.46,1.88,1.09,104.61,-220.89,-58.5
391812,1.54,1.46,1.14,85.77,-205.89,-29.41
391824,1.56,0.95,1.16,76.99,-196.2,-11.18
391836,1.86,0.57,1.1,74.85,-184.06,-2.16
391848,2.09,0.2,1.18,68.63,-163.27,8.21
391860,2.21,-0.19,1.32,55.22,-141.13,26.26
391872,2.22,-0.48,1.5,37.47,-127.9,53.7
391884,2.37,-0.54,1.59,22.47,-118.82,89.0
391896,2.58,-0.46,1.65,-0.88,-99.73,128.09
392059,-1.35,5.0,0.43,-206.49,-92.11,464.12
392071,-2.18,4.06,-0.38,-193.68,29.96,449.24
392083,-3.61,2.98,-1.29,-190.7,191.24,409.61
392095,-4.45,2.1,-2.43,-183.38,326.3,318.21
392119,-4.91,1.29,-3.43,30.89,144.17,-57.46
392131,-4.24,1.53,-3.09,143.14,-30.89,-234.41
392143,-3.55,1.93,-2.29,233.27,-140.65,-384.84
392155,-2.69,2.35,-1.86,274.97,-143.57,-474.23
392167,-2.27,2.9,-1.6,246.86,-90.34,-485.88
392179,-1.36,3.13,-1.13,213.21,-23.76,-450.15
392191,-0.42,3.42,-0.34,188.21,10.08,-427.95
392203,0.27,3.57,0.52,177.17,-13.82,-423.56
392215,0.66,3.81,0.89,201.62,-61.44,-410.51
392227,1.42,4.3,0.92,197.6,-129.06,-363.38
392239,2.38,4.27,0.97,157.47,-174.18,-311.73
392251,2.98,3.77,1.41,115.83,-193.82,-267.89
392263,3.25,2.71,1.58,70.4,-192.9,-195.15
392275,3.19,1.56,1.62,33.57,-196.87,-114.6
392287,3.26,0.7,1.46,14.73,-188.45,-52.16
392299,3.43,-0.12,1.3,0.64,-155.46,-18.56
392311,3.41,-1.02,1.34,-16.12,-138.82,4.85
392323,3.27,-1.33,1.36,-46.18,-152.17,49.73
392335,3.55,-1.56,1.19,-47.65,-161.93,56.5
392500,0.2,3.84,1.28,-201.12,-103.51,334.37
392512,-0.27,3.52,1.09,-170.33,-160.34,311.26
392524,-0.33,3.03,0.58,-148.32,-116.68,293.15
392536,-0.68,2.63,0.1,-137.83,-23.39,263.33
392560,-2.29,2.02,-1.06,-131.06,127.58,182.54
392572,-2.76,1.81,-1.91,-126.18,161.55,127.6
392584,-2.74,1.45,-2.34,-83.87,161.06,32.6
392596,-2.67,1.33,-2.15,-1.18,80.39,-74.05
392608,-2.5,1.31,-1.78,89.79,-29.79,-178.87
392620,-2.1,1.32,-1.49,158.08,-84.85,-266.12
392632,-1.8,1.42,-1.2,204.49,-74.0,-333.26
392644,-1.68,1.61,-0.89,221.13,-42.11,-362.22
392656,-1.26,1.92,-0.6,212.05,11.79,-343.99
392668,-0.67,2.23,-0.16,184.61,72.52,-322.1
392680,-0.22,2.74,0.46,176.25,112.46,-329.54
392692,0.45,3.45,0.96,196.44,110.15,-345.39
392704,1.02,3.67,1.22,227.35,26.37,-382.28
392716,1.4,3.55,1.48,238.27,-103.27,-386.3
392728,2.02,3.9,1.82,205.83,-199.61,-353.32
392740,2.42,3.84,1.94,131.8,-198.57,-295.88
392752,2.65,3.33,2.03,57.66,-128.03,-224.35
392764,2.49,2.57,1.88,20.71,-85.71,-181.61
392776,2.33,1.63,1.49,23.39,-91.44,-164.72
392941,0.73,-0.82,0.42,-5.15,-19.43,91.26
392953,0.74,-0.69,0.47,-6.06,-1.62,108.33
392965,0.75,-0.52,0.5,-9.17,24.96,124.31
392977,0.74,-0.35,0.54,-12.47,46.61,139.31
393001,0.81,0.06,0.56,-21.92,72.1,163.21
393013,0.85,0.31,0.65,-28.2,70.69,173.7
393025,0.98,0.57,0.71,-32.89,62.52,181.81
393037,1.09,0.9,0.87,-33.32,61.0,189.06
393049,1.24,1.39,1.1,-29.78,75.21,187.11
393061,1.5,1.79,1.46,-27.83,111.49,175.46
393073,1.66,2.51,1.81,-29.66,148.13,160.71
393085,1.46,3.2,1.74,-41.79,143.26,144.61
393097,1.41,3.45,1.21,-58.38,98.87,136.99
393109,1.17,3.38,1.01,-74.6,37.83,137.35
393121,0.77,3.1,1.07,-87.53,-34.06,140.28
393133,0.62,2.64,0.92,-94.78,-70.1,138.94
393145,0.38,2.15,0.72,-97.89,-62.05,135.4
