time,ax,ay,az,gx,gy,gz
469912,0.58,0.42,0.34,41.25,9.66,42.05
469924,0.47,0.35,0.29,43.33,10.21,42.29
469936,0.44,0.3,0.29,48.21,12.46,46.2
469948,0.47,0.26,0.33,52.35,18.13,50.04
469960,0.46,0.22,0.41,56.01,20.02,49.61
469972,0.48,0.21,0.44,59.43,19.11,46.01
469984,0.48,0.21,0.46,60.71,18.26,43.82
469996,0.55,0.21,0.43,60.52,21.06,44.43
470008,0.57,0.21,0.39,58.69,28.13,44.79
470020,0.54,0.18,0.37,57.53,32.52,47.78
470032,0.54,0.15,0.38,60.03,32.46,51.5
470044,0.55,0.15,0.45,64.43,30.27,53.63
470056,0.57,0.17,0.51,68.94,27.22,54.55
470068,0.57,0.22,0.56,68.39,29.29,55.28
470222,1.51,1.11,0.98,105.03,63.44,41.68
470234,1.48,1.09,0.83,88.21,82.34,49.55
470246,1.34,0.98,0.64,65.89,99.84,65.1
470258,1.12,0.79,0.47,53.45,101.43,75.95
470270,0.84,0.64,0.48,58.82,76.06,78.63
470294,0.99,0.44,0.46,86.44,30.33,80.71
470306,1.01,0.46,0.39,87.66,39.29,78.94
470318,0.97,0.42,0.31,87.35,55.88,78.15
470330,0.9,0.36,0.22,87.72,72.04,78.63
470342,0.76,0.29,0.18,90.52,79.78,80.77
470354,0.65,0.24,0.1,93.88,81.55,84.18
470366,0.59,0.2,0.09,98.75,80.88,87.78
470378,0.54,0.22,0.07,99.55,84.66,90.04
470390,0.49,0.21,0.12,97.78,91.37,92.9
470402,0.43,0.22,0.17,94.91,96.97,93.63
470414,0.38,0.22,0.17,89.97,100.02,94.79
470426,0.31,0.19,0.16,84.91,99.96,95.1
470438,0.31,0.2,0.17,80.77,97.34,94.67
470450,0.35,0.22,0.17,75.83,99.66,90.95
470462,0.39,0.25,0.21,70.34,103.56,84.67
470474,0.5,0.27,0.27,69.55,109.47,75.95
470486,0.54,0.31,0.35,72.11,112.16,64.67
470498,0.52,0.34,0.44,77.23,104.29,53.82
470653,0.85,0.78,0.93,16.74,5.45,-8.13
470665,0.88,0.77,0.85,22.29,-17.6,-3.38
470677,0.98,0.74,0.7,29.43,-27.96,9.18
470689,1.02,0.78,0.6,26.01,-23.57,25.77
470701,0.98,0.71,0.57,19.24,-3.09,38.21
470725,0.77,0.58,0.61,16.19,20.57,47.23
470737,0.67,0.49,0.58,21.86,13.5,45.89
470749,0.66,0.45,0.49,29.97,3.07,46.01
470761,0.7,0.42,0.37,34.61,1.06,48.15
470773,0.64,0.38,0.27,34.24,3.74,51.81
470785,0.55,0.33,0.23,34.24,4.29,56.2
470797,0.53,0.33,0.2,30.28,6.06,59.73
470809,0.49,0.26,0.25,28.08,8.32,61.44
470821,0.42,0.2,0.29,29.18,7.83,59.0
470833,0.33,0.18,0.32,31.19,5.02,55.16
470845,0.26,0.15,0.35,31.19,0.02,49.12
470857,0.33,0.16,0.32,30.22,-1.2,41.99
470869,0.39,0.2,0.34,26.25,2.71,36.2
470881,0.45,0.2,0.37,25.03,4.35,33.27
470893,0.46,0.22,0.42,34.3,-1.26,36.68
470905,0.52,0.26,0.45,37.78,-9.85,34.61
470917,0.6,0.32,0.52,39.3,-11.87,31.2
470929,0.62,0.36,0.57,39.73,-9.0,24.37
471082,1.54,0.76,0.79,75.4,-90.71,3.45
471094,1.69,0.83,0.66,34.97,46.43,23.57
471106,0.72,0.34,0.87,34.67,100.69,21.93
471118,0.9,0.38,0.8,58.08,91.49,5.95
471130,1.2,0.43,0.74,68.21,109.11,1.07
471154,0.97,0.61,0.68,77.66,109.47,-22.28
471166,0.38,0.47,0.87,70.95,61.37,-27.59
471178,0.69,0.55,0.95,63.63,8.8,-22.89
471190,1.13,0.69,1.09,34.67,15.69,-14.72
471202,1.02,0.55,1.24,5.83,32.22,-12.1
471214,0.81,0.43,1.24,-9.66,32.71,-2.16
471226,0.73,0.38,1.1,-25.03,25.27,10.95
471238,0.71,0.32,0.93,-41.37,22.83,22.29
471250,0.61,0.26,0.81,-58.75,24.6,33.76
471262,0.51,0.2,0.73,-74.05,28.26,41.01
471274,0.43,0.15,0.67,-85.82,32.28,45.04
471286,0.4,0.14,0.6,-92.83,36.18,44.98
471298,0.38,0.2,0.55,-96.79,43.26,41.26
471310,0.37,0.29,0.5,-98.5,54.35,35.1
471322,0.38,0.4,0.4,-100.21,67.83,24.98
471334,0.34,0.52,0.33,-102.1,72.95,12.23
471346,0.29,0.68,0.25,-101.31,64.35,-5.39
471358,0.31,0.79,0.19,-99.05,47.34,-23.44
471514,-1.06,2.35,-1.07,236.44,-65.77,-390.15
471526,-0.89,2.68,-0.83,256.5,-83.45,-405.63
471538,-0.51,3.18,-0.46,261.99,-84.49,-419.41
471550,-0.13,3.63,-0.06,265.64,-80.22,-429.96
471574,0.61,4.37,0.84,279.43,-28.21,-440.88
471586,0.99,4.38,1.2,283.82,-0.16,-422.46
471598,1.22,4.37,1.62,270.16,4.41,-378.5
471610,1.31,4.02,1.65,240.4,-33.82,-311.73
471622,1.72,3.67,1.46,197.66,-82.48,-238.93
471634,1.77,3.06,1.55,151.19,-117.72,-172.28
471646,1.88,2.44,1.73,121.19,-140.77,-121.85
471658,2.0,1.83,1.71,96.62,-126.07,-89.48
471670,1.92,1.09,1.75,81.13,-108.33,-68.13
471682,1.87,0.72,1.86,61.38,-121.5,-51.37
471694,2.21,0.12,1.69,46.68,-160.34,-52.59
471706,2.66,-0.27,1.67,21.19,-212.35,-41.73
471718,3.02,-0.72,1.66,-17.77,-259.12,-11.18
471730,3.45,-1.02,1.6,-57.59,-280.16,32.78
471742,3.9,-1.15,1.65,-85.57,-283.57,83.09
471754,4.16,-1.11,1.57,-90.88,-279.12,139.91
471766,4.12,-0.74,1.4,-89.9,-252.54,216.26
471778,4.18,-0.34,1.42,-89.6,-192.96,294.06
471790,4.13,0.25,1.39,-95.76,-120.77,375.95
471953,-4.16,2.94,-2.68,-81.92,161.67,232.96
471965,-4.2,3.28,-3.37,-3.07,221.18,101.99
471977,-4.18,3.26,-3.64,102.11,199.66,-61.06
471989,-3.67,3.16,-3.37,210.89,69.29,-174.41
472013,-2.6,3.32,-2.39,347.23,-82.54,-392.83
472025,-1.75,3.55,-1.68,324.79,-38.03,-432.4
472037,-0.98,3.55,-0.87,304.24,38.8,-450.88
472049,-0.38,3.62,-0.12,341.32,58.32,-456.06
472061,0.39,3.97,0.62,394.0,24.9,-466.24
472073,1.16,4.56,1.25,399.55,-22.84,-465.94
472085,2.18,5.25,1.79,356.8,-51.93,-442.28
472097,2.85,5.13,2.0,280.58,-93.45,-403.74
472109,3.21,4.36,2.29,217.05,-190.65,-346.43
472121,3.65,3.48,2.35,156.01,-264.24,-290.63
472133,3.62,2.27,2.15,102.35,-267.17,-228.32
472145,3.46,1.18,2.04,81.5,-260.83,-171.12
472157,3.35,0.32,1.74,60.83,-235.83,-123.8
472169,3.23,-0.27,1.37,44.97,-220.28,-95.63
472181,2.84,-0.74,1.18,35.1,-208.94,-65.76
472193,2.92,-1.55,1.51,13.51,-211.74,-66.06
472205,2.94,-1.84,1.38,-16.61,-201.07,-56.18
472217,3.0,-1.94,1.15,-35.39,-218.21,-43.87
472229,3.07,-2.1,1.0,-48.56,-244.31,-18.68
472393,4.36,5.94,5.69,-373.26,-198.09,505.22
472405,3.76,5.64,5.34,-421.31,-167.66,544.91
472417,3.23,5.23,5.41,-440.45,-145.65,582.84
472429,2.9,5.26,5.35,-455.88,-103.09,630.89
472453,2.25,5.4,4.69,-488.5,69.84,623.27
472465,1.93,5.18,4.25,-526.86,117.4,611.2
472477,1.71,4.9,3.87,-553.87,144.17,585.34
472489,1.62,4.69,3.51,-569.84,167.04,549.98
472501,1.66,4.57,3.04,-578.07,184.96,510.71
472513,1.67,4.39,2.33,-585.82,200.02,475.1
472525,1.73,4.01,1.7,-584.72,216.73,442.54
472537,1.79,3.66,1.25,-575.57,244.54,416.13
472549,1.95,3.43,1.0,-548.07,297.22,383.51
472561,1.99,3.26,0.78,-518.5,382.65,339.85
472573,1.83,3.21,0.22,-493.2,433.74,272.96
472585,1.17,3.17,-0.77,-471.73,398.44,204.24
472597,0.69,2.77,-2.06,-449.9,306.12,150.4
472609,0.5,2.18,-2.73,-422.59,220.39,94.0
472621,0.41,1.74,-2.91,-383.68,163.13,26.74
472633,0.46,1.52,-3.37,-331.86,109.6,-12.16
472645,0.49,1.54,-3.81,-278.44,63.32,-38.44
472657,0.49,1.66,-4.07,-229.84,11.55,-37.04
472669,0.44,1.92,-4.35,-182.47,-30.16,-31.24
472833,1.21,3.98,-1.01,537.96,-145.71,-178.01
472845,1.1,4.58,-1.15,553.69,-140.04,-184.11
472857,1.19,5.31,-1.03,577.84,-128.45,-202.89
472869,1.0,5.85,-0.64,613.39,-136.32,-226.61
472893,0.39,7.1,0.3,698.57,-1.56,-228.8
472905,0.05,7.28,0.64,701.32,91.97,-187.77
472917,-0.34,7.49,0.54,671.62,155.21,-137.83
472929,-1.16,7.44,0.64,621.74,138.87,-121.06
472941,-1.68,7.34,1.14,607.17,78.68,-117.1
472953,-2.06,7.29,1.85,611.93,-24.98,-145.33
472965,-2.12,7.48,2.78,620.03,-98.45,-204.29
472977,-2.12,7.77,3.59,602.05,-83.39,-271.98
472989,-2.42,7.92,4.65,574.97,-39.92,-338.74
473001,-2.99,7.76,5.89,547.41,2.89,-410.57
473013,-3.2,7.63,6.84,510.1,-11.99,-496.37
473025,-2.54,8.2,6.6,428.75,-112.9,-612.83
473037,-2.67,8.31,6.6,333.57,-298.7,-732.52
473049,-1.09,8.76,7.59,214.36,-390.89,-845.02
473061,0.45,9.06,8.52,107.96,-406.5,-946.49
473073,1.77,10.36,8.47,10.95,-388.09,-990.88
473085,2.41,11.04,8.65,-118.01,-395.46,-986.55
473097,3.81,11.83,7.53,-309.84,-520.1,-910.82
473109,5.34,13.08,6.74,-543.56,-623.15,-803.19
473275,-11.5,16.0,-16.0,610.28,1355.39,392.48
473287,-16.0,16.0,-10.67,685.46,180.76,436.2
473299,-10.73,16.0,-12.91,1352.6,-526.5,993.7
473311,-6.26,16.0,-15.19,1446.44,-329.24,558.45
473335,-9.94,16.0,-11.09,1509.91,-412.42,427.48
473347,-5.2,16.0,-12.01,1709.12,-256.74,757.23
473359,-1.79,16.0,-11.55,1714.06,-737.72,537.72
473371,0.84,16.0,-14.18,1284.06,-785.4,-149.05
473383,-0.97,16.0,-11.82,1103.88,-583.94,-748.62
473395,-2.53,16.0,-9.81,1052.41,-416.01,-236.55
473407,0.07,16.0,-9.08,905.58,-318.57,-22.34
473419,0.85,15.28,-8.0,874.67,-334.12,-362.22
473431,1.33,14.29,-6.84,668.63,-290.71,-276.55
473443,2.97,11.91,-5.49,503.82,-159.92,-386.73
473455,5.06,10.01,-2.95,404.12,94.84,-486.06
473467,7.81,7.67,1.24,326.19,542.16,-560.02
473479,7.78,6.6,-0.66,494.0,1307.04,-563.74
473491,4.85,6.59,-2.6,473.21,1902.16,-421.85
473503,-3.47,7.17,-3.24,320.34,1982.1,-149.35
473515,-11.11,5.22,-0.59,-25.88,1250.02,-145.33
473527,-13.48,1.11,1.97,-185.76,300.76,-69.6
473539,-10.17,-0.62,2.69,-251.73,-567.72,344.55
473551,-4.8,-0.79,1.38,-99.54,-983.03,219.61
473721,1.3,0.59,-2.39,-287.1,-78.94,48.88
473733,1.36,0.58,-2.43,-225.03,-99.92,70.16
473745,1.36,0.63,-2.37,-173.2,-97.54,99.49
473757,1.14,0.65,-2.22,-124.23,-66.93,122.29
473781,0.82,0.68,-1.56,-54.97,10.08,133.33
473793,0.71,0.71,-1.27,-41.0,52.52,119.06
473805,0.58,0.67,-1.06,-35.39,92.04,103.02
473817,0.44,0.55,-0.89,-28.62,123.56,80.34
473829,0.32,0.41,-0.65,-10.57,153.5,59.31
473841,0.34,0.53,-0.44,25.22,179.17,28.21
473853,0.43,1.07,-0.1,45.77,209.17,-13.74
473865,0.44,1.77,0.07,19.0,241.91,-60.63
473877,0.23,2.25,-0.07,-41.25,269.11,-88.87
473889,-0.17,2.45,-0.19,-108.38,277.1,-105.94
473901,-0.55,2.41,-0.17,-173.99,246.37,-123.5
473913,-0.71,2.22,-0.16,-223.62,192.58,-132.89
473925,-0.89,2.07,-0.2,-238.14,133.74,-142.46
473937,-1.19,2.14,-0.35,-239.36,53.38,-150.57
473949,-1.48,2.36,-0.58,-246.43,-50.77,-142.04
473961,-1.46,2.64,-0.9,-254.66,-165.04,-118.68
473973,-1.12,2.77,-1.27,-279.29,-252.05,-88.38
473985,-0.79,2.61,-1.5,-306.0,-284.55,-57.46
473997,-0.81,2.48,-1.55,-325.51,-295.59,-35.88
474162,0.44,2.87,-0.97,-62.04,58.87,-383.8
474174,0.48,2.77,-0.95,-57.28,55.21,-371.49
474186,0.48,2.58,-0.92,-57.16,36.0,-354.17
474198,0.42,2.33,-0.88,-54.6,0.08,-329.6
474222,0.34,1.8,-0.76,-35.39,-115.77,-273.56
474234,0.35,1.61,-0.72,-17.65,-180.28,-243.62
474246,0.41,1.48,-0.72,0.52,-240.04,-209.9
474258,0.46,1.38,-0.71,10.34,-292.6,-172.59
474270,0.58,1.26,-0.72,11.32,-323.7,-138.56
474282,0.7,1.14,-0.73,4.12,-332.9,-105.27
474294,0.79,1.01,-0.75,-9.17,-325.04,-74.05
474306,0.79,0.86,-0.73,-26.43,-310.95,-48.62
474318,0.74,0.7,-0.7,-35.39,-291.81,-34.78
474330,0.65,0.55,-0.63,-38.5,-276.74,-27.52
474342,0.58,0.43,-0.49,-36.61,-264.79,-23.26
474354,0.57,0.35,-0.47,-33.26,-251.81,-24.84
474366,0.54,0.3,-0.48,-30.33,-240.83,-28.56
474378,0.51,0.23,-0.49,-25.51,-231.2,-33.8
474390,0.5,0.16,-0.52,-11.73,-220.4,-38.56
474402,0.5,0.1,-0.49,4.3,-205.65,-47.1
474414,0.53,0.13,-0.39,16.38,-193.33,-62.52
474426,0.5,0.19,-0.37,32.6,-177.96,-34.23
474438,0.46,0.26,-0.31,29.49,-169.12,-46.37
474602,0.5,1.06,0.15,96.38,-66.07,-42.4
474614,0.42,1.14,0.05,99.79,-48.03,-48.93
474626,0.37,1.2,0.08,115.52,-36.99,-47.59
474638,0.43,1.31,0.2,124.3,-21.62,-51.98
474662,0.64,1.15,0.71,110.58,38.38,-49.72
474674,0.63,0.99,0.76,119.24,72.52,-52.71
474686,0.51,0.98,0.71,140.1,94.23,-57.28
474698,0.42,1.14,0.65,158.21,109.9,-61.98
474710,0.38,1.34,0.62,159.43,120.21,-59.11
474722,0.35,1.46,0.71,148.33,131.0,-49.17
474734,0.27,1.49,0.91,136.5,144.96,-39.11
474746,0.07,1.53,0.88,112.84,140.27,-25.39
474758,-0.17,1.42,0.76,84.49,105.76,-5.63
474770,-0.25,1.17,0.62,69.0,59.05,7.11
474782,-0.2,0.96,0.53,71.5,14.6,13.21
474794,-0.14,0.87,0.5,82.9,-21.5,14.79
474806,-0.02,0.88,0.5,84.67,-49.24,13.94
474818,0.14,0.84,0.57,75.28,-64.98,18.33
474830,0.27,0.75,0.65,64.73,-67.11,22.29
474842,0.33,0.68,0.6,52.66,-65.22,24.67
474854,0.34,0.59,0.51,39.0,-62.54,28.15
474866,0.36,0.51,0.4,28.69,-55.53,30.65
474878,0.37,0.45,0.31,26.01,-44.73,30.4
475036,0.5,1.48,0.1,25.03,90.45,6.81
475048,0.5,1.39,0.05,20.95,91.0,14.61
475060,0.47,1.39,-0.03,32.05,95.15,19.73
475072,0.42,1.54,-0.1,42.29,92.04,26.2
475084,0.4,1.7,-0.15,45.16,87.83,35.52
475108,0.46,1.81,-0.24,35.71,82.89,51.44
475120,0.48,1.82,-0.31,37.29,85.02,56.38
475132,0.44,1.89,-0.36,40.16,85.51,61.99
475144,0.4,1.92,-0.36,37.35,88.44,70.89
475156,0.39,1.78,-0.3,26.44,96.3,84.31
475168,0.38,1.51,-0.24,22.96,105.88,100.59
475180,0.35,1.3,-0.24,36.62,113.07,112.6
475192,0.31,1.26,-0.27,57.53,116.73,121.81
475204,0.28,1.39,-0.31,71.68,120.08,126.32
475216,0.25,1.46,-0.31,73.21,127.71,129.18
475228,0.25,1.42,-0.3,69.36,138.44,130.16
475240,0.25,1.32,-0.29,69.36,153.19,126.74
475252,0.25,1.26,-0.27,71.38,170.27,120.28
475264,0.24,1.25,-0.28,69.36,189.17,113.15
475276,0.24,1.21,-0.26,60.34,210.15,109.67
475288,0.23,1.11,-0.21,48.51,230.82,107.29
475300,0.21,0.98,-0.15,40.71,245.45,105.46
475312,0.19,0.87,-0.1,36.13,253.68,102.48
475470,-0.22,0.76,-0.13,-22.77,9.11,33.63
475482,-0.22,0.8,-0.15,-22.77,-17.48,21.2
475494,-0.2,0.87,-0.16,-22.77,-43.63,9.31
475506,-0.17,0.9,-0.16,-27.22,-67.35,-0.21
475530,-0.08,0.88,-0.18,-26.49,-102.23,-21.98
475542,-0.04,0.92,-0.19,-17.89,-112.72,-34.29
475554,-0.0,1.0,-0.2,-11.25,-117.6,-45.09
475566,0.02,1.09,-0.22,-9.05,-119.24,-54.35
475578,0.02,1.15,-0.24,-8.44,-115.71,-62.16
475590,0.03,1.17,-0.21,-5.88,-106.5,-70.45
475602,0.02,1.23,-0.17,3.08,-93.09,-83.19
475614,-0.02,1.41,-0.17,18.94,-80.34,-102.52
475626,-0.06,1.68,-0.14,21.07,-72.29,-109.48
475638,-0.02,1.68,-0.19,12.96,-61.81,-136.61
475650,0.03,1.55,-0.16,7.96,-51.74,-142.16
475662,0.15,1.37,-0.09,9.49,-38.33,-167.34
475674,0.21,1.31,-0.02,25.1,-18.27,-185.09
475686,0.22,1.37,0.07,39.3,1.97,-201.79
475698,0.22,1.45,0.1,44.43,24.96,-209.84
475710,0.22,1.48,0.11,40.1,47.16,-207.16
475722,0.22,1.45,0.1,32.35,68.01,-201.55
475734,0.19,1.39,0.09,25.16,82.95,-192.46
475746,0.13,1.3,0.09,18.39,86.61,-181.73
475908,0.34,0.73,-0.03,13.94,-182.23,-32.16
475920,0.38,0.85,-0.02,16.93,-175.53,-36.61
475932,0.42,1.0,0.01,16.86,-165.46,-42.59
475944,0.48,1.13,0.03,9.18,-153.09,-47.59
475968,0.56,1.1,0.03,-18.62,-121.62,-48.07
475980,0.58,1.01,0.02,-21.49,-104.12,-46.61
475992,0.56,0.98,-0.0,-11.79,-88.63,-43.68
476004,0.5,1.04,0.0,-3.62,-77.72,-34.9
476016,0.45,1.1,0.0,-3.38,-70.4,-20.15
476028,0.39,1.07,-0.02,-4.9,-64.79,-3.07
476040,0.34,1.06,-0.03,2.78,-65.28,11.38
476052,0.32,1.08,-0.08,17.29,-71.38,23.51
476064,0.33,1.2,-0.1,35.28,-78.7,30.59
476076,0.35,1.43,-0.12,55.83,-81.56,30.77
476088,0.35,1.74,-0.11,62.29,-84.92,31.93
476100,0.39,1.92,-0.13,49.3,-85.04,36.93
476112,0.47,1.86,-0.15,29.97,-76.5,44.85
476124,0.52,1.65,-0.17,21.38,-59.73,51.38
476136,0.49,1.51,-0.16,23.51,-40.34,58.82
476148,0.4,1.48,-0.18,27.23,-24.85,70.95
476160,0.33,1.52,-0.2,30.77,-13.51,85.59
476172,0.33,1.54,-0.16,29.91,-2.29,99.55
476184,0.34,1.46,-0.13,26.25,9.9,111.13
476343,0.09,0.77,-0.02,4.67,221.18,140.59
476355,-0.0,0.71,-0.04,-4.36,213.62,141.99
476367,-0.09,0.68,-0.04,-7.71,198.56,140.16
476379,-0.15,0.69,-0.04,-7.34,177.04,134.12
476403,-0.25,0.84,-0.04,-7.53,121.0,112.54
476415,-0.3,0.94,-0.04,-9.97,87.65,99.55
476427,-0.32,0.99,-0.04,-18.26,54.9,86.74
476439,-0.32,0.98,-0.03,-29.9,19.6,74.06
476451,-0.28,0.93,-0.05,-37.53,-11.81,60.59
476463,-0.26,0.89,-0.08,-40.94,-39.55,47.78
476475,-0.26,0.89,-0.12,-38.62,-65.16,35.95
476487,-0.3,0.95,-0.15,-37.1,-91.74,26.5
476499,-0.29,1.02,-0.19,-36.31,-118.57,17.78
476511,-0.26,1.08,-0.24,-42.34,-144.12,13.94
476523,-0.25,1.07,-0.3,-48.81,-165.71,9.79
476535,-0.25,1.03,-0.33,-50.7,-181.93,2.6
476547,-0.26,1.03,-0.32,-41.25,-194.06,-10.27
476559,-0.28,1.21,-0.26,-18.56,-202.9,-33.01
476571,-0.27,1.53,-0.24,-8.87,-210.95,-55.51
476583,-0.15,1.75,-0.22,-22.71,-215.28,-73.01
476595,0.08,1.64,-0.17,-43.93,-205.46,-88.56
476607,0.25,1.38,-0.15,-34.05,-169.73,-109.05
476619,0.43,1.23,-0.02,-14.17,-130.04,-161.91
476782,0.14,0.54,-0.04,15.22,-167.96,-101.91
476795,0.13,0.55,-0.05,16.62,-188.45,-92.46
476807,0.17,0.57,-0.07,16.62,-205.16,-83.56
476819,0.24,0.62,-0.11,15.4,-212.17,-78.26
476843,0.34,0.8,-0.19,18.27,-198.57,-79.96
476855,0.36,0.95,-0.22,20.52,-182.9,-84.72
476867,0.37,1.1,-0.24,16.68,-167.48,-90.76
476879,0.39,1.2,-0.23,8.33,-151.5,-97.89
476891,0.47,1.24,-0.21,-2.83,-132.11,-104.11
476903,0.57,1.18,-0.17,-9.11,-106.68,-110.33
476915,0.62,1.13,-0.14,-4.78,-77.84,-118.01
476927,0.63,1.15,-0.1,2.35,-49.37,-121.43
476939,0.64,1.21,-0.03,6.8,-23.57,-122.04
476951,0.67,1.2,0.03,8.45,4.11,-118.56
476963,0.65,1.18,0.01,9.67,35.82,-108.62
476975,0.58,1.2,0.0,14.0,59.66,-94.11
476987,0.5,1.24,-0.01,19.73,74.6,-78.5
476999,0.42,1.38,-0.06,31.8,80.39,-63.56
477011,0.34,1.65,-0.07,45.95,79.35,-51.06
477023,0.28,1.95,-0.06,48.94,71.06,-35.82
477035,0.28,2.06,-0.05,33.88,57.65,-12.77
477047,0.33,1.94,-0.04,18.69,46.18,10.4
477059,0.3,1.74,-0.06,13.33,39.11,29.61
477219,-0.24,0.64,0.19,60.34,30.45,156.99
477231,-0.31,0.55,0.17,58.88,24.72,146.38
477244,-0.37,0.39,0.08,59.67,30.88,132.48
477255,-0.41,0.27,0.15,43.88,45.08,110.28
477279,-0.51,0.29,0.1,58.82,36.91,57.54
477291,-0.13,0.48,-0.11,59.97,23.5,44.79
477303,0.1,0.53,-0.31,40.83,43.68,33.7
477315,0.04,0.45,-0.44,32.05,60.63,20.1
477327,0.16,0.52,-0.5,26.99,80.57,10.46
477339,0.35,0.7,-0.49,24.67,101.43,11.07
477351,0.35,0.91,-0.45,20.28,112.1,15.4
477363,0.22,1.01,-0.41,12.23,98.56,27.11
477375,0.18,0.99,-0.39,10.4,69.84,35.04
477387,0.18,0.89,-0.39,17.9,37.77,39.43
477399,0.23,0.88,-0.41,31.25,8.8,40.95
477411,0.25,0.95,-0.44,40.4,-16.68,45.83
477423,0.33,1.07,-0.46,40.64,-33.33,53.33
477435,0.42,1.18,-0.43,35.1,-41.01,59.55
477447,0.47,1.21,-0.4,23.02,-42.54,65.1
477459,0.47,1.15,-0.37,15.89,-42.29,69.0
477471,0.43,1.11,-0.34,14.06,-42.84,69.85
477483,0.37,1.21,-0.4,23.88,-48.88,63.76
477495,0.34,1.49,-0.42,-0.57,-52.54,67.96
