time,ax,ay,az,gx,gy,gz
315068,0.39,-0.0,0.57,21.13,20.27,63.51
315080,0.5,0.03,0.68,21.62,17.52,70.83
315235,1.56,0.62,0.81,157.6,24.29,52.17
315247,1.63,0.59,0.79,173.45,-0.89,53.09
315259,1.9,0.88,0.67,166.56,8.99,60.1
315271,1.93,1.02,0.73,139.97,38.56,68.63
315283,1.74,0.95,0.81,121.5,58.38,76.81
315295,1.41,0.78,0.83,113.88,57.1,82.78
315307,1.14,0.67,0.74,110.34,51.85,90.46
315319,0.88,0.57,0.56,100.95,54.17,95.22
315331,0.67,0.4,0.38,92.05,59.47,98.88
315343,0.43,0.25,0.27,88.39,60.63,100.34
315355,0.29,0.16,0.23,90.4,57.65,101.32
315367,0.29,0.11,0.21,93.69,58.87,100.71
315379,0.29,0.1,0.19,93.88,67.95,97.41
315391,0.27,0.09,0.2,93.75,77.1,96.44
315403,0.22,0.08,0.24,95.1,80.69,94.55
315415,0.19,0.08,0.26,94.61,83.99,92.54
315427,0.2,0.13,0.28,90.28,91.73,91.44
315439,0.23,0.16,0.33,81.86,99.47,89.18
315451,0.27,0.15,0.36,76.68,108.5,82.41
315463,0.27,0.16,0.36,70.89,111.24,71.68
315475,0.37,0.21,0.32,64.73,111.0,57.54
315487,0.54,0.25,0.35,61.56,112.16,48.76
315499,0.59,0.28,0.5,65.22,102.34,40.59
315511,0.75,0.39,0.66,74.55,90.51,29.18
315666,0.89,0.31,0.7,14.36,-2.54,54.79
315678,0.89,0.3,0.63,26.13,-7.6,53.7
315690,0.88,0.31,0.55,35.4,-3.09,56.2
315702,0.79,0.3,0.51,39.0,5.69,59.0
315714,0.62,0.25,0.49,40.64,5.63,61.74
315738,0.54,0.23,0.49,37.6,1.67,65.16
315750,0.47,0.19,0.53,36.68,-1.5,65.89
315762,0.43,0.16,0.53,40.77,-4.12,64.91
315774,0.43,0.18,0.51,44.36,-2.84,63.02
315786,0.4,0.21,0.46,44.73,0.63,61.07
315798,0.4,0.23,0.41,43.45,1.12,60.83
315810,0.44,0.25,0.37,43.21,-0.59,61.01
315822,0.45,0.26,0.36,43.45,-4.67,61.99
315834,0.52,0.24,0.34,47.6,-2.78,61.87
315846,0.56,0.26,0.35,49.49,7.16,60.52
315858,0.51,0.24,0.39,53.75,15.82,57.96
315870,0.48,0.24,0.43,62.84,18.32,53.76
315882,0.5,0.26,0.46,70.34,20.69,50.4
315894,0.54,0.31,0.46,76.19,21.49,47.11
315906,0.57,0.32,0.5,80.52,23.56,48.02
315918,0.61,0.34,0.5,86.93,22.28,50.1
315930,0.67,0.36,0.52,93.02,25.15,53.63
315942,0.71,0.37,0.57,100.58,26.97,54.73
316096,1.18,0.44,0.75,101.68,93.26,67.96
316108,1.15,0.29,0.78,111.01,109.84,64.55
316120,1.01,0.17,0.77,120.4,114.78,57.11
316132,0.8,0.11,0.7,128.69,109.11,45.89
316156,0.68,0.03,0.44,119.55,107.58,40.83
316168,0.59,-0.0,0.31,107.05,124.78,40.22
316180,0.27,0.03,0.42,89.36,127.89,38.94
316192,0.18,-0.01,0.68,76.07,102.95,36.62
316204,0.34,-0.04,0.78,62.6,84.35,34.12
316216,0.42,-0.06,0.77,49.0,76.91,29.55
316228,0.43,-0.05,0.78,37.05,74.23,24.85
316240,0.46,0.01,0.73,21.74,78.68,20.4
316252,0.42,0.09,0.68,5.89,82.52,15.04
316264,0.42,0.2,0.62,-7.95,81.24,7.35
316276,0.44,0.32,0.58,-20.09,74.84,-2.77
316288,0.4,0.41,0.6,-29.78,61.06,-17.28
316300,0.33,0.6,0.57,-38.44,41.97,-36.0
316312,0.34,0.8,0.49,-48.87,19.66,-57.34
316324,0.35,1.03,0.31,-60.94,-7.9,-78.01
316336,0.29,1.22,0.09,-70.7,-41.38,-95.94
316348,0.11,1.38,-0.14,-76.06,-89.37,-116.61
316360,-0.14,1.47,-0.44,-75.57,-144.12,-134.17
316372,-0.25,1.56,-0.78,-68.93,-193.03,-159.41
316531,0.46,3.71,0.73,279.61,46.97,-400.39
316543,0.72,3.83,0.88,281.19,27.71,-380.45
316555,1.05,3.77,1.01,256.38,14.05,-341.85
316567,1.23,3.47,1.04,213.27,-0.46,-284.35
316591,1.5,2.71,1.2,139.49,-35.95,-152.77
316603,1.57,2.1,1.49,121.68,-36.01,-95.09
316615,1.54,1.51,1.65,106.68,-41.99,-60.15
316627,1.66,1.07,1.53,91.01,-46.87,-33.38
316639,1.85,0.72,1.48,74.06,-61.13,-21.49
316651,1.91,0.41,1.49,52.29,-87.29,-11.98
316663,2.07,0.05,1.51,28.88,-119.61,0.1
316675,2.39,-0.27,1.57,2.66,-144.0,20.65
316687,2.65,-0.4,1.62,-20.7,-159.18,50.95
316699,2.79,-0.45,1.82,-40.57,-160.77,85.34
316711,2.93,-0.32,1.87,-56.61,-145.71,131.38
316723,3.01,-0.03,1.84,-71.31,-112.78,186.13
316735,2.84,0.29,1.88,-88.5,-64.43,246.93
316747,2.66,0.79,1.86,-113.01,-8.15,303.02
316759,2.53,1.62,1.91,-144.66,42.34,351.01
316771,2.39,2.68,1.97,-184.11,79.6,386.5
316783,2.08,3.74,1.98,-225.51,82.65,409.79
316795,1.53,4.43,1.85,-262.22,29.41,424.79
316807,1.03,4.89,1.66,-294.05,-64.24,447.05
316968,-2.4,3.15,-1.85,259.91,-77.96,-434.35
316980,-1.49,3.35,-1.24,266.74,-41.26,-436.43
316992,-0.69,3.49,-0.52,287.96,-11.01,-437.59
317004,0.11,3.67,0.19,303.14,-6.56,-437.16
317028,1.33,4.33,0.96,272.6,-50.16,-410.02
317040,2.05,4.3,1.16,241.25,-97.17,-372.77
317052,2.54,3.91,1.47,195.22,-150.77,-327.59
317064,2.91,3.06,1.53,152.72,-191.93,-277.83
317076,3.39,1.85,1.58,119.24,-201.44,-229.78
317088,3.7,0.87,1.82,94.43,-203.51,-183.62
317100,3.94,-0.13,1.87,73.57,-192.11,-138.99
317112,4.06,-0.86,1.58,43.33,-174.12,-93.74
317124,4.09,-1.24,1.77,19.73,-173.21,-39.84
317136,4.43,-1.14,1.65,-15.09,-173.76,18.15
317148,4.54,-0.93,1.54,-42.22,-187.29,68.82
317160,4.52,-0.74,1.51,-61.79,-186.07,134.85
317172,4.18,-0.52,1.58,-69.78,-168.33,211.62
317184,3.81,-0.2,1.59,-69.72,-113.82,291.68
317196,3.3,0.26,1.62,-68.2,-41.2,368.39
317208,2.94,0.88,1.63,-76.0,39.96,429.06
317220,2.58,1.67,1.75,-93.87,109.41,470.16
317232,2.19,2.76,2.1,-128.32,164.05,490.16
317244,1.93,4.2,2.54,-177.77,202.77,489.24
317408,-2.62,2.76,-2.48,186.25,-113.03,-343.8
317420,-1.77,3.05,-1.96,179.18,-79.55,-396.98
317432,-1.24,3.11,-1.42,193.45,-63.21,-435.88
317444,-0.63,3.18,-1.02,224.24,-72.54,-458.74
317468,1.05,3.96,0.23,250.28,-69.61,-456.55
317480,2.07,4.5,0.61,252.17,-59.79,-441.61
317492,2.79,4.41,0.96,247.84,-97.35,-408.74
317504,3.39,3.71,1.32,213.39,-151.99,-341.06
317516,3.73,2.68,1.73,155.89,-161.81,-254.17
317528,3.77,1.62,1.83,98.27,-136.56,-179.96
317540,3.51,0.6,1.72,61.01,-134.85,-138.56
317552,3.38,-0.38,1.58,38.21,-176.01,-124.72
317564,3.44,-1.22,1.49,15.34,-234.12,-112.89
317576,3.55,-1.93,1.43,-3.93,-287.42,-95.69
317588,3.74,-2.05,1.47,-61.79,-310.59,-51.0
317600,3.78,-2.19,1.37,-94.05,-317.78,10.95
317612,4.07,-2.09,1.38,-108.99,-316.44,80.59
317624,4.05,-1.94,1.61,-117.4,-281.62,167.72
317636,3.9,-1.54,1.87,-123.2,-228.09,257.41
317648,3.74,-0.93,2.07,-135.82,-164.37,334.79
317660,3.58,-0.07,2.32,-161.37,-129.73,405.52
317672,3.37,0.88,2.64,-196.31,-131.2,468.21
317684,3.34,1.99,3.4,-232.59,-144.92,516.87
317849,1.6,2.81,2.13,-548.99,82.16,411.26
317861,1.79,2.87,1.64,-541.79,76.55,379.43
317873,1.67,2.7,0.89,-527.71,85.33,355.28
317885,1.31,2.36,0.3,-506.92,113.26,338.57
317909,0.65,1.68,-0.55,-448.62,253.01,268.09
317921,0.3,1.39,-1.23,-428.56,304.96,212.17
317933,0.08,1.12,-2.01,-416.0,300.57,156.26
317945,-0.21,0.89,-2.66,-396.18,216.24,108.88
317957,-0.25,0.77,-3.22,-366.55,108.68,73.21
317969,-0.41,0.9,-3.58,-330.76,22.28,42.96
317981,-0.41,1.04,-3.77,-286.43,-28.63,14.49
317993,-0.2,1.23,-4.07,-221.43,-59.06,-15.88
318005,-0.06,1.28,-4.38,-131.06,-94.37,-45.21
318017,-0.06,1.24,-4.49,-32.4,-139.98,-58.26
318029,-0.11,1.24,-4.49,63.88,-183.76,-57.89
318041,-0.1,1.43,-4.14,150.22,-197.78,-49.9
318053,0.04,1.78,-3.65,224.79,-172.72,-50.45
318065,0.25,1.97,-3.2,290.89,-139.98,-61.55
318077,0.4,2.12,-2.82,352.11,-139.98,-80.69
318089,0.52,2.33,-2.45,408.82,-177.11,-109.29
318101,0.7,2.54,-2.14,450.22,-217.66,-139.9
318113,1.0,2.9,-1.83,474.24,-226.01,-167.22
318125,1.1,3.24,-1.52,486.32,-216.87,-192.28
318290,-2.04,8.09,2.88,624.73,-153.76,-282.34
318302,-2.08,8.06,3.7,585.83,-134.43,-341.85
318314,-2.63,7.83,5.08,554.12,-78.33,-406.85
318326,-3.29,7.58,6.15,511.93,-50.71,-475.09
318350,-3.11,8.16,6.49,357.66,-226.2,-693.62
318362,-2.82,8.81,6.92,240.22,-412.78,-805.82
318374,-0.5,9.56,6.89,105.4,-522.96,-920.39
318386,1.23,10.11,7.62,-17.59,-585.71,-994.23
318398,2.7,11.67,7.38,-157.77,-589.85,-985.76
318410,4.18,12.68,6.29,-338.2,-571.26,-878.62
318422,5.06,12.51,5.18,-527.22,-617.72,-694.84
318434,5.68,12.1,5.37,-696.06,-653.7,-477.4
318446,6.21,11.29,3.6,-820.7,-729.06,-290.76
318458,6.01,10.91,3.04,-881.25,-847.54,-169.35
318470,6.17,10.92,1.03,-905.39,-1030.65,-37.46
318482,6.0,10.57,-1.61,-853.5,-1404.79,101.68
318494,5.93,10.42,-5.84,-679.05,-1938.94,326.13
318506,5.81,10.39,-9.9,-263.87,-2012.48,513.63
318518,3.59,10.63,-9.81,313.39,-1987.66,448.94
318530,1.06,12.27,-8.9,810.71,-1204.43,333.09
318542,0.58,15.58,-9.32,1289.18,-453.51,230.4
318554,1.69,16.0,-7.55,1689.18,259.84,264.24
318566,2.34,16.0,-13.62,1683.82,1006.3,461.74
318735,-5.15,13.15,0.78,331.8,-21.56,800.89
318747,-0.98,12.47,0.71,429.91,-312.6,860.95
318760,1.4,11.88,0.43,402.66,-147.17,757.9
318771,0.88,11.47,0.22,299.73,124.54,645.89
318795,-2.38,8.54,0.67,248.57,121.55,594.73
318807,-2.39,7.21,0.87,231.07,68.13,568.88
318819,-2.36,6.35,1.13,202.17,92.65,519.0
318831,-2.99,5.56,1.37,147.29,177.28,464.43
318843,-3.82,4.11,1.39,67.9,237.65,389.73
318855,-4.93,2.56,1.66,6.74,225.15,311.5
318867,-5.26,1.15,1.81,-48.99,137.1,207.54
318879,-4.93,0.26,1.71,-65.94,18.32,90.95
318891,-4.06,0.0,1.38,-94.05,-76.38,-38.74
318903,-3.06,0.26,0.96,-128.75,-133.39,-155.33
318915,-1.93,0.76,0.57,-162.77,-141.2,-265.09
318927,-1.0,1.29,0.42,-179.17,-131.5,-352.95
318939,-0.37,2.04,0.39,-204.17,-117.66,-415.21
318951,-0.03,2.67,0.39,-230.45,-132.84,-432.4
318963,0.41,3.18,0.29,-236.79,-173.63,-431.55
318975,0.82,3.69,0.08,-262.1,-215.22,-400.76
318987,1.15,3.91,-0.19,-293.75,-244.12,-346.12
318999,1.48,3.96,-0.34,-321.37,-260.59,-281.3
319011,1.51,3.8,-0.5,-352.04,-287.54,-212.83
319176,-0.11,0.93,-1.17,-254.05,42.89,4.61
319188,-0.32,0.74,-1.16,-238.26,115.21,-32.89
319200,-0.69,1.04,-1.12,-221.73,157.28,-73.13
319212,-0.85,1.76,-0.93,-181.92,183.01,-145.45
319236,-0.66,2.9,-0.85,-116.37,201.61,-213.13
319248,-0.45,2.73,-1.01,-85.88,226.67,-249.54
319260,-0.51,2.73,-1.15,-64.29,236.37,-291.85
319272,-0.8,3.12,-1.28,-47.47,213.74,-338.19
319284,-1.02,3.32,-1.4,-41.92,159.66,-347.77
319296,-0.9,3.1,-1.35,-43.38,81.24,-346.12
319308,-0.58,3.06,-1.37,-49.9,3.74,-361.24
319320,-0.31,3.25,-1.31,-63.07,-47.23,-364.48
319332,-0.17,3.13,-1.27,-62.16,-80.71,-351.3
319344,-0.06,2.92,-1.21,-42.71,-110.46,-330.57
319356,0.12,2.79,-1.15,-13.44,-130.34,-317.59
319368,0.29,2.69,-1.1,16.01,-135.89,-308.62
319380,0.49,2.5,-0.94,49.06,-129.98,-300.88
319392,0.69,2.32,-0.82,79.49,-112.29,-296.24
319404,0.81,2.08,-0.73,97.41,-83.45,-289.84
319416,0.87,1.83,-0.62,104.61,-52.96,-279.72
319428,0.77,1.6,-0.55,101.38,-31.81,-264.23
319440,0.68,1.4,-0.49,86.07,-20.4,-241.85
319452,0.64,1.18,-0.41,74.12,-20.59,-215.76
319618,0.79,-0.26,0.08,-46.86,-231.62,23.09
319630,0.64,-0.29,0.15,-55.94,-223.21,37.54
319642,0.35,-0.25,0.03,-54.54,-238.39,49.79
319654,-0.05,-0.12,-0.38,-49.72,-298.27,56.32
319678,-0.18,0.07,-1.38,58.27,-416.26,43.76
319690,0.32,0.53,-1.39,195.34,-437.9,16.5
319702,0.89,1.59,-0.94,276.07,-434.43,16.2
319714,0.91,4.14,-0.2,101.07,-446.56,52.41
319726,1.86,2.59,-0.14,19.0,-298.09,65.95
319738,2.12,0.87,0.25,134.24,-173.39,38.94
319750,1.28,1.26,0.27,178.82,-28.57,-3.01
319762,0.59,1.47,0.2,219.73,95.88,12.05
319774,0.38,1.52,0.14,243.63,174.66,55.71
319786,0.66,1.66,0.19,262.66,244.54,86.68
319798,0.83,1.83,0.14,254.18,327.58,102.54
319810,0.67,1.96,0.1,211.19,401.55,109.91
319822,0.07,1.84,0.17,153.45,436.61,106.81
319834,-0.48,1.47,0.24,104.12,418.93,109.55
319846,-0.9,1.1,0.37,80.4,353.07,113.94
319858,-1.06,0.82,0.53,75.46,254.84,111.74
319870,-0.93,0.57,0.68,92.66,152.65,113.82
319882,-0.67,0.48,0.8,119.0,73.07,102.54
319894,-0.34,0.56,0.8,129.06,28.32,88.27
320055,-0.02,1.49,0.41,20.28,118.8,57.11
320067,-0.0,1.51,0.35,6.62,110.94,57.11
320079,-0.01,1.48,0.29,-1.67,95.51,55.83
320091,0.03,1.46,0.26,-4.23,74.17,53.88
320103,0.07,1.49,0.25,-2.95,50.39,50.77
320115,0.09,1.69,0.28,0.64,27.1,44.37
320127,0.13,1.92,0.28,-2.34,6.43,41.81
320139,0.25,1.92,0.29,-3.5,-7.72,42.84
320151,0.37,1.75,0.3,-5.45,-15.16,47.35
320163,0.41,1.56,0.27,-10.94,-21.13,53.82
320175,0.41,1.42,0.2,-18.26,-23.88,66.13
320187,0.45,1.31,0.16,-26.37,-22.54,79.06
320199,0.51,1.27,0.11,-37.47,-7.42,92.6
320211,0.46,1.29,0.08,-59.42,45.45,85.52
320223,0.29,1.27,0.05,-75.51,86.97,82.29
320235,-0.12,1.19,0.23,-66.49,65.02,87.35
320247,-0.06,1.17,0.37,-35.57,0.15,93.94
320259,0.28,1.25,0.25,-7.34,-30.89,92.17
320271,0.47,1.32,0.15,-1.55,-27.11,89.49
320283,0.6,1.36,0.11,-4.72,-3.76,76.32
320295,0.64,1.36,0.09,-17.89,31.0,66.5
320307,0.59,1.29,0.07,-33.14,67.4,59.37
320319,0.45,1.17,0.1,-45.88,86.37,60.46
320331,0.32,1.03,0.11,-53.07,86.49,62.54
320487,0.04,0.35,0.05,-59.42,-96.01,44.73
320499,0.04,0.33,0.04,-54.36,-97.78,32.11
320511,0.03,0.36,0.03,-48.14,-98.51,17.66
320523,0.01,0.41,0.02,-42.89,-101.38,2.41
320547,-0.02,0.47,-0.04,-37.16,-115.71,-29.11
320559,-0.02,0.47,-0.08,-28.93,-123.94,-47.52
320571,-0.02,0.52,-0.09,-17.28,-132.78,-67.83
320583,-0.02,0.64,-0.08,-5.33,-140.34,-89.9
320595,0.0,0.79,-0.08,3.08,-147.29,-112.52
320607,0.02,0.95,-0.1,7.6,-151.62,-134.05
320619,0.03,1.08,-0.12,11.74,-153.88,-155.39
320631,0.01,1.23,-0.13,17.11,-154.18,-180.21
320643,-0.04,1.48,-0.17,25.89,-154.98,-210.33
320655,-0.01,1.77,-0.19,34.24,-152.84,-240.15
320667,0.13,1.97,-0.18,41.86,-139.98,-265.76
320679,0.34,1.96,-0.09,53.57,-110.04,-287.16
320691,0.5,1.81,0.13,74.18,-65.83,-309.11
320703,0.58,1.76,0.34,95.03,-10.46,-330.09
320715,0.5,1.85,0.46,98.88,49.29,-330.88
320727,0.41,2.01,0.3,84.0,109.41,-321.18
320739,0.37,2.08,0.01,61.5,166.61,-293.99
320751,0.32,2.04,-0.19,29.24,211.85,-256.67
320763,0.2,1.82,-0.18,-0.33,230.82,-219.66
320926,0.49,0.42,-0.08,-43.5,-313.27,21.13
320938,0.5,0.43,-0.09,-48.62,-293.88,19.98
320950,0.51,0.42,-0.12,-48.07,-271.32,15.71
320962,0.51,0.46,-0.12,-36.79,-245.95,9.43
320986,0.45,0.67,-0.16,-10.82,-204.61,-10.76
320998,0.48,0.76,-0.18,-9.9,-186.2,16.56
321010,0.44,0.79,-0.15,-4.72,-170.89,7.29
321022,0.47,0.87,-0.14,-4.6,-155.77,2.96
321034,0.51,0.93,-0.09,0.95,-142.9,1.01
321046,0.54,0.99,-0.01,6.93,-129.24,-4.6
321058,0.56,1.01,-0.02,5.22,-116.13,-3.68
321070,0.56,0.91,-0.04,6.68,-102.48,1.38
321082,0.55,0.85,-0.05,21.38,-88.39,3.57
321094,0.54,1.01,-0.1,43.57,-76.81,2.48
321106,0.57,1.2,-0.16,52.35,-68.63,4.18
321118,0.57,1.34,-0.18,57.96,-59.06,13.51
321130,0.61,1.49,-0.21,64.91,-47.35,18.51
321142,0.65,1.62,-0.18,70.28,-30.4,23.39
321154,0.71,1.73,-0.16,73.45,-9.98,26.44
321166,0.76,1.75,-0.18,69.36,14.17,34.18
321178,0.77,1.61,-0.14,64.36,40.33,43.02
321190,0.72,1.47,-0.1,65.16,65.02,53.51
321202,0.64,1.43,-0.08,69.97,85.94,65.71
321361,0.07,0.85,0.14,22.11,159.72,155.04
321373,0.03,0.81,0.12,16.44,139.66,156.93
321385,0.01,0.8,0.1,8.94,120.76,160.04
321397,-0.02,0.75,0.06,1.32,102.65,161.5
321421,-0.04,0.65,0.0,-6.67,76.91,158.57
321433,-0.07,0.65,0.0,-8.32,66.12,153.21
321445,-0.1,0.67,0.01,-10.76,53.8,143.76
321457,-0.11,0.69,0.02,-13.75,40.69,132.84
321469,-0.12,0.69,0.03,-14.84,28.13,120.34
321481,-0.1,0.7,0.04,-16.43,17.34,105.04
321493,-0.08,0.69,0.07,-17.1,8.07,87.17
321505,-0.07,0.69,0.06,-16.86,-1.01,67.9
321517,-0.06,0.69,0.06,-15.82,-10.65,47.48
321529,-0.04,0.69,0.05,-12.34,-18.7,25.83
321541,-0.03,0.74,0.06,-6.73,-25.71,2.6
321553,-0.02,0.84,0.05,-3.81,-33.76,-19.23
321565,-0.03,0.93,0.02,-5.09,-42.29,-38.56
321577,-0.04,0.98,-0.02,-8.56,-50.71,-55.27
321589,-0.05,0.97,-0.06,-10.7,-59.37,-70.45
321601,-0.07,0.96,-0.06,-7.65,-67.29,-86.55
321613,-0.19,1.08,-0.04,0.1,-80.46,-108.26
321625,-0.29,1.33,-0.09,2.96,-102.35,-131.06
321637,-0.3,1.55,-0.19,-5.03,-124.79,-148.38
321798,0.28,0.92,-0.09,-43.01,-186.13,-126.55
321810,0.28,0.84,-0.06,-42.28,-190.59,-115.33
321822,0.29,0.8,-0.07,-40.76,-195.28,-105.88
321834,0.33,0.77,-0.06,-39.36,-195.53,-98.32
321858,0.41,0.75,-0.08,-41.55,-184.24,-88.38
321870,0.43,0.74,-0.1,-42.1,-173.63,-87.46
321882,0.46,0.82,-0.17,-40.03,-158.82,-87.95
321894,0.52,0.81,-0.11,-41.25,-144.55,-94.72
321906,0.54,0.87,-0.12,-39.54,-127.66,-88.38
321918,0.58,0.93,-0.14,-40.57,-110.22,-90.88
321930,0.61,0.98,-0.16,-41.06,-91.56,-88.44
321942,0.6,1.03,-0.19,-43.99,-77.9,-84.05
321954,0.59,1.02,-0.22,-44.9,-70.4,-76.73
321966,0.61,0.97,-0.24,-45.7,-66.93,-65.94
321978,0.61,0.9,-0.22,-42.34,-67.84,-53.5
321990,0.61,0.87,-0.17,-31.18,-70.71,-43.01
322002,0.61,0.93,-0.15,-18.5,-73.63,-31.79
322014,0.59,0.99,-0.14,-13.26,-76.99,-17.04
322026,0.56,0.98,-0.17,-7.77,-79.12,-3.07
322038,0.54,1.0,-0.21,3.33,-81.56,6.74
322050,0.53,1.07,-0.26,16.07,-84.61,15.34
322062,0.5,1.2,-0.34,28.57,-87.66,22.17
322074,0.49,1.4,-0.37,44.3,-87.11,25.1
322237,0.46,1.25,-0.07,91.56,192.28,129.61
322249,0.43,1.21,-0.02,89.49,219.11,134.98
322261,0.38,1.2,-0.0,82.11,242.22,141.81
322273,0.31,1.18,-0.01,67.84,260.45,151.13
322297,0.14,1.07,-0.05,33.08,275.33,172.29
322309,0.05,0.99,-0.03,21.56,265.33,179.61
322321,0.0,0.98,-0.02,14.79,248.01,182.9
322333,-0.12,0.98,-0.01,2.84,223.38,183.39
322345,-0.29,0.94,0.01,-10.45,191.06,181.93
322357,-0.41,0.83,0.07,-20.7,149.29,178.57
322369,-0.51,0.7,0.11,-24.17,101.12,170.65
322381,-0.51,0.63,0.13,-22.95,54.66,156.74
322393,-0.45,0.61,0.13,-19.29,11.73,140.28
322405,-0.32,0.63,0.11,-16.49,-18.51,122.35
322417,-0.19,0.65,0.08,-18.07,-34.0,101.99
322429,-0.12,0.68,0.05,-24.78,-35.77,78.09
322441,-0.09,0.7,0.02,-31.06,-26.26,52.78
322453,-0.14,0.77,0.02,-36.37,-15.53,27.72
322465,-0.17,0.85,0.01,-42.65,-9.98,6.26
322477,-0.19,0.9,0.02,-45.7,-11.74,-12.83
322489,-0.2,0.92,-0.02,-46.43,-18.27,-30.39
322501,-0.2,0.94,-0.04,-44.17,-27.6,-44.96
322513,-0.2,0.95,-0.03,-36.73,-38.76,-59.78
322675,0.16,1.58,-0.08,-1.86,-71.99,-187.89
322687,0.16,1.46,-0.07,-4.17,-81.56,-178.68
322699,0.17,1.3,-0.03,-4.36,-97.42,-164.23
322711,0.2,1.12,0.0,-4.9,-114.79,-150.21
322735,0.28,0.83,0.03,-10.45,-142.05,-115.21
322747,0.29,0.71,0.03,-12.83,-149.12,-97.71
322759,0.29,0.63,0.04,-16.61,-152.84,-82.95
322771,0.31,0.56,0.04,-18.68,-152.72,-70.76
322783,0.33,0.53,0.05,-21.98,-151.32,-61.98
322795,0.4,0.52,0.04,-23.14,-145.83,-56.0
322807,0.46,0.52,0.03,-23.5,-136.62,-53.38
322819,0.46,0.55,-0.0,-23.5,-125.71,-54.41
322831,0.43,0.66,-0.13,-18.75,-115.22,-56.3
322855,0.41,0.8,-0.05,-19.17,-102.6,-59.41
322867,0.44,0.84,-0.06,-23.01,-97.17,-65.63
322879,0.48,0.87,-0.09,-21.92,-91.62,-66.0
322891,0.49,0.92,-0.12,-22.83,-87.29,-66.43
322903,0.5,0.97,-0.13,-23.26,-86.68,-64.05
322915,0.55,0.99,-0.14,-20.64,-86.81,-59.17
322927,0.59,0.99,-0.14,-16.18,-84.73,-53.38
322939,0.62,0.99,-0.1,-10.27,-81.2,-46.18
322951,0.65,0.97,-0.07,-2.89,-76.38,-37.71
323114,0.46,1.44,-0.14,62.84,32.52,102.23
323126,0.46,1.4,-0.11,63.39,49.29,104.55
323138,0.43,1.43,-0.11,65.4,64.47,104.73
323150,0.4,1.44,-0.11,64.91,78.44,108.27
323174,0.37,1.24,-0.06,56.99,108.01,117.96
323186,0.35,1.11,-0.05,53.27,124.35,123.27
323198,0.3,1.02,-0.02,49.3,138.38,128.45
323210,0.29,0.95,0.0,45.58,148.87,133.76
323222,0.27,0.88,-0.0,40.71,159.35,140.77
323234,0.23,0.82,0.0,36.93,167.95,147.17
323246,0.17,0.78,0.02,34.12,173.5,150.28
323258,0.08,0.77,0.05,31.07,175.33,151.13
